Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1322185,COUNTRY,SGP,WPR,Western Pacific,1964,24,
1413251,COUNTRY,VNM,WPR,Western Pacific,1964,20186,
2138308,COUNTRY,MYS,WPR,Western Pacific,1964,512,
2643584,COUNTRY,THA,SEAR,South-East Asia,1964,960,
2696625,COUNTRY,MMR,SEAR,South-East Asia,1964,922,
2826972,COUNTRY,BGD,SEAR,South-East Asia,1964,3333,
4422257,COUNTRY,JPN,WPR,Western Pacific,1964,2,
6725204,COUNTRY,IND,SEAR,South-East Asia,1964,53011,
7781486,COUNTRY,KOR,WPR,Western Pacific,1964,11,
7953414,COUNTRY,IDN,WPR,Western Pacific,1964,326,
2310060,COUNTRY,KHM,WPR,Western Pacific,1964,187,
5619568,COUNTRY,PHL,WPR,Western Pacific,1964,16464,
