Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
2470292,COUNTRY,KHM,WPR,Western Pacific,1963,52,
3517119,COUNTRY,JPN,WPR,Western Pacific,1963,16,
3999420,COUNTRY,SGP,WPR,Western Pacific,1963,27,
4523961,COUNTRY,BGD,SEAR,South-East Asia,1963,3975,
5209259,COUNTRY,PHL,WPR,Western Pacific,1963,3979,
5331595,COUNTRY,MMR,SEAR,South-East Asia,1963,3019,
5340258,COUNTRY,MYS,WPR,Western Pacific,1963,349,
6151922,COUNTRY,KOR,WPR,Western Pacific,1963,415,
7590845,COUNTRY,THA,SEAR,South-East Asia,1963,2230,
9262622,COUNTRY,IND,SEAR,South-East Asia,1963,44839,
9423795,COUNTRY,CHN,WPR,Western Pacific,1963,1,
8555998,COUNTRY,IDN,WPR,Western Pacific,1963,535,
