Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1429854,COUNTRY,MRT,AFR,Africa,2011,46,
1473105,COUNTRY,FRA,EUR,Europe,2011,1 ,
33827,COUNTRY,CHN,WPR,Western Pacific,2011,26 ,
1962772,COUNTRY,BDI,AFR,Africa,2011,1072,
2219022,COUNTRY,TZA,AFR,Africa,2011,942,
2373049,COUNTRY,GBR,EUR,Europe,2011,32 ,
2586121,COUNTRY,MYS,WPR,Western Pacific,2011,586 ,
2733634,COUNTRY,TCD,AFR,Africa,2011,17267,
2792685,COUNTRY,BEN,AFR,Africa,2011,755,
2982911,COUNTRY,YEM,EMR,Eastern Mediterranean,2011,31789,
3039275,COUNTRY,TGO,AFR,Africa,2011,4,
3144732,COUNTRY,BRA,AMR,Americas,2011,1 ,
3466215,COUNTRY,CIV,AFR,Africa,2011,1261,
3531898,COUNTRY,SEN,AFR,Africa,2011,5,
3678511,COUNTRY,VEN,AMR,Americas,2011,49 ,
4016157,COUNTRY,BHS,AMR,Americas,2011,1 ,
4044308,COUNTRY,IRN,EMR,Eastern Mediterranean,2011,1187,
4180855,COUNTRY,PNG,WPR,Western Pacific,2011,1535,
4367943,COUNTRY,BFA,AFR,Africa,2011,20,
4414515,COUNTRY,VNM,WPR,Western Pacific,2011,3,
4468410,COUNTRY,MOZ,AFR,Africa,2011,1279,
4508433,COUNTRY,NER,AFR,Africa,2011,2324,
4618546,COUNTRY,CAN,AMR,Americas,2011,9 ,
4619483,COUNTRY,MLI,AFR,Africa,2011,2220,
4776133,COUNTRY,ZMB,AFR,Africa,2011,330,
4988952,COUNTRY,USA,AMR,Americas,2011,42 ,
5015096,COUNTRY,DJI,EMR,Eastern Mediterranean,2011,127,
5084151,COUNTRY,BRN,WPR,Western Pacific,2011,3 ,
5115857,COUNTRY,PHL,WPR,Western Pacific,2011,120,
5298535,COUNTRY,COD,AFR,Africa,2011,21700,
5489809,COUNTRY,MMR,SEAR,South-East Asia,2011,16,
5898414,COUNTRY,DEU,EUR,Europe,2011,4 ,
5985019,COUNTRY,THA,SEAR,South-East Asia,2011,279,
6207937,COUNTRY,GIN,AFR,Africa,2011,3,
6304383,COUNTRY,CMR,AFR,Africa,2011,22433,
6333648,COUNTRY,PAK,EMR,Eastern Mediterranean,2011,527,
6561988,COUNTRY,AUS,WPR,Western Pacific,2011,6 ,
6600569,COUNTRY,JPN,WPR,Western Pacific,2011,12 ,
6822375,COUNTRY,MWI,AFR,Africa,2011,120,
6962331,COUNTRY,UKR,EUR,Europe,2011,33,
7520785,COUNTRY,COG,AFR,Africa,2011,762,762.0
7545463,COUNTRY,KEN,AFR,Africa,2011,74,
7818481,COUNTRY,CAF,AFR,Africa,2011,117,
8438584,COUNTRY,DOM,AMR,Americas,2011,20851 ,
8484186,COUNTRY,ZWE,AFR,Africa,2011,1220,
8953665,COUNTRY,NGA,AFR,Africa,2011,23377,
9183912,COUNTRY,AFG,EMR,Eastern Mediterranean,2011,3733,
9325217,COUNTRY,SWE,EUR,Europe,2011,1 ,
9738286,COUNTRY,SGP,WPR,Western Pacific,2011,2 ,
1430535,COUNTRY,MEX,AMR,Americas,2011,1,
2547673,COUNTRY,KOR,WPR,Western Pacific,2011,3,
5468315,COUNTRY,CHL,AMR,Americas,2011,1 ,
5757939,COUNTRY,LBR,AFR,Africa,2011,1146,
5758549,COUNTRY,GHA,AFR,Africa,2011,10628,
5870428,COUNTRY,SOM,EMR,Eastern Mediterranean,2011,77636,
7658383,COUNTRY,HTI,AMR,Americas,2011,340311,
8159867,COUNTRY,AGO,AFR,Africa,2011,1810,
9618205,COUNTRY,NPL,SEAR,South-East Asia,2011,12,
