Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1241280,COUNTRY,BHR,EMR,Eastern Mediterranean,1972,74,
1244534,COUNTRY,IDN,WPR,Western Pacific,1972,44383,
1327755,COUNTRY,BFA,AFR,Africa,1972,1,
1406824,COUNTRY,KEN,AFR,Africa,1972,51,
1472721,COUNTRY,CMR,AFR,Africa,1972,362,
1494140,COUNTRY,ARE,EMR,Eastern Mediterranean,1972,2,
1718237,COUNTRY,NPL,SEAR,South-East Asia,1972,1,
1894775,COUNTRY,VNM,WPR,Western Pacific,1972,146,
2420372,COUNTRY,DJI,EMR,Eastern Mediterranean,1972,8,
2684850,COUNTRY,GHA,AFR,Africa,1972,625,
2718155,COUNTRY,TGO,AFR,Africa,1972,16,
2926276,COUNTRY,GBR,EUR,Europe,1972,2,
3645718,COUNTRY,MAR,EMR,Eastern Mediterranean,1972,7,
3816414,COUNTRY,BEN,AFR,Africa,1972,250,
3822019,COUNTRY,MLI,AFR,Africa,1972,2,
4205320,COUNTRY,AGO,AFR,Africa,1972,268,
4213656,COUNTRY,IND,SEAR,South-East Asia,1972,20435,
4372031,COUNTRY,SEN,AFR,Africa,1972,379,
4809177,COUNTRY,BGD,SEAR,South-East Asia,1972,1059,
5010952,COUNTRY,MYS,WPR,Western Pacific,1972,864,
5202108,COUNTRY,ISR,EUR,Europe,1972,11,
5212005,COUNTRY,SYR,EMR,Eastern Mediterranean,1972,505,
5602452,COUNTRY,DEU,EUR,Europe,1972,2,
5669331,COUNTRY,YEM,EMR,Eastern Mediterranean,1972,1064,
5670160,COUNTRY,NGA,AFR,Africa,1972,1363,
6087354,COUNTRY,IRN,EMR,Eastern Mediterranean,1972,322,
6321000,COUNTRY,AUS,WPR,Western Pacific,1972,40,
6414865,COUNTRY,LBR,AFR,Africa,1972,947,
6555160,COUNTRY,NER,AFR,Africa,1972,51,
7223815,COUNTRY,DZA,AFR,Africa,1972,646,
7618056,COUNTRY,MRT,AFR,Africa,1972,148,
8302978,COUNTRY,TCD,AFR,Africa,1972,9,
9392088,COUNTRY,NZL,WPR,Western Pacific,1972,3,
9403519,COUNTRY,SAU,EMR,Eastern Mediterranean,1972,303,
9634601,COUNTRY,TUN,EMR,Eastern Mediterranean,1972,4,
1974524,COUNTRY,PHL,WPR,Western Pacific,1972,5601,
3001509,COUNTRY,SGP,WPR,Western Pacific,1972,114,
8226193,COUNTRY,MMR,SEAR,South-East Asia,1972,180,
