Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
4768831,COUNTRY,ZAF,AFR,Africa,1993,78,
5140227,COUNTRY,GRC,EUR,Europe,1993,1,
5502698,COUNTRY,MDA,EUR,Europe,1993,1,
5542872,COUNTRY,KAZ,EUR,Europe,1993,74,
5850550,COUNTRY,MEX,AMR,Americas,1993,10712,
6048626,COUNTRY,TZA,AFR,Africa,1993,792,
6296087,COUNTRY,IRN,EMR,Eastern Mediterranean,1993,1347,
6362976,COUNTRY,MOZ,AFR,Africa,1993,19803,
6369761,COUNTRY,VNM,WPR,Western Pacific,1993,3361,
6532915,COUNTRY,LKA,SEAR,South-East Asia,1993,1,
6609651,COUNTRY,VEN,AMR,Americas,1993,409,
6959161,COUNTRY,RWA,AFR,Africa,1993,568,
6971321,COUNTRY,MWI,AFR,Africa,1993,25193,
7004224,COUNTRY,NPL,SEAR,South-East Asia,1993,31,
7082373,COUNTRY,DJI,EMR,Eastern Mediterranean,1993,10055,
7279089,COUNTRY,PRY,AMR,Americas,1993,3,
7587159,COUNTRY,TGO,AFR,Africa,1993,19,
7720074,COUNTRY,GEO,EUR,Europe,1993,8,
7861310,COUNTRY,BGD,SEAR,South-East Asia,1993,78,
8163240,COUNTRY,COL,AMR,Americas,1993,230,
8251625,COUNTRY,GHA,AFR,Africa,1993,1448,
8299047,COUNTRY,PAN,AMR,Americas,1993,42,
8323715,COUNTRY,LBN,EMR,Eastern Mediterranean,1993,344,
8330823,COUNTRY,ZWE,AFR,Africa,1993,5385,
8360360,COUNTRY,BEN,AFR,Africa,1993,10,
8422778,COUNTRY,KWT,EMR,Eastern Mediterranean,1993,1,
8431725,COUNTRY,HND,AMR,Americas,1993,4013,
8698659,COUNTRY,CMR,AFR,Africa,1993,648,
8983139,COUNTRY,IND,SEAR,South-East Asia,1993,12084,
9188342,COUNTRY,FRA,EUR,Europe,1993,5,
9301733,COUNTRY,NGA,AFR,Africa,1993,4160,
9790534,COUNTRY,SLV,AMR,Americas,1993,6573,
9831056,COUNTRY,BDI,AFR,Africa,1993,78,
9874063,COUNTRY,NLD,EUR,Europe,1993,3,
10133836,COUNTRY,COD,AFR,Africa,1993,986,
3718664,COUNTRY,KHM,WPR,Western Pacific,1993,2252,
3905012,COUNTRY,LAO,WPR,Western Pacific,1993,5521,
3926201,COUNTRY,JPN,WPR,Western Pacific,1993,89,
4503245,COUNTRY,AFG,EMR,Eastern Mediterranean,1993,37046,
4512807,COUNTRY,AUT,EUR,Europe,1993,1,
4705235,COUNTRY,IRQ,EMR,Eastern Mediterranean,1993,280,
584409,COUNTRY,GBR,EUR,Europe,1993,13,
811236,COUNTRY,IDN,WPR,Western Pacific,1993,3564,
895494,COUNTRY,RUS,EUR,Europe,1993,23,
1010182,COUNTRY,GUY,AMR,Americas,1993,66,
1198943,COUNTRY,SGP,WPR,Western Pacific,1993,24,
1555121,COUNTRY,ROU,EUR,Europe,1993,15,
1649149,COUNTRY,BEL,EUR,Europe,1993,1,
1675326,COUNTRY,USA,AMR,Americas,1993,19,
1863163,COUNTRY,MYS,WPR,Western Pacific,1993,995,
1886860,COUNTRY,ECU,AMR,Americas,1993,6833,
2165863,COUNTRY,PER,AMR,Americas,1993,72404,
2309013,COUNTRY,CIV,AFR,Africa,1993,724,
2387811,COUNTRY,NIC,AMR,Americas,1993,6631,
2407879,COUNTRY,BRA,AMR,Americas,1993,59212,
2426758,COUNTRY,DNK,EUR,Europe,1993,2,
2475173,COUNTRY,AUS,WPR,Western Pacific,1993,5,
2656215,COUNTRY,PAK,EMR,Eastern Mediterranean,1993,12092,
2742900,COUNTRY,TJK,EUR,Europe,1993,165,
2776315,COUNTRY,CRI,AMR,Americas,1993,14,
2800019,COUNTRY,ZMB,AFR,Africa,1993,6766,
2842774,COUNTRY,CHL,AMR,Americas,1993,32,
2921292,COUNTRY,BLZ,AMR,Americas,1993,135,
3013568,COUNTRY,KOR,WPR,Western Pacific,1993,5,
3207169,COUNTRY,MMR,SEAR,South-East Asia,1993,1758,
5092037,COUNTRY,CHN,WPR,Western Pacific,1993,11673,
5515014,COUNTRY,GTM,AMR,Americas,1993,30604,
6089390,COUNTRY,CHE,EUR,Europe,1993,2,
6840184,COUNTRY,BOL,AMR,Americas,1993,10134,
7608064,COUNTRY,ARG,AMR,Americas,1993,2350,
8971538,COUNTRY,CAN,AMR,Americas,1993,6,
4153198,COUNTRY,DEU,EUR,Europe,1993,1,
763520,COUNTRY,ESP,EUR,Europe,1993,3,
1667826,COUNTRY,EST,EUR,Europe,1993,2,
1890239,COUNTRY,PHL,WPR,Western Pacific,1993,708,
