Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1329955,COUNTRY,NGA,AFR,Africa,2001,2312,
1420009,COUNTRY,TZA,AFR,Africa,2001,1300,
1634339,COUNTRY,SOM,EMR,Eastern Mediterranean,2001,2567,
1890429,COUNTRY,AUS,WPR,Western Pacific,2001,2,
2204053,COUNTRY,COD,AFR,Africa,2001,5728,
2233349,COUNTRY,HND,AMR,Americas,2001,1,
2611724,COUNTRY,BRA,AMR,Americas,2001,7,
2704515,COUNTRY,AFG,EMR,Eastern Mediterranean,2001,4499,
3082887,COUNTRY,IDN,WPR,Western Pacific,2001,561,
3111147,COUNTRY,MWI,AFR,Africa,2001,2395,
3194751,COUNTRY,DEU,EUR,Europe,2001,1,
4492926,COUNTRY,ECU,AMR,Americas,2001,9,
4702206,COUNTRY,CHN,WPR,Western Pacific,2001,140,
4772291,COUNTRY,MEX,AMR,Americas,2001,1,
5120535,COUNTRY,FSM,WPR,Western Pacific,2001,14,
5234519,COUNTRY,IRN,EMR,Eastern Mediterranean,2001,105,
5563246,COUNTRY,JPN,WPR,Western Pacific,2001,11,
5874640,COUNTRY,UGA,AFR,Africa,2001,247,
6014569,COUNTRY,ZMB,AFR,Africa,2001,3109,
6395392,COUNTRY,ESP,EUR,Europe,2001,1,
6480317,COUNTRY,RUS,EUR,Europe,2001,53,
6626663,COUNTRY,BDI,AFR,Africa,2001,1003,
6726586,COUNTRY,PER,AMR,Americas,2001,494,
6737929,COUNTRY,ZWE,AFR,Africa,2001,650,
6980191,COUNTRY,KOR,WPR,Western Pacific,2001,138,
7230357,COUNTRY,MYS,WPR,Western Pacific,2001,557,
7251515,COUNTRY,CMR,AFR,Africa,2001,259,
7360435,COUNTRY,NZL,WPR,Western Pacific,2001,1,
7424351,COUNTRY,RWA,AFR,Africa,2001,157,
7546941,COUNTRY,GHA,AFR,Africa,2001,5487,
7553477,COUNTRY,TON,WPR,Western Pacific,2001,145,
7567118,COUNTRY,COM,AFR,Africa,2001,226,
7891075,COUNTRY,MOZ,AFR,Africa,2001,8794,
7944239,COUNTRY,ZAF,AFR,Africa,2001,106159,
8190222,COUNTRY,FRA,EUR,Europe,2001,2,
8322349,COUNTRY,KAZ,EUR,Europe,2001,1,
8453028,COUNTRY,USA,AMR,Americas,2001,4,
8616415,COUNTRY,TKM,EUR,Europe,2001,561,
9001994,COUNTRY,AUT,EUR,Europe,2001,0,
9028796,COUNTRY,BFA,AFR,Africa,2001,477,
9034817,COUNTRY,SWZ,AFR,Africa,2001,5612,
9330772,COUNTRY,GTM,AMR,Americas,2001,13,
9503954,COUNTRY,TGO,AFR,Africa,2001,2551,
1222407,COUNTRY,IRL,EUR,Europe,2001,1,
1272138,COUNTRY,BEN,AFR,Africa,2001,3943,
2803616,COUNTRY,SGP,WPR,Western Pacific,2001,8,
3008001,COUNTRY,NER,AFR,Africa,2001,81,
3179687,COUNTRY,KEN,AFR,Africa,2001,1001,
3357432,COUNTRY,MDG,AFR,Africa,2001,7219,
3733072,COUNTRY,IRQ,EMR,Eastern Mediterranean,2001,560,
3991300,COUNTRY,CIV,AFR,Africa,2001,5912,
4702859,COUNTRY,IND,SEAR,South-East Asia,2001,4081,
5376078,COUNTRY,MLI,AFR,Africa,2001,67,
6173992,COUNTRY,GIN,AFR,Africa,2001,392,
6385350,COUNTRY,PHL,WPR,Western Pacific,2001,174,
8153633,COUNTRY,OMN,EMR,Eastern Mediterranean,2001,7,
8767053,COUNTRY,CAN,AMR,Americas,2001,6,
8939051,COUNTRY,TCD,AFR,Africa,2001,5244,
9084209,COUNTRY,LBR,AFR,Africa,2001,1062,
