Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1315866,COUNTRY,CMR,AFR,Africa,1997,1709,
1563361,COUNTRY,BOL,AMR,Americas,1997,1632,
1804821,COUNTRY,CRI,AMR,Americas,1997,1,
1827229,COUNTRY,BRA,AMR,Americas,1997,2881,
1832229,COUNTRY,CAF,AFR,Africa,1997,443,
1903626,COUNTRY,KEN,AFR,Africa,1997,17200,
1936821,COUNTRY,FRA,EUR,Europe,1997,3,
1968973,COUNTRY,TZA,AFR,Africa,1997,40249,
2209702,COUNTRY,COG,AFR,Africa,1997,275,
2300929,COUNTRY,TGO,AFR,Africa,1997,42,
2562023,COUNTRY,VEN,AMR,Americas,1997,2551,
2566379,COUNTRY,RWA,AFR,Africa,1997,274,
2828018,COUNTRY,MOZ,AFR,Africa,1997,8739,
2960315,COUNTRY,ARG,AMR,Americas,1997,637,
3096113,COUNTRY,KAZ,EUR,Europe,1997,4,
3141203,COUNTRY,CHL,AMR,Americas,1997,4,
3841451,COUNTRY,MWI,AFR,Africa,1997,130,
4021761,COUNTRY,KWT,EMR,Eastern Mediterranean,1997,1,
4332761,COUNTRY,NLD,EUR,Europe,1997,2,
4419975,COUNTRY,GNB,AFR,Africa,1997,20555,
4688074,COUNTRY,NER,AFR,Africa,1997,259,
4843582,COUNTRY,JPN,WPR,Western Pacific,1997,89,
4909094,COUNTRY,CHN,WPR,Western Pacific,1997,1177,
4927577,COUNTRY,LKA,SEAR,South-East Asia,1997,430,
5062411,COUNTRY,AUS,WPR,Western Pacific,1997,2,
5080924,COUNTRY,ECU,AMR,Americas,1997,65,
5170382,COUNTRY,PHL,WPR,Western Pacific,1997,605,
5399982,COUNTRY,GTM,AMR,Americas,1997,1263,
5616698,COUNTRY,IND,SEAR,South-East Asia,1997,2768,
5669032,COUNTRY,PER,AMR,Americas,1997,3483,
5686661,COUNTRY,MLI,AFR,Africa,1997,6,
5927099,COUNTRY,IDN,WPR,Western Pacific,1997,66,
6033341,COUNTRY,SGP,WPR,Western Pacific,1997,19,
6129890,COUNTRY,HUN,EUR,Europe,1997,1,
6221975,COUNTRY,RUS,EUR,Europe,1997,11,
6231571,COUNTRY,AFG,EMR,Eastern Mediterranean,1997,4170,
6545657,COUNTRY,HND,AMR,Americas,1997,100,
7041305,COUNTRY,GBR,EUR,Europe,1997,6,
7263721,COUNTRY,BLZ,AMR,Americas,1997,2,
7281068,COUNTRY,TCD,AFR,Africa,1997,8801,
7448465,COUNTRY,COD,AFR,Africa,1997,2421,
7464773,COUNTRY,NGA,AFR,Africa,1997,1322,
7603961,COUNTRY,DJI,EMR,Eastern Mediterranean,1997,2424,
7734209,COUNTRY,USA,AMR,Americas,1997,4,
7905787,COUNTRY,KOR,WPR,Western Pacific,1997,10,
7917229,COUNTRY,DEU,EUR,Europe,1997,2,
7930167,COUNTRY,MEX,AMR,Americas,1997,2356,
8256281,COUNTRY,UGA,AFR,Africa,1997,2610,
8419950,COUNTRY,BGD,SEAR,South-East Asia,1997,1959,
8462729,COUNTRY,VNM,WPR,Western Pacific,1997,4,
8597785,COUNTRY,NIC,AMR,Americas,1997,1283,
8673366,COUNTRY,ZMB,AFR,Africa,1997,36,
9106898,COUNTRY,BEN,AFR,Africa,1997,796,
9187395,COUNTRY,BDI,AFR,Africa,1997,1959,
9234401,COUNTRY,MRT,AFR,Africa,1997,462,
9266967,COUNTRY,KHM,WPR,Western Pacific,1997,155,
9417337,COUNTRY,SEN,AFR,Africa,1997,371,
9676958,COUNTRY,TKM,EUR,Europe,1997,55,
3146677,COUNTRY,MYS,WPR,Western Pacific,1997,389,
7176292,COUNTRY,COL,AMR,Americas,1997,1508,
7242848,COUNTRY,SOM,EMR,Eastern Mediterranean,1997,6814,
7559691,COUNTRY,GHA,AFR,Africa,1997,379,
8383992,COUNTRY,NPL,SEAR,South-East Asia,1997,245,
9044258,COUNTRY,IRN,EMR,Eastern Mediterranean,1997,1106,
9334253,COUNTRY,LBR,AFR,Africa,1997,91,
