Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
3906613,COUNTRY,VNM,WPR,Western Pacific,1968,1097,
4268887,COUNTRY,KHM,WPR,Western Pacific,1968,8,
4409446,COUNTRY,MYS,WPR,Western Pacific,1968,15,
4965189,COUNTRY,IDN,WPR,Western Pacific,1968,135,
5156475,COUNTRY,MMR,SEAR,South-East Asia,1968,3,
6021577,COUNTRY,IND,SEAR,South-East Asia,1968,22587,
7832085,COUNTRY,PAK,EMR,Eastern Mediterranean,1968,3932,
8125662,COUNTRY,THA,SEAR,South-East Asia,1968,404,
8307636,COUNTRY,BGD,SEAR,South-East Asia,1968,3156,
8461712,COUNTRY,PHL,WPR,Western Pacific,1968,2787,
9325492,COUNTRY,NPL,SEAR,South-East Asia,1968,34,
9696093,COUNTRY,SGP,WPR,Western Pacific,1968,6,
