Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
7454366,COUNTRY,PAK,EMR,Eastern Mediterranean,2013,0.56 [0.23-1.24],0.561421597,0.228411847,1.242428404
7996529,COUNTRY,OMN,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
2099171,COUNTRY,CIV,AFR,Africa,2013,44.73 [41.62-48.18],44.72890827,41.62100521,48.17505595
3127118,COUNTRY,ARM,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
2303612,GLOBAL,GLOBAL,,,2013,15.44 [14.68-16.56],15.44143194,14.67748506,16.5584271
1345740,COUNTRY,BEN,AFR,Africa,2013,78.80 [72.88-85.26],78.80410499,72.88352522,85.25672218
7767691,COUNTRY,GNB,AFR,Africa,2013,50.65 [45.22-57.31],50.64939123,45.22477657,57.31223315
46348,COUNTRY,DZA,AFR,Africa,2013,0 [0-0],0.0,0.0,0.0
4652943,COUNTRY,MYS,WPR,Western Pacific,2013,0.83 [0.83-0.83],0.828521007,0.828521007,0.828521007
1850212,COUNTRY,GIN,AFR,Africa,2013,118.55 [109.40-128.56],118.5503088,109.4005892,128.5575703
917965,COUNTRY,COM,AFR,Africa,2013,19.39 [9.05-29.88],19.39120243,9.049227799,29.87681559
5962506,COUNTRY,AFG,EMR,Eastern Mediterranean,2013,0.53 [0.19-1.04],0.52835921,0.18840716,1.040335188
9062492,COUNTRY,DOM,AMR,Americas,2013,0.09 [0.09-0.09],0.089047734,0.089047734,0.089047734
3816925,COUNTRY,CRI,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
1142178,COUNTRY,PHL,WPR,Western Pacific,2013,0.06 [0.03-0.11],0.060765945,0.025319144,0.106340403
7825206,COUNTRY,SEN,AFR,Africa,2013,14.81 [6.13-26.28],14.81308707,6.126352934,26.27846022
7424552,COUNTRY,SYR,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
1027202,COUNTRY,BDI,AFR,Africa,2013,48.98 [44.67-54.21],48.97819211,44.66757477,54.20840781
2374973,COUNTRY,UZB,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
3268235,COUNTRY,SOM,EMR,Eastern Mediterranean,2013,10.34 [4.41-18.49],10.3422066,4.40573339,18.48543163
5069329,COUNTRY,SUR,AMR,Americas,2013,1.19 [1.19-1.19],1.189852934,1.189852934,1.189852934
3185784,COUNTRY,SWZ,AFR,Africa,2013,1.26 [1.26-1.26],1.26423449,1.26423449,1.26423449
8520441,COUNTRY,ECU,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
5803562,COUNTRY,CMR,AFR,Africa,2013,57.11 [53.27-61.31],57.10580919,53.27445887,61.30639421
8214168,COUNTRY,NGA,AFR,Africa,2013,90.51 [81.53-101.10],90.50953004,81.52743944,101.0994549
7705030,COUNTRY,SAU,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
2764499,COUNTRY,HND,AMR,Americas,2013,0.06 [0.02-0.11],0.062097091,0.024838836,0.111774763
41420,COUNTRY,ARG,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
4443218,COUNTRY,TUR,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
5433806,COUNTRY,MOZ,AFR,Africa,2013,94.86 [82.59-110.40],94.86016688,82.59329111,110.4040774
4488132,COUNTRY,ZWE,AFR,Africa,2013,20.04 [8.35-35.72],20.03651884,8.346057414,35.72386252
1015307,COUNTRY,LKA,SEAR,South-East Asia,2013,0 [0-0],0.0,0.0,0.0
9063867,COUNTRY,CHN,WPR,Western Pacific,2013,0 [0-0],0.0,0.0,0.0
4667292,COUNTRY,VNM,WPR,Western Pacific,2013,0.05 [0.02-0.08],0.050935276,0.023969542,0.07790101
5363748,COUNTRY,TZA,AFR,Africa,2013,45.15 [43.64-46.81],45.14775973,43.64030833,46.81087187
5599947,COUNTRY,NIC,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
5599995,COUNTRY,ZAF,AFR,Africa,2013,1.92 [1.92-1.92],1.920305844,1.920305844,1.920305844
8578987,COUNTRY,COG,AFR,Africa,2013,41.77 [38.07-45.89],41.77390661,38.06799079,45.89159084
996386,COUNTRY,KEN,AFR,Africa,2013,22.89 [22.36-23.46],22.8889414,22.36434295,23.45577446
6691259,COUNTRY,MRT,AFR,Africa,2013,18.26 [17.75-18.85],18.26304027,17.75424589,18.8521706
4213831,COUNTRY,BLZ,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
5836507,COUNTRY,CPV,AFR,Africa,2013,0 [0-0],0.0,0.0,0.0
8860010,COUNTRY,BWA,AFR,Africa,2013,0.49 [0.49-0.49],0.493225547,0.493225547,0.493225547
6162334,COUNTRY,RWA,AFR,Africa,2013,26.63 [25.76-27.63],26.62858977,25.76320567,27.62919013
2235928,COUNTRY,PRY,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
8202435,COUNTRY,BFA,AFR,Africa,2013,148.86 [129.97-170.05],148.8578196,129.9715649,170.0498983
8496097,COUNTRY,KOR,WPR,Western Pacific,2013,0 [0-0],0.0,0.0,0.0
5683428,COUNTRY,PAN,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
5249477,COUNTRY,GHA,AFR,Africa,2013,57.03 [54.76-59.69],57.02873915,54.76482455,59.69066455
9657538,COUNTRY,BTN,SEAR,South-East Asia,2013,0 [0-0],0.0,0.0,0.0
6392631,COUNTRY,GAB,AFR,Africa,2013,20.80 [18.92-23.31],20.80438753,18.92258363,23.31345939
872968,COUNTRY,BOL,AMR,Americas,2013,0.12 [0.06-0.23],0.123803797,0.061901899,0.226973629
7432623,REGION,EMR,,,2013,1.62 [1.07-2.33],1.624979949,1.066235868,2.330404524
8471013,COUNTRY,CAF,AFR,Africa,2013,89.97 [79.96-101.69],89.97464468,79.95831484,101.6926736
5638899,REGION,EUR,,,2013,0 [0-0],0.0,0.0,0.0
7438104,COUNTRY,GMB,AFR,Africa,2013,32.13 [30.47-33.99],32.13204178,30.46840056,33.98581342
2944899,COUNTRY,IRN,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
5466939,COUNTRY,BRA,AMR,Americas,2013,0.10 [0.10-0.10],0.099277523,0.099277523,0.099277523
3410235,REGION,AFR,,,2013,66.68 [63.15-71.71],66.6799464,63.15131284,71.71463837
4713402,COUNTRY,NPL,SEAR,South-East Asia,2013,0.07 [0.02-0.16],0.074882678,0.024960893,0.162245801
8778672,COUNTRY,GTM,AMR,Americas,2013,0.02 [0-0.03],0.017217323,0.0,0.034434645
3327869,COUNTRY,LAO,WPR,Western Pacific,2013,3.63 [1.60-6.28],3.633571996,1.598771678,6.278812409
5046064,COUNTRY,COD,AFR,Africa,2013,75.83 [61.12-93.15],75.82987039,61.11798359,93.14894914
9091087,COUNTRY,KGZ,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
8721369,REGION,SEAR,,,2013,0.98 [0.52-1.52],0.981369145,0.521373364,1.517887354
6744025,COUNTRY,BGD,SEAR,South-East Asia,2013,0.46 [0.21-0.73],0.45644482,0.213402773,0.729126141
3973617,COUNTRY,MLI,AFR,Africa,2013,135.25 [124.33-147.41],135.2492595,124.326911,147.4146194
1126084,COUNTRY,NAM,AFR,Africa,2013,1.17 [1.17-1.17],1.174544598,1.174544598,1.174544598
5984928,COUNTRY,MMR,SEAR,South-East Asia,2013,2.67 [1.22-4.77],2.669481291,1.217080232,4.765846186
1445411,COUNTRY,MAR,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
1866502,COUNTRY,TJK,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
9384887,COUNTRY,ZMB,AFR,Africa,2013,48.44 [46.47-50.70],48.43821971,46.47055909,50.69810716
4765378,COUNTRY,KHM,WPR,Western Pacific,2013,2.14 [1.09-3.34],2.140501202,1.093416198,3.335846028
4976200,REGION,WPR,,,2013,0.65 [0.38-1.01],0.650371778,0.375202793,1.01422575
1706922,COUNTRY,LBR,AFR,Africa,2013,66.01 [61.43-71.45],66.01438223,61.42849665,71.45033441
1943496,COUNTRY,NER,AFR,Africa,2013,169.87 [155.05-186.77],169.8659463,155.0490451,186.772222
4701360,COUNTRY,ARE,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
9639833,COUNTRY,GUY,AMR,Americas,2013,12.00 [5.60-21.20],11.99966401,5.599843204,21.19940642
6202626,COUNTRY,AGO,AFR,Africa,2013,42.88 [33.55-56.00],42.87687431,33.55156499,55.99714434
2856990,COUNTRY,TKM,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
3871965,COUNTRY,ETH,AFR,Africa,2013,38.99 [13.82-76.78],38.98661978,13.82451166,76.78218092
2914427,COUNTRY,VUT,WPR,Western Pacific,2013,0 [0-0],0.0,0.0,0.0
2799370,COUNTRY,IRQ,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
9716868,COUNTRY,ERI,AFR,Africa,2013,2.86 [1.14-5.30],2.862384366,1.138448327,5.301916496
