Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
7288349,COUNTRY,CHN,WPR,Western Pacific,2009,12 [12-12],12.0,12.0,12.0
9749742,COUNTRY,BWA,AFR,Africa,2009,6 [6-6],6.0,6.0,6.0
8527109,COUNTRY,COG,AFR,Africa,2009,1836 [1749-1933],1836.0,1749.0,1933.0
196789,COUNTRY,MEX,AMR,Americas,2009,0 [0-0],0.0,0.0,0.0
8746179,COUNTRY,TUR,EUR,Europe,2009,0 [0-0],0.0,0.0,0.0
5401789,COUNTRY,BEN,AFR,Africa,2009,10 426 [9745-11 172],10426.0,9745.0,11172.0
1762895,COUNTRY,BRA,AMR,Americas,2009,85 [85-85],85.0,85.0,85.0
4218576,COUNTRY,CAF,AFR,Africa,2009,7346 [6611-8145],7346.0,6611.0,8145.0
1088122,COUNTRY,LBR,AFR,Africa,2009,3173 [2976-3389],3173.0,2976.0,3389.0
6984079,GLOBAL,GLOBAL,,,2009,722 753 [687 769-770 195],722753.0,687768.625,770195.35
5302873,COUNTRY,TKM,EUR,Europe,2009,0 [0-0],0.0,0.0,0.0
1320192,COUNTRY,GUY,AMR,Americas,2009,28 [13-45],28.0,13.0,45.0
8693326,REGION,AMR,,,2009,452 [311-673],452.0,311.0,673.0
8057776,REGION,WPR,,,2009,4700 [2214-8694.125],4700.0,2214.0,8694.125
9617648,COUNTRY,VEN,AMR,Americas,2009,36 [19-55],36.0,19.0,55.0
5548571,COUNTRY,TJK,EUR,Europe,2009,0 [0-0],0.0,0.0,0.0
7249368,COUNTRY,UGA,AFR,Africa,2009,27 197 [25 726-28 731],27197.0,25726.0,28731.0
4966207,COUNTRY,GAB,AFR,Africa,2009,313 [294-336],313.0,294.0,336.0
3272570,COUNTRY,GMB,AFR,Africa,2009,522 [503-542],522.0,503.0,542.0
9690907,COUNTRY,TGO,AFR,Africa,2009,4254 [3997-4539],4254.0,3997.0,4539.0
7621165,COUNTRY,ERI,AFR,Africa,2009,41 [16-73],41.0,16.0,73.0
4411551,COUNTRY,AGO,AFR,Africa,2009,13 152 [10 935-15 984],13152.0,10935.0,15984.0
2788573,COUNTRY,TLS,SEAR,South-East Asia,2009,198 [85-350],198.0,85.0,350.0
1492815,COUNTRY,IND,SEAR,South-East Asia,2009,32 084 [14 605-55 919],32084.0,14604.6,55919.125
184363,COUNTRY,ETH,AFR,Africa,2009,16 042 [4092.65-49 198],16042.0,4092.65,49197.775
3947558,COUNTRY,YEM,EMR,Eastern Mediterranean,2009,1779 [621-4857.175],1779.0,621.0,4857.175
5184560,COUNTRY,PHL,WPR,Western Pacific,2009,116 [48-209],116.0,48.0,209.0
8005929,COUNTRY,UZB,EUR,Europe,2009,0 [0-0],0.0,0.0,0.0
686237,COUNTRY,DJI,EMR,Eastern Mediterranean,2009,6 [3-10],6.0,3.0,10.0
