Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
42705,COUNTRY,KGZ,EUR,Europe,2004,850 [830-870],850.0,830.0,870.0
99569,COUNTRY,TUR,EUR,Europe,2004,550 [350-800],550.0,350.0,800.0
114314,COUNTRY,MEX,AMR,Americas,2004,2800 [2700-2900],2800.0,2700.0,2900.0
127143,COUNTRY,BRN,WPR,Western Pacific,2004,13 [12-13],13.0,12.0,13.0
168840,COUNTRY,ALB,EUR,Europe,2004,26 [21-32],26.0,21.0,32.0
171681,COUNTRY,GMB,AFR,Africa,2004,320 [200-460],320.0,200.0,460.0
208080,COUNTRY,PRY,AMR,Americas,2004,240 [210-280],240.0,210.0,280.0
253499,COUNTRY,GHA,AFR,Africa,2004,11 000 [4600-20 000],11000.0,4600.0,20000.0
267157,COUNTRY,AUS,WPR,Western Pacific,2004,62 [62-63],62.0,62.0,63.0
293897,COUNTRY,SDN,EMR,Eastern Mediterranean,2004,12 000 [6100-20 000],12000.0,6100.0,20000.0
482531,COUNTRY,BRB,AMR,Americas,2004,2 [2-2],2.0,2.0,2.0
542945,COUNTRY,SVK,EUR,Europe,2004,52 [52-53],52.0,52.0,53.0
590005,COUNTRY,SUR,AMR,Americas,2004,6 [6-7],6.0,6.0,7.0
735921,COUNTRY,SLB,WPR,Western Pacific,2004,48 [31-70],48.0,31.0,70.0
887526,COUNTRY,TJK,EUR,Europe,2004,910 [840-990],910.0,840.0,990.0
888885,COUNTRY,IND,SEAR,South-East Asia,2004,624 000 [468 000-802 000],624000.0,468000.0,802000.0
1028589,COUNTRY,NRU,WPR,Western Pacific,2004,1 [0-1],1.0,0.0,1.0
1122580,COUNTRY,SLV,AMR,Americas,2004,100 [90-110],100.0,90.0,110.0
1337312,COUNTRY,CMR,AFR,Africa,2004,9300 [4500-16 000],9300.0,4500.0,16000.0
1487759,COUNTRY,MCO,EUR,Europe,2004,0 [0-0],0.0,0.0,0.0
1495756,COUNTRY,USA,AMR,Americas,2004,750 [740-750],750.0,740.0,750.0
1537305,COUNTRY,FIN,EUR,Europe,2004,68 [68-68],68.0,68.0,68.0
1574906,COUNTRY,ISR,EUR,Europe,2004,43 [41-45],43.0,41.0,45.0
1597499,COUNTRY,MUS,AFR,Africa,2004,16 [15-17],16.0,15.0,17.0
1682989,COUNTRY,DEU,EUR,Europe,2004,440 [440-450],440.0,440.0,450.0
1685158,COUNTRY,LBN,EMR,Eastern Mediterranean,2004,37 [23-55],37.0,23.0,55.0
1705718,COUNTRY,SGP,WPR,Western Pacific,2004,82 [77-87],82.0,77.0,87.0
1737580,COUNTRY,SEN,AFR,Africa,2004,2800 [1800-4100],2800.0,1800.0,4100.0
1832411,COUNTRY,MDA,EUR,Europe,2004,720 [580-880],720.0,580.0,880.0
1849919,COUNTRY,CRI,AMR,Americas,2004,75 [74-75],75.0,74.0,75.0
1858442,COUNTRY,GNQ,AFR,Africa,2004,270 [150-430],270.0,150.0,430.0
1862815,COUNTRY,PLW,WPR,Western Pacific,2004,0 [0-1],0.0,0.0,1.0
1868677,COUNTRY,POL,EUR,Europe,2004,910 [880-950],910.0,880.0,950.0
1977446,COUNTRY,MAR,EMR,Eastern Mediterranean,2004,2400 [1500-3600],2400.0,1500.0,3600.0
2038042,COUNTRY,IRL,EUR,Europe,2004,40 [40-40],40.0,40.0,40.0
2064592,COUNTRY,LUX,EUR,Europe,2004,2 [2-2],2.0,2.0,2.0
2159211,COUNTRY,MRT,AFR,Africa,2004,1000 [600-1500],1000.0,600.0,1500.0
