Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
5129,COUNTRY,NER,AFR,Africa,2010,3500 [2100-5400],3500.0,2100.0,5400.0
80371,WORLDBANKINCOMEGROUP,WB_LMI,,,2010,966 000 [828 000-1 110 000],966000.0,828000.0,1110000.0
126614,COUNTRY,MEX,AMR,Americas,2010,2600 [2600-2700],2600.0,2600.0,2700.0
229552,COUNTRY,BRB,AMR,Americas,2010,1 [1-1],1.0,1.0,1.0
312147,COUNTRY,MCO,EUR,Europe,2010,0 [0-0],0.0,0.0,0.0
448717,COUNTRY,ITA,EUR,Europe,2010,380 [370-380],380.0,370.0,380.0
475612,COUNTRY,CAN,AMR,Americas,2010,91 [90-91],91.0,90.0,91.0
495826,COUNTRY,WSM,WPR,Western Pacific,2010,1 [1-2],1.0,1.0,2.0
568465,COUNTRY,LBR,AFR,Africa,2010,1700 [880-2700],1700.0,880.0,2700.0
580277,COUNTRY,NZL,WPR,Western Pacific,2010,17 [17-17],17.0,17.0,17.0
944245,COUNTRY,LUX,EUR,Europe,2010,1 [1-1],1.0,1.0,1.0
1011138,COUNTRY,GMB,AFR,Africa,2010,460 [250-730],460.0,250.0,730.0
1080988,REGION,EMR,,,2010,96 000 [83 000-109 000],96000.0,83000.0,109000.0
1223307,COUNTRY,BEN,AFR,Africa,2010,1100 [640-1600],1100.0,640.0,1600.0
1276590,COUNTRY,ZMB,AFR,Africa,2010,4000 [2400-6100],4000.0,2400.0,6100.0
1302204,COUNTRY,BGR,EUR,Europe,2010,210 [200-220],210.0,200.0,220.0
1451399,COUNTRY,MDA,EUR,Europe,2010,550 [500-600],550.0,500.0,600.0
1729112,COUNTRY,ISR,EUR,Europe,2010,28 [27-29],28.0,27.0,29.0
1734819,COUNTRY,NRU,WPR,Western Pacific,2010,0 [0-0],0.0,0.0,0.0
1734873,COUNTRY,TCD,AFR,Africa,2010,3000 [1700-4800],3000.0,1700.0,4800.0
1879239,WORLDBANKINCOMEGROUP,WB_HI,,,2010,38 000 [38 000-39 000],38000.0,38000.0,39000.0
1939159,COUNTRY,ATG,AMR,Americas,2010,2 [1-2],2.0,1.0,2.0
1963190,COUNTRY,KAZ,EUR,Europe,2010,2000 [1800-2100],2000.0,1800.0,2100.0
2023600,COUNTRY,VUT,WPR,Western Pacific,2010,15 [9-21],15.0,9.0,21.0
2065566,COUNTRY,HRV,EUR,Europe,2010,83 [82-83],83.0,82.0,83.0
2084944,COUNTRY,DZA,AFR,Africa,2010,3100 [2000-4400],3100.0,2000.0,4400.0
2133006,COUNTRY,IRL,EUR,Europe,2010,35 [35-35],35.0,35.0,35.0
2176156,COUNTRY,BLR,EUR,Europe,2010,920 [840-1000],920.0,840.0,1000.0
2258830,COUNTRY,KWT,EMR,Eastern Mediterranean,2010,32 [32-33],32.0,32.0,33.0
2291730,COUNTRY,ZWE,AFR,Africa,2010,1200 [740-1700],1200.0,740.0,1700.0
2379868,COUNTRY,LTU,EUR,Europe,2010,220 [210-220],220.0,210.0,220.0
2459939,COUNTRY,CPV,AFR,Africa,2010,32 [27-37],32.0,27.0,37.0
2606057,COUNTRY,JOR,EMR,Eastern Mediterranean,2010,27 [22-31],27.0,22.0,31.0
2626954,COUNTRY,PER,AMR,Americas,2010,2600 [1900-3400],2600.0,1900.0,3400.0
2941232,COUNTRY,BGD,SEAR,South-East Asia,2010,81 000 [52 000-116 000],81000.0,52000.0,116000.0
3121594,COUNTRY,LBY,EMR,Eastern Mediterranean,2010,340 [220-480],340.0,220.0,480.0
3231493,COUNTRY,GUY,AMR,Americas,2010,130 [130-140],130.0,130.0,140.0
3307190,COUNTRY,SGP,WPR,Western Pacific,2010,88 [79-98],88.0,79.0,98.0
3366845,COUNTRY,KIR,WPR,Western Pacific,2010,44 [38-50],44.0,38.0,50.0
3472107,COUNTRY,PSE,EMR,Eastern Mediterranean,2010,4 [3-6],4.0,3.0,6.0
3512814,COUNTRY,ERI,AFR,Africa,2010,700 [310-1200],700.0,310.0,1200.0
3527082,COUNTRY,HND,AMR,Americas,2010,370 [300-440],370.0,300.0,440.0
3570647,COUNTRY,KEN,AFR,Africa,2010,33 000 [18 000-52 000],33000.0,18000.0,52000.0
3617437,COUNTRY,AUT,EUR,Europe,2010,39 [38-39],39.0,38.0,39.0
3645260,COUNTRY,HKG,,,2010,200 [200-200],200.0,200.0,200.0
3654065,COUNTRY,PAN,AMR,Americas,2010,190 [180-190],190.0,180.0,190.0
3690562,COUNTRY,BHR,EMR,Eastern Mediterranean,2010,10 [9-11],10.0,9.0,11.0
3741540,COUNTRY,TTO,AMR,Americas,2010,19 [19-20],19.0,19.0,20.0
3770789,COUNTRY,EST,EUR,Europe,2010,42 [41-42],42.0,41.0,42.0
3775106,COUNTRY,FRA,EUR,Europe,2010,650 [620-670],650.0,620.0,670.0
3834249,COUNTRY,TGO,AFR,Africa,2010,770 [450-1200],770.0,450.0,1200.0
3938617,COUNTRY,TLS,SEAR,South-East Asia,2010,500 [330-720],500.0,330.0,720.0
3946233,COUNTRY,NIC,AMR,Americas,2010,190 [190-190],190.0,190.0,190.0
3979824,COUNTRY,ISL,EUR,Europe,2010,3 [3-3],3.0,3.0,3.0
3992856,COUNTRY,ESP,EUR,Europe,2010,410 [400-410],410.0,400.0,410.0
4027077,COUNTRY,SLB,WPR,Western Pacific,2010,47 [30-67],47.0,30.0,67.0
4106087,COUNTRY,SYC,AFR,Africa,2010,0 [0-0],0.0,0.0,0.0
4155361,COUNTRY,GRD,AMR,Americas,2010,1 [1-2],1.0,1.0,2.0
4177999,COUNTRY,AGO,AFR,Africa,2010,16 000 [8700-25 000],16000.0,8700.0,25000.0
4201261,COUNTRY,PHL,WPR,Western Pacific,2010,28 000 [26 000-31 000],28000.0,26000.0,31000.0
4220356,COUNTRY,ETH,AFR,Africa,2010,32 000 [18 000-50 000],32000.0,18000.0,50000.0
4226780,COUNTRY,MUS,AFR,Africa,2010,13 [12-13],13.0,12.0,13.0
4266281,COUNTRY,LVA,EUR,Europe,2010,94 [89-98],94.0,89.0,98.0
4302713,COUNTRY,NAM,AFR,Africa,2010,1600 [1000-2300],1600.0,1000.0,2300.0
4354776,COUNTRY,UKR,EUR,Europe,2010,7800 [7700-7900],7800.0,7700.0,7900.0
4458607,COUNTRY,LCA,AMR,Americas,2010,1 [1-1],1.0,1.0,1.0
4531571,COUNTRY,KOR,WPR,Western Pacific,2010,3000 [2800-3100],3000.0,2800.0,3100.0
4593925,COUNTRY,CHL,AMR,Americas,2010,550 [540-560],550.0,540.0,560.0
4595937,COUNTRY,SUR,AMR,Americas,2010,17 [16-19],17.0,16.0,19.0
4627539,WORLDBANKINCOMEGROUP,WB_LI,,,2010,180 000 [152 000-210 000],180000.0,152000.0,210000.0
4628223,COUNTRY,MYS,WPR,Western Pacific,2010,1700 [820-2900],1700.0,820.0,2900.0
4706100,COUNTRY,PNG,WPR,Western Pacific,2010,7700 [4500-12 000],7700.0,4500.0,12000.0
4789988,COUNTRY,MOZ,AFR,Africa,2010,7200 [4100-11 000],7200.0,4100.0,11000.0
4852784,COUNTRY,CIV,AFR,Africa,2010,6800 [4000-10 000],6800.0,4000.0,10000.0
4953127,COUNTRY,FJI,WPR,Western Pacific,2010,26 [26-27],26.0,26.0,27.0
5012243,COUNTRY,BFA,AFR,Africa,2010,1700 [1000-2600],1700.0,1000.0,2600.0
