Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1632884,COUNTRY,VNM,WPR,Western Pacific,1987,5,5.0
2194306,COUNTRY,GBR,EUR,Europe,1987,0,0.0
2374659,COUNTRY,ESP,EUR,Europe,1987,0,0.0
2882278,COUNTRY,UGA,AFR,Africa,1987,50,50.0
3648743,COUNTRY,JPN,WPR,Western Pacific,1987,0,0.0
4301308,COUNTRY,GNB,AFR,Africa,1987,68,68.0
4303922,COUNTRY,AUS,WPR,Western Pacific,1987,0,0.0
4358362,COUNTRY,NZL,WPR,Western Pacific,1987,0,0.0
4621500,COUNTRY,DZA,AFR,Africa,1987,0,0.0
4657768,COUNTRY,AGO,AFR,Africa,1987,1403,1403.0
4931241,COUNTRY,USA,AMR,Americas,1987,0,0.0
5069016,COUNTRY,LBR,AFR,Africa,1987,1,1.0
5339838,COUNTRY,FRA,EUR,Europe,1987,0,0.0
5355504,COUNTRY,CHN,WPR,Western Pacific,1987,0,0.0
5381264,COUNTRY,MLI,AFR,Africa,1987,84,84.0
5760588,COUNTRY,MYS,WPR,Western Pacific,1987,18,18.0
6163205,COUNTRY,SEN,AFR,Africa,1987,288,288.0
6249636,COUNTRY,ZAF,AFR,Africa,1987,0,0.0
6333278,COUNTRY,IDN,WPR,Western Pacific,1987,18,18.0
6375888,COUNTRY,CMR,AFR,Africa,1987,6,6.0
6411177,COUNTRY,KHM,WPR,Western Pacific,1987,55,55.0
6430014,COUNTRY,SGP,WPR,Western Pacific,1987,0,0.0
6595366,COUNTRY,TZA,AFR,Africa,1987,232,232.0
6720212,COUNTRY,KEN,AFR,Africa,1987,12,12.0
6994327,COUNTRY,COD,AFR,Africa,1987,218,218.0
7301830,COUNTRY,IRN,EMR,Eastern Mediterranean,1987,4,4.0
7370926,COUNTRY,SLE,AFR,Africa,1987,30,30.0
7420427,COUNTRY,RWA,AFR,Africa,1987,6,6.0
8052092,COUNTRY,MRT,AFR,Africa,1987,101,101.0
8537935,COUNTRY,IND,SEAR,South-East Asia,1987,240,240.0
8943296,COUNTRY,THA,SEAR,South-East Asia,1987,36,36.0
9462406,COUNTRY,ISR,EUR,Europe,1987,0,0.0
9694435,COUNTRY,BGD,SEAR,South-East Asia,1987,23,23.0
2389288,COUNTRY,NGA,AFR,Africa,1987,111,111.0
4518700,COUNTRY,SWE,EUR,Europe,1987,0,0.0
4926944,COUNTRY,NOR,EUR,Europe,1987,0,0.0
