Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1234045,COUNTRY,BEN,AFR,Africa,2000,11,11.0
42317,COUNTRY,TZA,AFR,Africa,2000,156,156.0
1783865,COUNTRY,TGO,AFR,Africa,2000,23,23.0
1839239,COUNTRY,FRA,EUR,Europe,2000,0,0.0
1920481,COUNTRY,FSM,WPR,Western Pacific,2000,20,20.0
1945039,COUNTRY,HND,AMR,Americas,2000,0,0.0
2001866,COUNTRY,ZMB,AFR,Africa,2000,303,303.0
2295973,COUNTRY,MLI,AFR,Africa,2000,51,51.0
2555936,COUNTRY,MWI,AFR,Africa,2000,56,56.0
3000235,COUNTRY,MYS,WPR,Western Pacific,2000,1,1.0
3008612,COUNTRY,ECU,AMR,Americas,2000,1,1.0
3140663,COUNTRY,SWZ,AFR,Africa,2000,16,16.0
3167205,COUNTRY,COD,AFR,Africa,2000,941,941.0
3188163,COUNTRY,USA,AMR,Americas,2000,0,0.0
3290139,COUNTRY,NER,AFR,Africa,2000,38,38.0
3572345,COUNTRY,VEN,AMR,Americas,2000,0,0.0
3605565,COUNTRY,UGA,AFR,Africa,2000,172,172.0
3645693,COUNTRY,CHN,WPR,Western Pacific,2000,3,3.0
4167401,COUNTRY,SLV,AMR,Americas,2000,2,2.0
4235655,COUNTRY,KEN,AFR,Africa,2000,78,78.0
4757757,COUNTRY,CAN,AMR,Americas,2000,0,0.0
4955006,COUNTRY,BFA,AFR,Africa,2000,14,14.0
4981778,COUNTRY,LBR,AFR,Africa,2000,10,10.0
5004506,COUNTRY,ZAF,AFR,Africa,2000,68,68.0
5289144,COUNTRY,COG,AFR,Africa,2000,2,2.0
5720729,COUNTRY,GHA,AFR,Africa,2000,74,74.0
5734226,COUNTRY,CMR,AFR,Africa,2000,29,29.0
5799516,COUNTRY,PHL,WPR,Western Pacific,2000,6,6.0
5952601,COUNTRY,BRA,AMR,Americas,2000,17,17.0
6282748,COUNTRY,COM,AFR,Africa,2000,91,91.0
6314118,COUNTRY,GTM,AMR,Americas,2000,6,6.0
6383415,COUNTRY,SGP,WPR,Western Pacific,2000,0,0.0
6456713,COUNTRY,LKA,SEAR,South-East Asia,2000,0,0.0
6483866,COUNTRY,IND,SEAR,South-East Asia,2000,20,20.0
6569748,COUNTRY,MEX,AMR,Americas,2000,0,0.0
7066673,COUNTRY,IRN,EMR,Eastern Mediterranean,2000,3,3.0
7631345,COUNTRY,AFG,EMR,Eastern Mediterranean,2000,198,198.0
7767981,COUNTRY,BDI,AFR,Africa,2000,16,16.0
7893894,COUNTRY,JPN,WPR,Western Pacific,2000,0,0.0
8124790,COUNTRY,GIN,AFR,Africa,2000,32,32.0
8223603,COUNTRY,NIC,AMR,Americas,2000,0,0.0
8292507,COUNTRY,PER,AMR,Americas,2000,6,6.0
8607033,COUNTRY,MOZ,AFR,Africa,2000,238,238.0
9673598,COUNTRY,MHL,WPR,Western Pacific,2000,6,6.0
1993966,COUNTRY,SOM,EMR,Eastern Mediterranean,2000,563,563.0
4307148,COUNTRY,IRQ,EMR,Eastern Mediterranean,2000,4,4.0
7533196,COUNTRY,ZWE,AFR,Africa,2000,223,223.0
7810111,COUNTRY,MDG,AFR,Africa,2000,1672,1672.0
8245737,COUNTRY,RWA,AFR,Africa,2000,8,8.0
8377559,COUNTRY,DJI,EMR,Eastern Mediterranean,2000,32,32.0
9123901,COUNTRY,NGA,AFR,Africa,2000,43,43.0
9789845,COUNTRY,BGD,SEAR,South-East Asia,2000,16,16.0
