Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1213402,COUNTRY,NPL,SEAR,South-East Asia,1975,0,0.0
1768407,COUNTRY,CMR,AFR,Africa,1975,0,0.0
1851744,COUNTRY,KWT,EMR,Eastern Mediterranean,1975,1,1.0
1961914,COUNTRY,COM,AFR,Africa,1975,238,238.0
1973603,COUNTRY,YEM,EMR,Eastern Mediterranean,1975,0,0.0
2034747,COUNTRY,KEN,AFR,Africa,1975,74,74.0
3103315,COUNTRY,PRT,EUR,Europe,1975,8,8.0
3646354,COUNTRY,MOZ,AFR,Africa,1975,3,3.0
3708320,COUNTRY,FRA,EUR,Europe,1975,0,0.0
3986179,COUNTRY,BFA,AFR,Africa,1975,3,3.0
4108668,COUNTRY,PHL,WPR,Western Pacific,1975,15,15.0
4614436,COUNTRY,VNM,WPR,Western Pacific,1975,0,0.0
4924580,COUNTRY,IDN,WPR,Western Pacific,1975,3715,3715.0
5053577,COUNTRY,NGA,AFR,Africa,1975,1,1.0
5274660,COUNTRY,MYS,WPR,Western Pacific,1975,8,8.0
5330708,COUNTRY,UGA,AFR,Africa,1975,0,0.0
5482812,COUNTRY,LKA,SEAR,South-East Asia,1975,67,67.0
6073006,COUNTRY,KHM,WPR,Western Pacific,1975,0,0.0
6300183,COUNTRY,LBR,AFR,Africa,1975,16,16.0
6508798,COUNTRY,BEN,AFR,Africa,1975,1,1.0
6617314,COUNTRY,MMR,SEAR,South-East Asia,1975,172,172.0
6744847,COUNTRY,SGP,WPR,Western Pacific,1975,0,0.0
6895003,COUNTRY,SAU,EMR,Eastern Mediterranean,1975,48,48.0
6940468,COUNTRY,GHA,AFR,Africa,1975,10,10.0
7458423,COUNTRY,AGO,AFR,Africa,1975,4,4.0
7460403,COUNTRY,JPN,WPR,Western Pacific,1975,0,0.0
7942895,COUNTRY,ITA,EUR,Europe,1975,0,0.0
8113417,COUNTRY,BGD,SEAR,South-East Asia,1975,117,117.0
8798137,COUNTRY,CPV,AFR,Africa,1975,3,3.0
8816421,COUNTRY,ZWE,AFR,Africa,1975,33,33.0
9168382,COUNTRY,DZA,AFR,Africa,1975,118,118.0
9353657,COUNTRY,ESP,EUR,Europe,1975,0,0.0
9356021,COUNTRY,SYR,EMR,Eastern Mediterranean,1975,6,6.0
3779640,COUNTRY,GBR,EUR,Europe,1975,0,0.0
5026270,COUNTRY,THA,SEAR,South-East Asia,1975,88,88.0
8879053,COUNTRY,IND,SEAR,South-East Asia,1975,2330,2330.0
