Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1607385,COUNTRY,MMR,SEAR,South-East Asia,2012,0,0.0
1773594,COUNTRY,PAK,EMR,Eastern Mediterranean,2012,8,8.0
2021611,COUNTRY,TZA,AFR,Africa,2012,4,4.0
2309164,COUNTRY,PHL,WPR,Western Pacific,2012,14,14.0
2443304,COUNTRY,TGO,AFR,Africa,2012,1,1.0
2487651,COUNTRY,MWI,AFR,Africa,2012,2,2.0
2683304,COUNTRY,THA,SEAR,South-East Asia,2012,0,0.0
2979567,COUNTRY,CHN,WPR,Western Pacific,2012,0,0.0
3302656,COUNTRY,SLE,AFR,Africa,2012,299,299.0
3696157,COUNTRY,MOZ,AFR,Africa,2012,7,7.0
3996932,COUNTRY,LBR,AFR,Africa,2012,0,0.0
4278671,COUNTRY,CAF,AFR,Africa,2012,0,0.0
4469699,COUNTRY,AFG,EMR,Eastern Mediterranean,2012,0,0.0
4474701,COUNTRY,BDI,AFR,Africa,2012,1,1.0
4638106,COUNTRY,BFA,AFR,Africa,2012,7,7.0
4751967,COUNTRY,UGA,AFR,Africa,2012,135,135.0
4822156,COUNTRY,GHA,AFR,Africa,2012,100,100.0
4866411,COUNTRY,GNB,AFR,Africa,2012,22,22.0
5090895,COUNTRY,CIV,AFR,Africa,2012,19,19.0
5255881,COUNTRY,MYS,WPR,Western Pacific,2012,1,1.0
5538256,COUNTRY,CUB,AMR,Americas,2012,3,3.0
5741170,COUNTRY,AGO,AFR,Africa,2012,98,98.0
6314318,COUNTRY,USA,AMR,Americas,2012,0,0.0
6466308,COUNTRY,IRQ,EMR,Eastern Mediterranean,2012,4,4.0
6551217,COUNTRY,NER,AFR,Africa,2012,110,110.0
6694212,COUNTRY,CMR,AFR,Africa,2012,5,5.0
7040913,COUNTRY,COG,AFR,Africa,2012,37,37.0
7099312,COUNTRY,MEX,AMR,Americas,2012,0,0.0
7208616,COUNTRY,RUS,EUR,Europe,2012,0,0.0
7406989,COUNTRY,GBR,EUR,Europe,2012,0,0.0
7444088,COUNTRY,SOM,EMR,Eastern Mediterranean,2012,200,200.0
7597629,COUNTRY,MLI,AFR,Africa,2012,19,19.0
7700464,COUNTRY,SGP,WPR,Western Pacific,2012,0,0.0
7718343,COUNTRY,BEN,AFR,Africa,2012,3,3.0
8254039,COUNTRY,IRN,EMR,Eastern Mediterranean,2012,0,0.0
8612700,COUNTRY,BHS,AMR,Americas,2012,0,0.0
8656524,COUNTRY,COD,AFR,Africa,2012,819,819.0
8683786,COUNTRY,AUS,WPR,Western Pacific,2012,0,0.0
8809138,COUNTRY,GIN,AFR,Africa,2012,133,133.0
9138834,COUNTRY,HTI,AMR,Americas,2012,894,894.0
9335492,COUNTRY,ZWE,AFR,Africa,2012,1,1.0
2375977,COUNTRY,NGA,AFR,Africa,2012,18,18.0
3508770,COUNTRY,ZMB,AFR,Africa,2012,2,2.0
3951575,COUNTRY,DOM,AMR,Americas,2012,68,68.0
5408451,COUNTRY,SEN,AFR,Africa,2012,0,0.0
6260002,COUNTRY,RWA,AFR,Africa,2012,0,0.0
8120315,COUNTRY,NPL,SEAR,South-East Asia,2012,0,0.0
9618588,COUNTRY,JPN,WPR,Western Pacific,2012,0,0.0
