Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1409205,COUNTRY,NGA,AFR,Africa,2002,154,154.0
1930960,COUNTRY,MOZ,AFR,Africa,2002,342,342.0
1933590,COUNTRY,TKM,EUR,Europe,2002,2,2.0
2291996,COUNTRY,CAN,AMR,Americas,2002,0,0.0
2305053,COUNTRY,BDI,AFR,Africa,2002,8,8.0
2420462,COUNTRY,LBR,AFR,Africa,2002,0,0.0
3218596,COUNTRY,GHA,AFR,Africa,2002,65,65.0
3405862,COUNTRY,ZAF,AFR,Africa,2002,32,32.0
3454997,COUNTRY,KEN,AFR,Africa,2002,10,10.0
3672461,COUNTRY,CIV,AFR,Africa,2002,143,143.0
3863567,COUNTRY,GNB,AFR,Africa,2002,6,6.0
4144324,COUNTRY,GIN,AFR,Africa,2002,11,11.0
4422506,COUNTRY,TGO,AFR,Africa,2002,14,14.0
4512664,COUNTRY,SWZ,AFR,Africa,2002,2,2.0
4595725,COUNTRY,ZWE,AFR,Africa,2002,192,192.0
5669781,COUNTRY,SOM,EMR,Eastern Mediterranean,2002,159,159.0
5798927,COUNTRY,COM,AFR,Africa,2002,46,46.0
6117790,COUNTRY,MRT,AFR,Africa,2002,0,0.0
6212588,COUNTRY,BEN,AFR,Africa,2002,13,13.0
6585381,COUNTRY,CMR,AFR,Africa,2002,8,8.0
6704891,COUNTRY,ZMB,AFR,Africa,2002,12,12.0
6856711,COUNTRY,UGA,AFR,Africa,2002,133,133.0
6875158,COUNTRY,TZA,AFR,Africa,2002,297,297.0
7122633,COUNTRY,MDG,AFR,Africa,2002,0,0.0
7397196,COUNTRY,MLI,AFR,Africa,2002,2,2.0
8782172,COUNTRY,MWI,AFR,Africa,2002,911,911.0
8909821,COUNTRY,PER,AMR,Americas,2002,0,0.0
9035586,COUNTRY,JPN,WPR,Western Pacific,2002,0,0.0
9131618,COUNTRY,GTM,AMR,Americas,2002,0,0.0
9582582,COUNTRY,COD,AFR,Africa,2002,1979,1979.0
9712081,COUNTRY,LKA,SEAR,South-East Asia,2002,1,1.0
1477172,COUNTRY,NER,AFR,Africa,2002,12,12.0
1789811,COUNTRY,IND,SEAR,South-East Asia,2002,10,10.0
