Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1412150,COUNTRY,FRA,EUR,Europe,1970,0,0.0
1841047,COUNTRY,SAU,EMR,Eastern Mediterranean,1970,14,14.0
2134967,COUNTRY,RUS,EUR,Europe,1970,0,0.0
2173413,COUNTRY,GBR,EUR,Europe,1970,0,0.0
2722311,COUNTRY,SLE,AFR,Africa,1970,74,74.0
2801160,COUNTRY,GHA,AFR,Africa,1970,180,180.0
2938627,COUNTRY,IND,SEAR,South-East Asia,1970,3420,3420.0
2970784,COUNTRY,ISR,EUR,Europe,1970,10,10.0
3334166,COUNTRY,DJI,EMR,Eastern Mediterranean,1970,3,3.0
3335004,COUNTRY,BFA,AFR,Africa,1970,1,1.0
3341912,COUNTRY,MYS,WPR,Western Pacific,1970,3,3.0
3417308,COUNTRY,MLI,AFR,Africa,1970,201,201.0
3470762,COUNTRY,PHL,WPR,Western Pacific,1970,38,38.0
3519575,COUNTRY,BEN,AFR,Africa,1970,37,37.0
3524768,COUNTRY,SOM,EMR,Eastern Mediterranean,1970,10,10.0
3846648,COUNTRY,LBR,AFR,Africa,1970,27,27.0
4176449,COUNTRY,BGD,SEAR,South-East Asia,1970,1889,1889.0
4221976,COUNTRY,LBN,EMR,Eastern Mediterranean,1970,1,1.0
5094345,COUNTRY,MMR,SEAR,South-East Asia,1970,76,76.0
5577304,COUNTRY,NER,AFR,Africa,1970,8,8.0
5900172,COUNTRY,TGO,AFR,Africa,1970,3,3.0
6250337,COUNTRY,IDN,WPR,Western Pacific,1970,1257,1257.0
6335348,COUNTRY,JOR,EMR,Eastern Mediterranean,1970,0,0.0
6987577,COUNTRY,ETH,AFR,Africa,1970,72,72.0
7537841,COUNTRY,NGA,AFR,Africa,1970,4,4.0
8878440,COUNTRY,KOR,WPR,Western Pacific,1970,23,23.0
8893708,COUNTRY,TUN,EMR,Eastern Mediterranean,1970,0,0.0
9323944,COUNTRY,GIN,AFR,Africa,1970,60,60.0
9437084,COUNTRY,PAK,EMR,Eastern Mediterranean,1970,0,0.0
9495326,COUNTRY,NPL,SEAR,South-East Asia,1970,1,1.0
9667752,COUNTRY,TUR,EUR,Europe,1970,52,52.0
3008371,COUNTRY,CIV,AFR,Africa,1970,39,39.0
5659345,COUNTRY,BRN,WPR,Western Pacific,1970,0,0.0
5824767,COUNTRY,VNM,WPR,Western Pacific,1970,1,1.0
5857453,COUNTRY,LBY,EMR,Eastern Mediterranean,1970,28,28.0
6808173,COUNTRY,KWT,EMR,Eastern Mediterranean,1970,0,0.0
7756892,COUNTRY,CZE,EUR,Europe,1970,1,1.0
9083626,COUNTRY,SYR,EMR,Eastern Mediterranean,1970,0,0.0
