Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1303257,COUNTRY,LBR,AFR,Africa,1981,33,33.0
1659073,COUNTRY,KEN,AFR,Africa,1981,108,108.0
1673232,COUNTRY,NPL,SEAR,South-East Asia,1981,0,0.0
1988044,COUNTRY,RWA,AFR,Africa,1981,1,1.0
1997444,COUNTRY,JPN,WPR,Western Pacific,1981,0,0.0
2465583,COUNTRY,SEN,AFR,Africa,1981,0,0.0
2638697,COUNTRY,BEL,EUR,Europe,1981,0,0.0
3293749,COUNTRY,TZA,AFR,Africa,1981,330,330.0
3355241,COUNTRY,PRT,EUR,Europe,1981,0,0.0
3602553,COUNTRY,IND,SEAR,South-East Asia,1981,150,150.0
4138367,COUNTRY,SAU,EMR,Eastern Mediterranean,1981,0,0.0
4170990,COUNTRY,SWZ,AFR,Africa,1981,17,17.0
4248528,COUNTRY,AUS,WPR,Western Pacific,1981,0,0.0
4727906,COUNTRY,THA,SEAR,South-East Asia,1981,2,2.0
5055436,COUNTRY,COD,AFR,Africa,1981,800,800.0
5319744,COUNTRY,MWI,AFR,Africa,1981,0,0.0
5653715,COUNTRY,GAB,AFR,Africa,1981,0,0.0
5687490,COUNTRY,ME1,,,1981,0,0.0
6580810,COUNTRY,GRC,EUR,Europe,1981,0,0.0
6876423,COUNTRY,RUS,EUR,Europe,1981,0,0.0
6877496,COUNTRY,MOZ,AFR,Africa,1981,132,132.0
7133130,COUNTRY,GHA,AFR,Africa,1981,62,62.0
7141251,COUNTRY,IRN,EMR,Eastern Mediterranean,1981,108,108.0
7194955,COUNTRY,IDN,WPR,Western Pacific,1981,463,463.0
7315086,COUNTRY,NOR,EUR,Europe,1981,0,0.0
7376336,COUNTRY,PHL,WPR,Western Pacific,1981,51,51.0
7403511,COUNTRY,BEN,AFR,Africa,1981,0,0.0
7569028,COUNTRY,NGA,AFR,Africa,1981,18,18.0
8154244,COUNTRY,ZMB,AFR,Africa,1981,0,0.0
8401868,COUNTRY,GBR,EUR,Europe,1981,0,0.0
8418597,COUNTRY,ZAF,AFR,Africa,1981,52,52.0
8464442,COUNTRY,SGP,WPR,Western Pacific,1981,0,0.0
8558356,COUNTRY,BDI,AFR,Africa,1981,11,11.0
8750975,COUNTRY,PAK,EMR,Eastern Mediterranean,1981,0,0.0
9790,COUNTRY,CMR,AFR,Africa,1981,17,17.0
2560617,COUNTRY,MYS,WPR,Western Pacific,1981,14,14.0
4307445,COUNTRY,NER,AFR,Africa,1981,0,0.0
7276279,COUNTRY,VNM,WPR,Western Pacific,1981,8,8.0
7869306,COUNTRY,DEU,EUR,Europe,1981,0,0.0
8370971,COUNTRY,MMR,SEAR,South-East Asia,1981,3,3.0
9076878,COUNTRY,KWT,EMR,Eastern Mediterranean,1981,0,0.0
9150165,COUNTRY,JOR,EMR,Eastern Mediterranean,1981,4,4.0
9519300,COUNTRY,LKA,SEAR,South-East Asia,1981,57,57.0
