Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1248342,COUNTRY,SDN,EMR,Eastern Mediterranean,2006,1011,1011.0
1327711,COUNTRY,MYS,WPR,Western Pacific,2006,2,2.0
1504913,COUNTRY,SEN,AFR,Africa,2006,10,10.0
1581243,COUNTRY,IND,SEAR,South-East Asia,2006,3,3.0
1667818,COUNTRY,AUS,WPR,Western Pacific,2006,0,0.0
1878608,COUNTRY,AGO,AFR,Africa,2006,2722,2722.0
2070973,COUNTRY,NGA,AFR,Africa,2006,127,127.0
2567769,COUNTRY,ERI,AFR,Africa,2006,0,0.0
2617549,COUNTRY,ITA,EUR,Europe,2006,0,0.0
2654684,COUNTRY,SWE,EUR,Europe,2006,0,0.0
2831371,COUNTRY,MWI,AFR,Africa,2006,55,55.0
3253678,COUNTRY,NER,AFR,Africa,2006,81,81.0
3254936,COUNTRY,GBR,EUR,Europe,2006,0,0.0
3546003,COUNTRY,GAB,AFR,Africa,2006,0,0.0
3688095,COUNTRY,GMB,AFR,Africa,2006,0,0.0
4183974,COUNTRY,MRT,AFR,Africa,2006,0,0.0
4223523,COUNTRY,COM,AFR,Africa,2006,0,0.0
4345176,COUNTRY,GHA,AFR,Africa,2006,107,107.0
4439979,COUNTRY,CPV,AFR,Africa,2006,0,0.0
4807783,COUNTRY,DEU,EUR,Europe,2006,0,0.0
5021643,COUNTRY,JPN,WPR,Western Pacific,2006,0,0.0
5034967,COUNTRY,THA,SEAR,South-East Asia,2006,0,0.0
5142523,COUNTRY,BEN,AFR,Africa,2006,1,1.0
5142550,COUNTRY,DZA,AFR,Africa,2006,0,0.0
5182392,COUNTRY,USA,AMR,Americas,2006,0,0.0
5433871,COUNTRY,COD,AFR,Africa,2006,426,426.0
6063233,COUNTRY,NLD,EUR,Europe,2006,0,0.0
6083822,COUNTRY,ESP,EUR,Europe,2006,0,0.0
6363722,COUNTRY,ZMB,AFR,Africa,2006,183,183.0
6541487,COUNTRY,SWZ,AFR,Africa,2006,0,0.0
6581486,COUNTRY,ETH,AFR,Africa,2006,575,575.0
6602321,COUNTRY,BDI,AFR,Africa,2006,7,7.0
6794208,COUNTRY,LSO,AFR,Africa,2006,0,0.0
6821540,COUNTRY,PHL,WPR,Western Pacific,2006,1,1.0
6975388,COUNTRY,TCD,AFR,Africa,2006,71,71.0
7046220,COUNTRY,KEN,AFR,Africa,2006,11,11.0
7165878,COUNTRY,TGO,AFR,Africa,2006,25,25.0
7219253,COUNTRY,STP,AFR,Africa,2006,9,9.0
7624290,COUNTRY,COG,AFR,Africa,2006,10,10.0
8174767,COUNTRY,RWA,AFR,Africa,2006,21,21.0
8519576,COUNTRY,TZA,AFR,Africa,2006,254,254.0
8663285,COUNTRY,BWA,AFR,Africa,2006,0,0.0
8689546,COUNTRY,SLE,AFR,Africa,2006,99,99.0
8700457,COUNTRY,SYC,AFR,Africa,2006,0,0.0
8711195,COUNTRY,NAM,AFR,Africa,2006,5,5.0
8850876,COUNTRY,MOZ,AFR,Africa,2006,29,29.0
9046860,COUNTRY,MUS,AFR,Africa,2006,0,0.0
9126493,COUNTRY,CAF,AFR,Africa,2006,0,0.0
9202134,COUNTRY,LBR,AFR,Africa,2006,17,17.0
9392628,COUNTRY,CMR,AFR,Africa,2006,35,35.0
9675229,COUNTRY,GIN,AFR,Africa,2006,219,219.0
2112397,COUNTRY,NOR,EUR,Europe,2006,0,0.0
2389487,COUNTRY,CIV,AFR,Africa,2006,15,15.0
2619979,COUNTRY,RUS,EUR,Europe,2006,0,0.0
3074014,COUNTRY,CHE,EUR,Europe,2006,0,0.0
3693655,COUNTRY,ZAF,AFR,Africa,2006,0,0.0
4498491,COUNTRY,CAN,AMR,Americas,2006,0,0.0
4682714,COUNTRY,UGA,AFR,Africa,2006,106,106.0
4960118,COUNTRY,CHN,WPR,Western Pacific,2006,2,2.0
5085243,COUNTRY,MDG,AFR,Africa,2006,0,0.0
7150373,COUNTRY,MLI,AFR,Africa,2006,0,0.0
7342294,COUNTRY,ZWE,AFR,Africa,2006,61,61.0
7374871,COUNTRY,FRA,EUR,Europe,2006,0,0.0
8404003,COUNTRY,BFA,AFR,Africa,2006,0,0.0
8641439,COUNTRY,GNB,AFR,Africa,2006,0,0.0
8787070,COUNTRY,GNQ,AFR,Africa,2006,0,0.0
