Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
2162189,COUNTRY,NPL,SEAR,South-East Asia,1968,17,17.0
3722140,COUNTRY,MMR,SEAR,South-East Asia,1968,0,0.0
3734669,COUNTRY,KHM,WPR,Western Pacific,1968,1,1.0
4105914,COUNTRY,PHL,WPR,Western Pacific,1968,89,89.0
5219576,COUNTRY,THA,SEAR,South-East Asia,1968,21,21.0
5454627,COUNTRY,MYS,WPR,Western Pacific,1968,3,3.0
6327629,COUNTRY,SGP,WPR,Western Pacific,1968,0,0.0
6601379,COUNTRY,IDN,WPR,Western Pacific,1968,22,22.0
6691456,COUNTRY,PAK,EMR,Eastern Mediterranean,1968,55,55.0
8359809,COUNTRY,VNM,WPR,Western Pacific,1968,8,8.0
9257332,COUNTRY,BGD,SEAR,South-East Asia,1968,614,614.0
