Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
2436,COUNTRY,ECU,AMR,Americas,1994,16,16.0
51124,COUNTRY,TGO,AFR,Africa,1994,5,5.0
1573433,COUNTRY,AGO,AFR,Africa,1994,187,187.0
1781167,COUNTRY,VNM,WPR,Western Pacific,1994,68,68.0
1853656,COUNTRY,ITA,EUR,Europe,1994,9,9.0
1892162,COUNTRY,CHL,AMR,Americas,1994,0,0.0
2087738,COUNTRY,MAR,EMR,Eastern Mediterranean,1994,0,0.0
2285518,COUNTRY,NZL,WPR,Western Pacific,1994,0,0.0
2609485,COUNTRY,NPL,SEAR,South-East Asia,1994,0,0.0
2795899,COUNTRY,RWA,AFR,Africa,1994,0,0.0
2859028,COUNTRY,COL,AMR,Americas,1994,14,14.0
2982943,COUNTRY,ESP,EUR,Europe,1994,0,0.0
3234602,COUNTRY,MEX,AMR,Americas,1994,56,56.0
3305737,COUNTRY,IRN,EMR,Eastern Mediterranean,1994,0,0.0
3425493,COUNTRY,GTM,AMR,Americas,1994,36,36.0
3473081,COUNTRY,KGZ,EUR,Europe,1994,0,0.0
3510795,COUNTRY,BDI,AFR,Africa,1994,41,41.0
3525083,COUNTRY,BGD,SEAR,South-East Asia,1994,41,41.0
3565964,COUNTRY,BLZ,AMR,Americas,1994,1,1.0
3586054,COUNTRY,NIC,AMR,Americas,1994,134,134.0
3673444,COUNTRY,ZAF,AFR,Africa,1994,0,0.0
3748949,COUNTRY,TKM,EUR,Europe,1994,0,0.0
3825198,COUNTRY,AZE,EUR,Europe,1994,0,0.0
3941116,COUNTRY,LAO,WPR,Western Pacific,1994,606,606.0
3954268,COUNTRY,SGP,WPR,Western Pacific,1994,1,1.0
4095583,COUNTRY,SLE,AFR,Africa,1994,623,623.0
4125187,COUNTRY,GMB,AFR,Africa,1994,0,0.0
4138949,COUNTRY,THA,SEAR,South-East Asia,1994,5,5.0
4189375,COUNTRY,KEN,AFR,Africa,1994,28,28.0
4227543,COUNTRY,USA,AMR,Americas,1994,0,0.0
4304017,COUNTRY,BOL,AMR,Americas,1994,46,46.0
4403888,COUNTRY,PER,AMR,Americas,1994,199,199.0
4543673,COUNTRY,DJI,EMR,Eastern Mediterranean,1994,15,15.0
4609695,COUNTRY,AUT,EUR,Europe,1994,0,0.0
4674177,COUNTRY,UGA,AFR,Africa,1994,39,39.0
5043543,COUNTRY,SWE,EUR,Europe,1994,0,0.0
5061553,COUNTRY,TZA,AFR,Africa,1994,155,155.0
5062081,COUNTRY,PHL,WPR,Western Pacific,1994,27,27.0
5350978,COUNTRY,TJK,EUR,Europe,1994,0,0.0
5529317,COUNTRY,COD,AFR,Africa,1994,4181,4181.0
5548604,COUNTRY,AFG,EMR,Eastern Mediterranean,1994,118,118.0
5762008,COUNTRY,LBR,AFR,Africa,1994,17,17.0
5886855,COUNTRY,BLR,EUR,Europe,1994,0,0.0
6005835,COUNTRY,JPN,WPR,Western Pacific,1994,0,0.0
6032124,COUNTRY,DZA,AFR,Africa,1994,4,4.0
6113614,COUNTRY,GBR,EUR,Europe,1994,0,0.0
6147302,COUNTRY,CIV,AFR,Africa,1994,55,55.0
6150740,COUNTRY,ROU,EUR,Europe,1994,4,4.0
6210654,COUNTRY,BRA,AMR,Americas,1994,452,452.0
6265996,COUNTRY,UKR,EUR,Europe,1994,20,20.0
6383245,COUNTRY,ME1,,,1994,0,0.0
6547909,COUNTRY,KAZ,EUR,Europe,1994,0,0.0
6800025,COUNTRY,ARG,AMR,Americas,1994,15,15.0
6857284,COUNTRY,MYS,WPR,Western Pacific,1994,0,0.0
6951575,COUNTRY,SOM,EMR,Eastern Mediterranean,1994,1206,1206.0
6970456,COUNTRY,DNK,EUR,Europe,1994,0,0.0
6989147,COUNTRY,KHM,WPR,Western Pacific,1994,211,211.0
7053678,COUNTRY,POL,EUR,Europe,1994,0,0.0
7148339,COUNTRY,HND,AMR,Americas,1994,102,102.0
7174977,COUNTRY,CAN,AMR,Americas,1994,0,0.0
7187645,COUNTRY,KOR,WPR,Western Pacific,1994,0,0.0
7201087,COUNTRY,FRA,EUR,Europe,1994,0,0.0
7235040,COUNTRY,CRI,AMR,Americas,1994,0,0.0
7300206,COUNTRY,MMR,SEAR,South-East Asia,1994,4,4.0
7420648,COUNTRY,CHN,WPR,Western Pacific,1994,319,319.0
7423223,COUNTRY,TCD,AFR,Africa,1994,43,43.0
7786757,COUNTRY,UZB,EUR,Europe,1994,0,0.0
7904633,COUNTRY,NLD,EUR,Europe,1994,0,0.0
8479579,COUNTRY,MWI,AFR,Africa,1994,11,11.0
8755385,COUNTRY,BEL,EUR,Europe,1994,0,0.0
8777740,COUNTRY,ALB,EUR,Europe,1994,25,25.0
8910905,COUNTRY,CPV,AFR,Africa,1994,12,12.0
8948707,COUNTRY,GNB,AFR,Africa,1994,285,285.0
8975531,COUNTRY,IRQ,EMR,Eastern Mediterranean,1994,0,0.0
9005888,COUNTRY,IDN,WPR,Western Pacific,1994,0,0.0
9048765,COUNTRY,MDA,EUR,Europe,1994,0,0.0
9584728,COUNTRY,MOZ,AFR,Africa,1994,27,27.0
9708421,COUNTRY,BEN,AFR,Africa,1994,20,20.0
9732413,COUNTRY,IND,SEAR,South-East Asia,1994,32,32.0
9733654,COUNTRY,PRT,EUR,Europe,1994,0,0.0
9741469,COUNTRY,RUS,EUR,Europe,1994,15,15.0
3075,COUNTRY,NER,AFR,Africa,1994,83,83.0
2099892,COUNTRY,SLV,AMR,Americas,1994,38,38.0
2909060,COUNTRY,DEU,EUR,Europe,1994,0,0.0
4268097,COUNTRY,GIN,AFR,Africa,1994,671,671.0
5487722,COUNTRY,NGA,AFR,Africa,1994,313,313.0
7025416,COUNTRY,AUS,WPR,Western Pacific,1994,0,0.0
7071410,COUNTRY,CMR,AFR,Africa,1994,61,61.0
9671336,COUNTRY,GHA,AFR,Africa,1994,54,54.0
