Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1343416,COUNTRY,TGO,AFR,Africa,2003,28,28.0
609,COUNTRY,UGA,AFR,Africa,2003,129,129.0
1572811,COUNTRY,JPN,WPR,Western Pacific,2003,0,0.0
1756341,COUNTRY,NER,AFR,Africa,2003,11,11.0
1826664,COUNTRY,AFG,EMR,Eastern Mediterranean,2003,7,7.0
2632601,COUNTRY,BDI,AFR,Africa,2003,18,18.0
2844017,COUNTRY,GAB,AFR,Africa,2003,0,0.0
2908343,COUNTRY,SWZ,AFR,Africa,2003,13,13.0
2965501,COUNTRY,MRT,AFR,Africa,2003,8,8.0
2979666,COUNTRY,CHN,WPR,Western Pacific,2003,1,1.0
3053144,COUNTRY,GHA,AFR,Africa,2003,4,4.0
3255530,COUNTRY,IRQ,EMR,Eastern Mediterranean,2003,0,0.0
3718469,COUNTRY,IND,SEAR,South-East Asia,2003,2,2.0
4437445,COUNTRY,SOM,EMR,Eastern Mediterranean,2003,56,56.0
5196904,COUNTRY,COD,AFR,Africa,2003,989,989.0
5289284,COUNTRY,MWI,AFR,Africa,2003,34,34.0
5314976,COUNTRY,ZAF,AFR,Africa,2003,45,45.0
5617904,COUNTRY,SGP,WPR,Western Pacific,2003,0,0.0
5722088,COUNTRY,CMR,AFR,Africa,2003,36,36.0
6507285,COUNTRY,GNB,AFR,Africa,2003,2,2.0
6538236,COUNTRY,NGA,AFR,Africa,2003,87,87.0
6902905,COUNTRY,BEN,AFR,Africa,2003,11,11.0
7351573,COUNTRY,LBR,AFR,Africa,2003,38,38.0
7674796,COUNTRY,RWA,AFR,Africa,2003,0,0.0
7729401,COUNTRY,TCD,AFR,Africa,2003,7,7.0
7998939,COUNTRY,COM,AFR,Africa,2003,0,0.0
8946318,COUNTRY,ZWE,AFR,Africa,2003,35,35.0
9013335,COUNTRY,ZMB,AFR,Africa,2003,29,29.0
9422697,COUNTRY,MLI,AFR,Africa,2003,119,119.0
9575675,COUNTRY,MDG,AFR,Africa,2003,0,0.0
9712828,COUNTRY,IRN,EMR,Eastern Mediterranean,2003,0,0.0
9760005,COUNTRY,CIV,AFR,Africa,2003,50,50.0
5059046,COUNTRY,GIN,AFR,Africa,2003,1,1.0
6147869,COUNTRY,MOZ,AFR,Africa,2003,102,102.0
6642830,COUNTRY,TZA,AFR,Africa,2003,32,32.0
