Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
3846533,COUNTRY,THA,SEAR,South-East Asia,1966,21,21.0
4152439,COUNTRY,NPL,SEAR,South-East Asia,1966,0,0.0
4296822,COUNTRY,MYS,WPR,Western Pacific,1966,0,0.0
4606458,COUNTRY,IND,SEAR,South-East Asia,1966,2799,2799.0
5305468,COUNTRY,IDN,WPR,Western Pacific,1966,36,36.0
7566363,COUNTRY,PHL,WPR,Western Pacific,1966,273,273.0
7609785,COUNTRY,BGD,SEAR,South-East Asia,1966,1234,1234.0
7612624,COUNTRY,VNM,WPR,Western Pacific,1966,167,167.0
7648412,COUNTRY,MMR,SEAR,South-East Asia,1966,17,17.0
8584909,COUNTRY,IRQ,EMR,Eastern Mediterranean,1966,20,20.0
8962062,COUNTRY,KHM,WPR,Western Pacific,1966,5,5.0
