Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1393988,COUNTRY,KEN,AFR,Africa,1974,20,20.0
1399429,COUNTRY,BGD,SEAR,South-East Asia,1974,173,173.0
2029050,COUNTRY,MYS,WPR,Western Pacific,1974,0,0.0
2249355,COUNTRY,KHM,WPR,Western Pacific,1974,1,1.0
2382333,COUNTRY,CPV,AFR,Africa,1974,8,8.0
2559083,COUNTRY,MLI,AFR,Africa,1974,21,21.0
3101451,COUNTRY,YEM,EMR,Eastern Mediterranean,1974,1,1.0
3473392,COUNTRY,NPL,SEAR,South-East Asia,1974,0,0.0
3649296,COUNTRY,CMR,AFR,Africa,1974,16,16.0
3775543,COUNTRY,PRT,EUR,Europe,1974,48,48.0
3934119,COUNTRY,PHL,WPR,Western Pacific,1974,33,33.0
4421068,COUNTRY,LKA,SEAR,South-East Asia,1974,333,333.0
4559590,COUNTRY,MMR,SEAR,South-East Asia,1974,203,203.0
4627402,COUNTRY,THA,SEAR,South-East Asia,1974,64,64.0
4750402,COUNTRY,ZAF,AFR,Africa,1974,0,0.0
4772123,COUNTRY,BEN,AFR,Africa,1974,4,4.0
5098057,COUNTRY,IDN,WPR,Western Pacific,1974,3920,3920.0
5288694,COUNTRY,DZA,AFR,Africa,1974,50,50.0
5493859,COUNTRY,MOZ,AFR,Africa,1974,138,138.0
6065223,COUNTRY,IND,SEAR,South-East Asia,1974,2289,2289.0
6199276,COUNTRY,DEU,EUR,Europe,1974,0,0.0
6572572,COUNTRY,BFA,AFR,Africa,1974,66,66.0
6869681,COUNTRY,TGO,AFR,Africa,1974,8,8.0
7567440,COUNTRY,LBR,AFR,Africa,1974,12,12.0
7575542,COUNTRY,SGP,WPR,Western Pacific,1974,0,0.0
7708252,COUNTRY,GBR,EUR,Europe,1974,0,0.0
7722895,COUNTRY,ZWE,AFR,Africa,1974,0,0.0
8949847,COUNTRY,TCD,AFR,Africa,1974,87,87.0
9236941,COUNTRY,NER,AFR,Africa,1974,75,75.0
2138876,COUNTRY,SWE,EUR,Europe,1974,0,0.0
2376733,COUNTRY,AGO,AFR,Africa,1974,34,34.0
4518806,COUNTRY,GHA,AFR,Africa,1974,37,37.0
4873930,COUNTRY,FRA,EUR,Europe,1974,0,0.0
6808039,COUNTRY,TZA,AFR,Africa,1974,6,6.0
7315443,COUNTRY,VNM,WPR,Western Pacific,1974,2,2.0
