Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1273982,COUNTRY,GBR,EUR,Europe,1988,0,0.0
1317367,COUNTRY,CAN,AMR,Americas,1988,0,0.0
1328957,COUNTRY,MRT,AFR,Africa,1988,38,38.0
1488803,COUNTRY,SGP,WPR,Western Pacific,1988,0,0.0
1712226,COUNTRY,RWA,AFR,Africa,1988,3,3.0
2161005,COUNTRY,MWI,AFR,Africa,1988,0,0.0
2320155,COUNTRY,CMR,AFR,Africa,1988,0,0.0
2423508,COUNTRY,LKA,SEAR,South-East Asia,1988,11,11.0
3029590,COUNTRY,CHN,WPR,Western Pacific,1988,89,89.0
3081411,COUNTRY,AGO,AFR,Africa,1988,1542,1542.0
4139624,COUNTRY,USA,AMR,Americas,1988,0,0.0
4493036,COUNTRY,NLD,EUR,Europe,1988,0,0.0
4502815,COUNTRY,JPN,WPR,Western Pacific,1988,0,0.0
4522608,COUNTRY,IND,SEAR,South-East Asia,1988,380,380.0
5565326,COUNTRY,DZA,AFR,Africa,1988,30,30.0
5736909,COUNTRY,LBR,AFR,Africa,1988,1,1.0
6005514,COUNTRY,VNM,WPR,Western Pacific,1988,7,7.0
6571832,COUNTRY,THA,SEAR,South-East Asia,1988,41,41.0
6640162,COUNTRY,IDN,WPR,Western Pacific,1988,0,0.0
6911031,COUNTRY,ISR,EUR,Europe,1988,0,0.0
6977269,COUNTRY,COD,AFR,Africa,1988,32,32.0
7074882,COUNTRY,IRN,EMR,Eastern Mediterranean,1988,15,15.0
7178964,COUNTRY,NGA,AFR,Africa,1988,10,10.0
7945638,COUNTRY,TGO,AFR,Africa,1988,0,0.0
8109530,COUNTRY,CHE,EUR,Europe,1988,0,0.0
8467826,COUNTRY,AUS,WPR,Western Pacific,1988,0,0.0
8574848,COUNTRY,MYS,WPR,Western Pacific,1988,32,32.0
9120204,COUNTRY,KHM,WPR,Western Pacific,1988,0,0.0
9589404,COUNTRY,TZA,AFR,Africa,1988,580,580.0
9772635,COUNTRY,BGD,SEAR,South-East Asia,1988,43,43.0
3014300,COUNTRY,SEN,AFR,Africa,1988,1,1.0
3179559,COUNTRY,DEU,EUR,Europe,1988,0,0.0
