Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1252185,COUNTRY,MRT,AFR,Africa,1973,22,22.0
1433202,COUNTRY,YEM,EMR,Eastern Mediterranean,1973,23,23.0
1623225,COUNTRY,MYS,WPR,Western Pacific,1973,17,17.0
2458681,COUNTRY,BFA,AFR,Africa,1973,249,249.0
2766627,COUNTRY,SGP,WPR,Western Pacific,1973,0,0.0
3416324,COUNTRY,CMR,AFR,Africa,1973,16,16.0
3803338,COUNTRY,BEN,AFR,Africa,1973,2,2.0
3877820,COUNTRY,LKA,SEAR,South-East Asia,1973,13,13.0
3956610,COUNTRY,AGO,AFR,Africa,1973,9,9.0
4037904,COUNTRY,MWI,AFR,Africa,1973,20,20.0
4086292,COUNTRY,BHR,EMR,Eastern Mediterranean,1973,0,0.0
4520860,COUNTRY,NER,AFR,Africa,1973,16,16.0
4717228,COUNTRY,FRA,EUR,Europe,1973,0,0.0
4805734,COUNTRY,GHA,AFR,Africa,1973,39,39.0
4920733,COUNTRY,DEU,EUR,Europe,1973,0,0.0
5312902,COUNTRY,MMR,SEAR,South-East Asia,1973,24,24.0
5495413,COUNTRY,TUN,EMR,Eastern Mediterranean,1973,16,16.0
5617487,COUNTRY,ITA,EUR,Europe,1973,23,23.0
5812245,COUNTRY,VNM,WPR,Western Pacific,1973,18,18.0
6177028,COUNTRY,MLI,AFR,Africa,1973,32,32.0
6222809,COUNTRY,DZA,AFR,Africa,1973,74,74.0
6473067,COUNTRY,ZAF,AFR,Africa,1973,0,0.0
6516315,COUNTRY,GBR,EUR,Europe,1973,0,0.0
7490050,COUNTRY,NPL,SEAR,South-East Asia,1973,0,0.0
7815385,COUNTRY,PHL,WPR,Western Pacific,1973,447,447.0
7867149,COUNTRY,NGA,AFR,Africa,1973,27,27.0
7906655,COUNTRY,IDN,WPR,Western Pacific,1973,3058,3058.0
8326000,COUNTRY,THA,SEAR,South-East Asia,1973,33,33.0
8601013,COUNTRY,LBR,AFR,Africa,1973,27,27.0
9476547,COUNTRY,SWE,EUR,Europe,1973,0,0.0
9616347,COUNTRY,MOZ,AFR,Africa,1973,87,87.0
9779871,COUNTRY,BGD,SEAR,South-East Asia,1973,369,369.0
4386241,COUNTRY,KHM,WPR,Western Pacific,1973,14,14.0
8232218,COUNTRY,IND,SEAR,South-East Asia,1973,5406,5406.0
