Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1442829,COUNTRY,MWI,AFR,Africa,2009,125,125.0
1642137,COUNTRY,MYS,WPR,Western Pacific,2009,1,1.0
2543548,COUNTRY,GNB,AFR,Africa,2009,0,0.0
2755275,COUNTRY,CMR,AFR,Africa,2009,89,89.0
2785613,COUNTRY,CIV,AFR,Africa,2009,2,2.0
2875387,COUNTRY,VNM,WPR,Western Pacific,2009,1,1.0
2969498,COUNTRY,AFG,EMR,Eastern Mediterranean,2009,11,11.0
2984740,COUNTRY,CHN,WPR,Western Pacific,2009,0,0.0
3097854,COUNTRY,TZA,AFR,Africa,2009,113,113.0
3438451,COUNTRY,BDI,AFR,Africa,2009,0,0.0
3521413,COUNTRY,ZMB,AFR,Africa,2009,80,80.0
3944275,COUNTRY,GHA,AFR,Africa,2009,9,9.0
5160219,COUNTRY,NAM,AFR,Africa,2009,3,3.0
5224951,COUNTRY,BEN,AFR,Africa,2009,1,1.0
5285567,COUNTRY,IRQ,EMR,Eastern Mediterranean,2009,0,0.0
5392799,COUNTRY,PNG,WPR,Western Pacific,2009,45,45.0
5403995,COUNTRY,KHM,WPR,Western Pacific,2009,0,0.0
5524545,COUNTRY,UGA,AFR,Africa,2009,23,23.0
5655188,COUNTRY,SEN,AFR,Africa,2009,0,0.0
5708337,COUNTRY,MOZ,AFR,Africa,2009,155,155.0
5807314,COUNTRY,KEN,AFR,Africa,2009,264,264.0
6196530,COUNTRY,SOM,EMR,Eastern Mediterranean,2009,3,3.0
6230464,COUNTRY,NGA,AFR,Africa,2009,431,431.0
6255485,COUNTRY,RWA,AFR,Africa,2009,0,0.0
6457317,COUNTRY,ETH,AFR,Africa,2009,434,434.0
6862277,COUNTRY,SDN,EMR,Eastern Mediterranean,2009,52,52.0
6971088,COUNTRY,ZAF,AFR,Africa,2009,57,57.0
7535991,COUNTRY,THA,SEAR,South-East Asia,2009,2,2.0
7555450,COUNTRY,YEM,EMR,Eastern Mediterranean,2009,3,3.0
7845712,COUNTRY,USA,AMR,Americas,2009,0,0.0
7980252,COUNTRY,TGO,AFR,Africa,2009,1,1.0
8363883,COUNTRY,GIN,AFR,Africa,2009,0,0.0
8425324,COUNTRY,FRA,EUR,Europe,2009,0,0.0
8428984,COUNTRY,CAN,AMR,Americas,2009,0,0.0
8472815,COUNTRY,GBR,EUR,Europe,2009,0,0.0
8486714,COUNTRY,COD,AFR,Africa,2009,237,237.0
8801136,COUNTRY,TCD,AFR,Africa,2009,6,6.0
9167923,COUNTRY,LBR,AFR,Africa,2009,2,2.0
9185014,COUNTRY,AGO,AFR,Africa,2009,88,88.0
5276660,COUNTRY,BWA,AFR,Africa,2009,2,2.0
6477756,COUNTRY,PRY,AMR,Americas,2009,0,0.0
7183167,COUNTRY,SWZ,AFR,Africa,2009,0,0.0
7223398,COUNTRY,ZWE,AFR,Africa,2009,2706,2706.0
8087390,COUNTRY,NPL,SEAR,South-East Asia,2009,0,0.0
8812932,COUNTRY,COG,AFR,Africa,2009,0,0.0
