Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
3443687,COUNTRY,NIC,AMR,Americas,2006,3943 [3300-4700],3943.0,3300.0,4700.0
1325986,COUNTRY,MRT,AFR,Africa,2006,230 284 [61 000-444 000],230284.0,61000.0,444000.0
5765653,COUNTRY,NGA,AFR,Africa,2006,59 418 382 [47 900 000-72 790 000],59418382.0,47900000.0,72790000.0
4083686,COUNTRY,GNQ,AFR,Africa,2006,353 242 [262 000-470 000],353242.0,262000.0,470000.0
6445564,COUNTRY,STP,AFR,Africa,2006,5146,5146.0,,
2304574,COUNTRY,CAF,AFR,Africa,2006,2 048 395 [1 327 000-2 998 000],2048395.0,1327000.0,2998000.0
9421132,COUNTRY,NER,AFR,Africa,2006,4 386 050 [2 712 000-6 753 000],4386050.0,2712000.0,6753000.0
5554842,COUNTRY,MYS,WPR,Western Pacific,2006,5294,5294.0,,
1243770,COUNTRY,PNG,WPR,Western Pacific,2006,1 481 681 [525 000-2 620 000],1481681.0,525000.0,2620000.0
6340358,COUNTRY,BTN,SEAR,South-East Asia,2006,1868,1868.0,,
4704072,COUNTRY,TKM,EUR,Europe,2006,1,1.0,,
2311593,COUNTRY,ZWE,AFR,Africa,2006,1 020 784 [234 000-2 562 000],1020784.0,234000.0,2562000.0
5251772,COUNTRY,BGD,SEAR,South-East Asia,2006,68 539 [41 000-103 000],68539.0,41000.0,103000.0
6017166,GLOBAL,GLOBAL,,,2006,244 771 914 [227 000 000-269 000 000],244771914.0,227000000.0,269000000.0
2021666,COUNTRY,ARM,EUR,Europe,2006,0,0.0,,
6783015,COUNTRY,ZAF,AFR,Africa,2006,12 098,12098.0,,
2641275,COUNTRY,GTM,AMR,Americas,2006,36 610 [32 000-43 000],36610.0,32000.0,43000.0
6644507,COUNTRY,CPV,AFR,Africa,2006,80,80.0,,
4631873,COUNTRY,GAB,AFR,Africa,2006,198 783 [116 000-317 000],198783.0,116000.0,317000.0
6611608,COUNTRY,VUT,WPR,Western Pacific,2006,22 943 [14 000-35 000],22943.0,14000.0,35000.0
6973920,COUNTRY,COG,AFR,Africa,2006,1 100 740 [708 000-1 638 000],1100740.0,708000.0,1638000.0
9362850,COUNTRY,HND,AMR,Americas,2006,17 218 [13 000-22 000],17218.0,13000.0,22000.0
9514423,COUNTRY,MAR,EMR,Eastern Mediterranean,2006,0,0.0,,
1419562,COUNTRY,TGO,AFR,Africa,2006,2 854 710 [2 238 000-3 564 000],2854710.0,2238000.0,3564000.0
5773633,COUNTRY,BEN,AFR,Africa,2006,4 424 230 [3 563 000-5 432 000],4424230.0,3563000.0,5432000.0
1554243,COUNTRY,PAN,AMR,Americas,2006,1751 [1700-1900],1751.0,1700.0,1900.0
8709522,COUNTRY,CIV,AFR,Africa,2006,8 744 926 [7 158 000-10 580 000],8744926.0,7158000.0,10580000.0
5298563,COUNTRY,NAM,AFR,Africa,2006,68 176 [41 000-113 000],68176.0,41000.0,113000.0
5054379,COUNTRY,KHM,WPR,Western Pacific,2006,437 975 [339 000-577 000],437975.0,339000.0,577000.0
5503255,COUNTRY,BDI,AFR,Africa,2006,2 263 569 [1 661 000-3 002 000],2263569.0,1661000.0,3002000.0
8432424,COUNTRY,SSD,AFR,Africa,2006,2 335 204 [1 690 000-3 144 000],2335204.0,1690000.0,3144000.0
7370467,COUNTRY,IND,SEAR,South-East Asia,2006,18 085 201 [13 680 000-24 220 000],18085201.0,13680000.0,24220000.0
7284746,COUNTRY,MEX,AMR,Americas,2006,2514,2514.0,,
4138149,COUNTRY,SAU,EMR,Eastern Mediterranean,2006,1278,1278.0,,
9389904,COUNTRY,MYT,AFR,Africa,2006,318 [318-318],318.0,318.0,318.0
6500120,COUNTRY,TCD,AFR,Africa,2006,2 564 689 [1 578 000-3 918 000],2564689.0,1578000.0,3918000.0
7680615,COUNTRY,BOL,AMR,Americas,2006,25 742 [20 000-32 000],25742.0,20000.0,32000.0
1473030,COUNTRY,CRI,AMR,Americas,2006,2903,2903.0,,
9693419,COUNTRY,DOM,AMR,Americas,2006,4535 [3700-5400],4535.0,3700.0,5400.0
2905461,COUNTRY,THA,SEAR,South-East Asia,2006,30 294,30294.0,,
9680232,COUNTRY,PRY,AMR,Americas,2006,820,820.0,,
7509136,REGION,EMR,,,2006,5 466 494 [4 300 000-10 100 000],5466494.0,4300000.0,10100000.0
2602897,COUNTRY,UZB,EUR,Europe,2006,73,73.0,,
5761311,COUNTRY,COM,AFR,Africa,2006,35 626,35626.0,,
1282137,COUNTRY,TZA,AFR,Africa,2006,9 095 258 [6 953 000-11 730 000],9095258.0,6953000.0,11730000.0
5886778,COUNTRY,KAZ,EUR,Europe,2006,0,0.0,,
5609546,COUNTRY,YEM,EMR,Eastern Mediterranean,2006,1 201 845 [537 000-5 676 000],1201845.0,537000.0,5676000.0
4198007,COUNTRY,NPL,SEAR,South-East Asia,2006,35 567 [15 000-81 000],35567.0,15000.0,81000.0
4184916,COUNTRY,CHN,WPR,Western Pacific,2006,35 383,35383.0,,
3868510,COUNTRY,GUF,AMR,Americas,2006,4796 [4200-5600],4796.0,4200.0,5600.0
4396167,COUNTRY,ECU,AMR,Americas,2006,9863,9863.0,,
6883198,COUNTRY,KEN,AFR,Africa,2006,4 632 386 [3 423 000-6 146 000],4632386.0,3423000.0,6146000.0
4620200,COUNTRY,RWA,AFR,Africa,2006,1 395 452 [330 000-2 213 000],1395452.0,330000.0,2213000.0
2168638,COUNTRY,GEO,EUR,Europe,2006,59,59.0,,
5002627,COUNTRY,IRN,EMR,Eastern Mediterranean,2006,15 909,15909.0,,
4469067,COUNTRY,ETH,AFR,Africa,2006,7 573 908 [2 350 000-23 550 000],7573908.0,2350000.0,23550000.0
7074646,COUNTRY,ARG,AMR,Americas,2006,172,172.0,,
7219827,COUNTRY,ERI,AFR,Africa,2006,16 438 [10 000-23 000],16438.0,10000.0,23000.0
4890594,COUNTRY,AZE,EUR,Europe,2006,141,141.0,,
9713992,COUNTRY,COL,AMR,Americas,2006,165 418 [128 000-205 000],165418.0,128000.0,205000.0
4324089,COUNTRY,CMR,AFR,Africa,2006,7 475 565 [5 956 000-9 251 000],7475565.0,5956000.0,9251000.0
9687723,REGION,AFR,,,2006,214 945 591 [197 000 000-237 000 000],214945591.0,197000000.0,237000000.0
4600888,COUNTRY,SDN,EMR,Eastern Mediterranean,2006,1 670 134 [1 181 000-2 300 000],1670134.0,1181000.0,2300000.0
9555957,COUNTRY,SUR,AMR,Americas,2006,3289,3289.0,,
6362944,REGION,WPR,,,2006,3 848 756 [2 864 000-5 060 000],3848756.0,2864000.0,5060000.0
4772560,COUNTRY,SLV,AMR,Americas,2006,49,49.0,,
1932368,COUNTRY,AGO,AFR,Africa,2006,6 002 681 [4 567 000-7 744 000],6002681.0,4567000.0,7744000.0
8704925,COUNTRY,GUY,AMR,Americas,2006,27 629 [24 000-32 000],27629.0,24000.0,32000.0
6660090,COUNTRY,TUR,EUR,Europe,2006,796,796.0,,
8493621,COUNTRY,IRQ,EMR,Eastern Mediterranean,2006,24,24.0,,
1833443,COUNTRY,LBR,AFR,Africa,2006,1 364 179 [988 000-1 828 000],1364179.0,988000.0,1828000.0
8058520,COUNTRY,PAK,EMR,Eastern Mediterranean,2006,851 104 [356 000-2 054 000],851104.0,356000.0,2054000.0
4146560,REGION,EUR,,,2006,2732,2732.0,,
8573033,COUNTRY,MMR,SEAR,South-East Asia,2006,1 017 913 [656 000-1 571 000],1017913.0,656000.0,1571000.0
3058542,COUNTRY,GHA,AFR,Africa,2006,7 173 504 [5 733 000-8 827 000],7173504.0,5733000.0,8827000.0
2828201,COUNTRY,LAO,WPR,Western Pacific,2006,48 965 [31 000-74 000],48965.0,31000.0,74000.0
7537252,COUNTRY,VEN,AMR,Americas,2006,43 638 [39 000-51 000],43638.0,39000.0,51000.0
1283631,COUNTRY,SEN,AFR,Africa,2006,1 397 650 [442 000-2 466 000],1397650.0,442000.0,2466000.0
