Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
27842,COUNTRY,SVN,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
71620,COUNTRY,VUT,WPR,Western Pacific,SEX,Female,1997,No data,,,
92508,COUNTRY,ITA,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
102155,COUNTRY,PHL,WPR,Western Pacific,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
166565,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
194605,COUNTRY,KOR,WPR,Western Pacific,SEX,Female,1997,No data,,,
214629,COUNTRY,EST,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
232115,COUNTRY,PLW,WPR,Western Pacific,SEX,Female,1997,No data,,,
239455,COUNTRY,NPL,SEAR,South-East Asia,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
313411,COUNTRY,NER,AFR,Africa,SEX,Female,1997,0.68 [0.59 - 0.8],0.68,0.59,0.8
414223,COUNTRY,MCO,EUR,Europe,SEX,Female,1997,No data,,,
446972,COUNTRY,TON,WPR,Western Pacific,SEX,Female,1997,No data,,,
456870,COUNTRY,SLB,WPR,Western Pacific,SEX,Female,1997,No data,,,
548501,COUNTRY,BIH,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
557603,COUNTRY,BRB,AMR,Americas,SEX,Female,1997,0.53 [0.43 - 0.62],0.53,0.43,0.62
564029,COUNTRY,COL,AMR,Americas,SEX,Female,1997,0.14 [0.1 - 0.2],0.14,0.1,0.2
577800,COUNTRY,ERI,AFR,Africa,SEX,Female,1997,1.6 [1.1 - 2.2],1.6,1.1,2.2
589304,COUNTRY,ARG,AMR,Americas,SEX,Female,1997,0.1 [<0.1 - 0.12],0.1,0.1,0.12
609525,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
637540,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
706294,COUNTRY,TZA,AFR,Africa,SEX,Female,1997,4.9 [4.4 - 5.6],4.9,4.4,5.6
733342,COUNTRY,SYC,AFR,Africa,SEX,Female,1997,No data,,,
737738,COUNTRY,IRL,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
746308,COUNTRY,ALB,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
752870,COUNTRY,MNE,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
847042,COUNTRY,CZE,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
870787,COUNTRY,MKD,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
954762,COUNTRY,SGP,WPR,Western Pacific,SEX,Female,1997,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
967174,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1187071,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Female,1997,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
1296158,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,1997,No data,,,
1366864,COUNTRY,KAZ,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1416917,COUNTRY,ROU,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1420430,COUNTRY,SMR,EUR,Europe,SEX,Female,1997,No data,,,
1439568,COUNTRY,FJI,WPR,Western Pacific,SEX,Female,1997,<0.1 [<0.1 - 0.16],0.1,0.1,0.16
1442743,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1466533,COUNTRY,GEO,EUR,Europe,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1507800,COUNTRY,MLI,AFR,Africa,SEX,Female,1997,1.4 [1.1 - 1.7],1.4,1.1,1.7
1577166,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Female,1997,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1590366,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,1997,No data,,,
1667860,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Female,1997,No data,,,
1769768,COUNTRY,SLE,AFR,Africa,SEX,Female,1997,1.4 [1.1 - 1.8],1.4,1.1,1.8
1919670,COUNTRY,BEN,AFR,Africa,SEX,Female,1997,1.5 [1.2 - 1.8],1.5,1.2,1.8
2068124,COUNTRY,CPV,AFR,Africa,SEX,Female,1997,0.44 [0.33 - 0.53],0.44,0.33,0.53
2078656,COUNTRY,ESP,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2090810,COUNTRY,BHS,AMR,Americas,SEX,Female,1997,1.1 [0.95 - 1.3],1.1,0.95,1.3
2198093,COUNTRY,HND,AMR,Americas,SEX,Female,1997,0.65 [0.57 - 0.75],0.65,0.57,0.75
2257824,COUNTRY,WSM,WPR,Western Pacific,SEX,Female,1997,No data,,,
2347516,COUNTRY,USA,AMR,Americas,SEX,Female,1997,No data,,,
2406042,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Female,1997,2.2 [1.5 - 2.9],2.2,1.5,2.9
2436387,COUNTRY,PNG,WPR,Western Pacific,SEX,Female,1997,0.46 [0.4 - 0.53],0.46,0.4,0.53
2580714,COUNTRY,KEN,AFR,Africa,SEX,Female,1997,7.4 [4 - 12],7.4,4.0,12.0
2586214,COUNTRY,MRT,AFR,Africa,SEX,Female,1997,0.48 [0.39 - 0.59],0.48,0.39,0.59
2654705,COUNTRY,LTU,EUR,Europe,SEX,Female,1997,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
2659459,COUNTRY,HTI,AMR,Americas,SEX,Female,1997,1.6 [1.3 - 1.9],1.6,1.3,1.9
2662168,COUNTRY,NIU,WPR,Western Pacific,SEX,Female,1997,No data,,,
2842729,REGION,EUR,,,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2933499,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,1997,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
3009992,COUNTRY,LUX,EUR,Europe,SEX,Female,1997,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
