Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
101331,COUNTRY,MHL,WPR,Western Pacific,SEX,Both,1996,No data,,,
194634,COUNTRY,LCA,AMR,Americas,SEX,Both,1996,No data,,,
228462,COUNTRY,GNQ,AFR,Africa,SEX,Both,1996,No data,,,
292128,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Both,1996,No data,,,
301745,COUNTRY,MLI,AFR,Africa,SEX,Both,1996,1.3 [1.1 - 1.7],1.3,1.1,1.7
324778,COUNTRY,BGR,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
352976,COUNTRY,ALB,EUR,Europe,SEX,Both,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
388750,COUNTRY,DNK,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
390927,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
455889,COUNTRY,SEN,AFR,Africa,SEX,Both,1996,0.57 [0.47 - 0.72],0.57,0.47,0.72
665362,COUNTRY,GBR,EUR,Europe,SEX,Both,1996,No data,,,
684162,COUNTRY,TGO,AFR,Africa,SEX,Both,1996,3.7 [2.8 - 4.8],3.7,2.8,4.8
717576,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,1996,No data,,,
731066,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,1996,No data,,,
788535,COUNTRY,UKR,EUR,Europe,SEX,Both,1996,0.67 [0.51 - 0.89],0.67,0.51,0.89
845021,COUNTRY,TCD,AFR,Africa,SEX,Both,1996,1.7 [1.3 - 2.4],1.7,1.3,2.4
883882,COUNTRY,GAB,AFR,Africa,SEX,Both,1996,4.1 [2.6 - 6.4],4.1,2.6,6.4
978015,COUNTRY,BHS,AMR,Americas,SEX,Both,1996,1.4 [1.2 - 1.6],1.4,1.2,1.6
1105254,COUNTRY,TJK,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1158777,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,1996,1.4 [1.2 - 1.6],1.4,1.2,1.6
1188380,COUNTRY,CYP,EUR,Europe,SEX,Both,1996,No data,,,
1209272,COUNTRY,ROU,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1246380,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,1996,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
1429137,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,1996,No data,,,
1464143,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1682101,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,1996,No data,,,
1790816,COUNTRY,BLZ,AMR,Americas,SEX,Both,1996,0.74 [0.62 - 0.85],0.74,0.62,0.85
1879038,COUNTRY,NRU,WPR,Western Pacific,SEX,Both,1996,No data,,,
1886218,COUNTRY,SWE,EUR,Europe,SEX,Both,1996,No data,,,
1902572,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,1996,1.4 [1.2 - 1.5],1.4,1.2,1.5
1989047,COUNTRY,NIC,AMR,Americas,SEX,Both,1996,0.19 [0.13 - 0.25],0.19,0.13,0.25
2022670,COUNTRY,VUT,WPR,Western Pacific,SEX,Both,1996,No data,,,
2115117,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2119087,COUNTRY,CRI,AMR,Americas,SEX,Both,1996,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
2127538,COUNTRY,DZA,AFR,Africa,SEX,Both,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2225028,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Both,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2246532,REGION,SEAR,,,SEX,Both,1996,0.49 [0.37 - 0.66],0.49,0.37,0.66
2325446,COUNTRY,LUX,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2396044,COUNTRY,TZA,AFR,Africa,SEX,Both,1996,4.5 [4.2 - 5.2],4.5,4.2,5.2
2425766,COUNTRY,KEN,AFR,Africa,SEX,Both,1996,7.2 [4 - 12],7.2,4.0,12.0
2427737,COUNTRY,MRT,AFR,Africa,SEX,Both,1996,0.55 [0.43 - 0.65],0.55,0.43,0.65
2472042,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,1996,0.37 [0.33 - 0.41],0.37,0.33,0.41
2472066,COUNTRY,CAF,AFR,Africa,SEX,Both,1996,No data,,,
2534278,COUNTRY,LBR,AFR,Africa,SEX,Both,1996,1.9 [1.6 - 2.4],1.9,1.6,2.4
2724683,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2770537,COUNTRY,BRN,WPR,Western Pacific,SEX,Both,1996,No data,,,
2899606,COUNTRY,TTO,AMR,Americas,SEX,Both,1996,No data,,,
2907007,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
2959916,COUNTRY,SVN,EUR,Europe,SEX,Both,1996,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
2984000,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2989674,COUNTRY,JAM,AMR,Americas,SEX,Both,1996,1.5 [1.2 - 2.4],1.5,1.2,2.4
3012016,COUNTRY,STP,AFR,Africa,SEX,Both,1996,No data,,,
3012484,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Both,1996,No data,,,
3018833,COUNTRY,ISL,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3038113,COUNTRY,CHL,AMR,Americas,SEX,Both,1996,0.13 [0.12 - 0.15],0.13,0.12,0.15
3096886,COUNTRY,BEL,EUR,Europe,SEX,Both,1996,No data,,,
3142878,COUNTRY,KOR,WPR,Western Pacific,SEX,Both,1996,No data,,,
3143645,COUNTRY,TUR,EUR,Europe,SEX,Both,1996,No data,,,
3169332,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3180484,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,1996,0.23 [0.2 - 0.26],0.23,0.2,0.26
3238524,COUNTRY,ITA,EUR,Europe,SEX,Both,1996,0.11 [<0.1 - 0.13],0.11,0.1,0.13
3303221,COUNTRY,TON,WPR,Western Pacific,SEX,Both,1996,No data,,,
3315249,COUNTRY,COM,AFR,Africa,SEX,Both,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
3316710,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,1996,No data,,,
3342165,COUNTRY,MCO,EUR,Europe,SEX,Both,1996,No data,,,
3362344,COUNTRY,GRC,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3453554,COUNTRY,LVA,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
3484228,COUNTRY,CPV,AFR,Africa,SEX,Both,1996,0.47 [0.35 - 0.6],0.47,0.35,0.6
3485099,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Both,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3489317,GLOBAL,GLOBAL,,,SEX,Both,1996,0.58 [0.46 - 0.74],0.58,0.46,0.74
3697636,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Both,1996,No data,,,
3708575,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
3755409,COUNTRY,COG,AFR,Africa,SEX,Both,1996,3 [2.6 - 3.4],3.0,2.6,3.4
3821794,REGION,AFR,,,SEX,Both,1996,3.8 [2.9 - 5.1],3.8,2.9,5.1
3853221,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3884638,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3888080,COUNTRY,SUR,AMR,Americas,SEX,Both,1996,0.88 [0.71 - 1.1],0.88,0.71,1.1
3890128,COUNTRY,RWA,AFR,Africa,SEX,Both,1996,3.6 [3.1 - 4.1],3.6,3.1,4.1
3927426,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4115922,COUNTRY,RUS,EUR,Europe,SEX,Both,1996,No data,,,
4153357,COUNTRY,MDG,AFR,Africa,SEX,Both,1996,No data,,,
4182333,REGION,WPR,,,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4225064,COUNTRY,BLR,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4260837,COUNTRY,LSO,AFR,Africa,SEX,Both,1996,22 [20 - 26],22.0,20.0,26.0
4284262,COUNTRY,NLD,EUR,Europe,SEX,Both,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4300353,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,1996,No data,,,
4325368,COUNTRY,DMA,AMR,Americas,SEX,Both,1996,No data,,,
4372209,COUNTRY,FSM,WPR,Western Pacific,SEX,Both,1996,No data,,,
4372328,COUNTRY,POL,EUR,Europe,SEX,Both,1996,No data,,,
4408543,COUNTRY,BRA,AMR,Americas,SEX,Both,1996,0.24 [0.23 - 0.26],0.24,0.23,0.26
