Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
3980,COUNTRY,MUS,AFR,Africa,SEX,Female,2019,0.63 [0.47 - 0.79],0.63,0.47,0.79
17075,COUNTRY,ZWE,AFR,Africa,SEX,Female,2019,1.8 [1.2 - 2.6],1.8,1.2,2.6
76621,COUNTRY,BDI,AFR,Africa,SEX,Female,2019,0.19 [0.13 - 0.27],0.19,0.13,0.27
156932,COUNTRY,USA,AMR,Americas,SEX,Female,2019,No data,,,
203102,COUNTRY,SVK,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
448584,COUNTRY,KGZ,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
520353,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
586564,COUNTRY,LSO,AFR,Africa,SEX,Female,2019,6.1 [4.9 - 7.9],6.1,4.9,7.9
614392,COUNTRY,CYP,EUR,Europe,SEX,Female,2019,No data,,,
647270,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
647959,GLOBAL,GLOBAL,,,SEX,Female,2019,0.2 [0.15 - 0.26],0.2,0.15,0.26
717151,COUNTRY,DZA,AFR,Africa,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
730103,COUNTRY,CIV,AFR,Africa,SEX,Female,2019,0.63 [0.41 - 0.94],0.63,0.41,0.94
739831,COUNTRY,KIR,WPR,Western Pacific,SEX,Female,2019,No data,,,
765684,COUNTRY,MOZ,AFR,Africa,SEX,Female,2019,5.7 [4.8 - 6.6],5.7,4.8,6.6
766588,COUNTRY,VEN,AMR,Americas,SEX,Female,2019,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
847846,COUNTRY,NLD,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
860727,COUNTRY,TUR,EUR,Europe,SEX,Female,2019,No data,,,
870398,COUNTRY,SLB,WPR,Western Pacific,SEX,Female,2019,No data,,,
1058907,COUNTRY,BFA,AFR,Africa,SEX,Female,2019,0.13 [<0.1 - 0.18],0.13,0.1,0.18
1080147,COUNTRY,TGO,AFR,Africa,SEX,Female,2019,0.48 [0.32 - 0.75],0.48,0.32,0.75
1103517,COUNTRY,FRA,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1295278,COUNTRY,ISL,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1356170,COUNTRY,BWA,AFR,Africa,SEX,Female,2019,4.5 [3.9 - 5.1],4.5,3.9,5.1
1389681,COUNTRY,KNA,AMR,Americas,SEX,Female,2019,No data,,,
1424102,COUNTRY,COK,WPR,Western Pacific,SEX,Female,2019,No data,,,
1448481,COUNTRY,BEN,AFR,Africa,SEX,Female,2019,0.19 [0.12 - 0.3],0.19,0.12,0.3
1464945,COUNTRY,LTU,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1498873,COUNTRY,LUX,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1587651,COUNTRY,PHL,WPR,Western Pacific,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1620628,COUNTRY,DOM,AMR,Americas,SEX,Female,2019,0.37 [0.21 - 0.49],0.37,0.21,0.49
1662725,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Female,2019,No data,,,
1711099,COUNTRY,JAM,AMR,Americas,SEX,Female,2019,0.35 [0.28 - 0.44],0.35,0.28,0.44
1786384,COUNTRY,IRL,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1807398,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2026013,COUNTRY,SWE,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2141579,COUNTRY,MNE,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
2192513,COUNTRY,TKM,EUR,Europe,SEX,Female,2019,No data,,,
2248359,COUNTRY,UZB,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2253846,COUNTRY,NIU,WPR,Western Pacific,SEX,Female,2019,No data,,,
2315485,COUNTRY,VCT,AMR,Americas,SEX,Female,2019,No data,,,
2324113,COUNTRY,POL,EUR,Europe,SEX,Female,2019,No data,,,
2388567,COUNTRY,GMB,AFR,Africa,SEX,Female,2019,0.79 [0.54 - 1.2],0.79,0.54,1.2
2414321,COUNTRY,BEL,EUR,Europe,SEX,Female,2019,No data,,,
2465205,COUNTRY,NGA,AFR,Africa,SEX,Female,2019,0.64 [0.54 - 0.79],0.64,0.54,0.79
2504254,COUNTRY,LCA,AMR,Americas,SEX,Female,2019,No data,,,
2531993,COUNTRY,CHE,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2556446,COUNTRY,BOL,AMR,Americas,SEX,Female,2019,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
2654492,COUNTRY,CZE,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2697921,COUNTRY,CMR,AFR,Africa,SEX,Female,2019,No data,,,
2783111,COUNTRY,GBR,EUR,Europe,SEX,Female,2019,No data,,,
2863387,COUNTRY,NIC,AMR,Americas,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2898787,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2906733,COUNTRY,HRV,EUR,Europe,SEX,Female,2019,No data,,,
2954484,COUNTRY,MDV,SEAR,South-East Asia,SEX,Female,2019,No data,,,
3119228,COUNTRY,GRD,AMR,Americas,SEX,Female,2019,No data,,,
3187509,COUNTRY,CHN,WPR,Western Pacific,SEX,Female,2019,No data,,,
3218195,COUNTRY,MCO,EUR,Europe,SEX,Female,2019,No data,,,
3287775,COUNTRY,PNG,WPR,Western Pacific,SEX,Female,2019,0.66 [0.57 - 0.78],0.66,0.57,0.78
3293742,COUNTRY,AND,EUR,Europe,SEX,Female,2019,No data,,,
3325009,COUNTRY,SLV,AMR,Americas,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3453423,COUNTRY,VUT,WPR,Western Pacific,SEX,Female,2019,No data,,,
3460116,COUNTRY,PRT,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3484383,COUNTRY,ITA,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3501255,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3523678,COUNTRY,COD,AFR,Africa,SEX,Female,2019,0.3 [0.2 - 0.44],0.3,0.2,0.44
3524472,COUNTRY,ZAF,AFR,Africa,SEX,Female,2019,4.4 [3.9 - 4.9],4.4,3.9,4.9
3536886,COUNTRY,TTO,AMR,Americas,SEX,Female,2019,No data,,,
3543416,COUNTRY,DMA,AMR,Americas,SEX,Female,2019,No data,,,
3594513,REGION,EUR,,,SEX,Female,2019,0.1 [<0.1 - 0.12],0.1,0.1,0.12
3718334,COUNTRY,DEU,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
3731653,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2019,No data,,,
3807143,COUNTRY,AUT,EUR,Europe,SEX,Female,2019,No data,,,
3833059,COUNTRY,GNB,AFR,Africa,SEX,Female,2019,0.89 [0.62 - 1.3],0.89,0.62,1.3
3841753,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3879243,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3883509,COUNTRY,SWZ,AFR,Africa,SEX,Female,2019,9 [7.4 - 11],9.0,7.4,11.0
3933130,COUNTRY,SRB,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
4047650,COUNTRY,GUY,AMR,Americas,SEX,Female,2019,0.7 [0.46 - 1.2],0.7,0.46,1.2
4103278,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4137292,COUNTRY,MLT,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4184314,COUNTRY,MKD,EUR,Europe,SEX,Female,2019,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
4224632,COUNTRY,COG,AFR,Africa,SEX,Female,2019,2.4 [1.6 - 3.6],2.4,1.6,3.6
4252563,COUNTRY,GIN,AFR,Africa,SEX,Female,2019,0.64 [0.46 - 0.84],0.64,0.46,0.84
4436124,COUNTRY,PAN,AMR,Americas,SEX,Female,2019,0.18 [0.15 - 0.2],0.18,0.15,0.2
4447043,REGION,AFR,,,SEX,Female,2019,1.1 [0.79 - 1.4],1.1,0.79,1.4
4474282,COUNTRY,CPV,AFR,Africa,SEX,Female,2019,0.42 [0.32 - 0.54],0.42,0.32,0.54
4485259,COUNTRY,SSD,AFR,Africa,SEX,Female,2019,0.92 [0.66 - 1.2],0.92,0.66,1.2
4512101,COUNTRY,GRC,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4634529,COUNTRY,ESP,EUR,Europe,SEX,Female,2019,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4708974,COUNTRY,ARM,EUR,Europe,SEX,Female,2019,0.1 [<0.1 - 0.12],0.1,0.1,0.12
