Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
68865,COUNTRY,BEL,EUR,Europe,SEX,Male,2022,No data,,,
89557,COUNTRY,TZA,AFR,Africa,SEX,Male,2022,0.7 [0.58 - 0.89],0.7,0.58,0.89
103702,GLOBAL,GLOBAL,,,SEX,Male,2022,0.19 [0.15 - 0.24],0.19,0.15,0.24
138989,COUNTRY,PRT,EUR,Europe,SEX,Male,2022,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
139782,COUNTRY,TTO,AMR,Americas,SEX,Male,2022,No data,,,
169137,COUNTRY,MDA,EUR,Europe,SEX,Male,2022,0.43 [0.3 - 0.63],0.43,0.3,0.63
277917,COUNTRY,ALB,EUR,Europe,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
365388,COUNTRY,LAO,WPR,Western Pacific,SEX,Male,2022,0.25 [0.22 - 0.27],0.25,0.22,0.27
389270,COUNTRY,JPN,WPR,Western Pacific,SEX,Male,2022,No data,,,
416355,COUNTRY,COD,AFR,Africa,SEX,Male,2022,0.14 [<0.1 - 0.23],0.14,0.1,0.23
453551,COUNTRY,VCT,AMR,Americas,SEX,Male,2022,No data,,,
496696,COUNTRY,AZE,EUR,Europe,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
509302,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
514261,COUNTRY,COL,AMR,Americas,SEX,Male,2022,0.46 [0.27 - 0.8],0.46,0.27,0.8
531331,COUNTRY,MOZ,AFR,Africa,SEX,Male,2022,2.3 [1.9 - 2.9],2.3,1.9,2.9
563689,COUNTRY,MDG,AFR,Africa,SEX,Male,2022,No data,,,
648294,COUNTRY,SVK,EUR,Europe,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
719652,COUNTRY,VNM,WPR,Western Pacific,SEX,Male,2022,0.11 [<0.1 - 0.12],0.11,0.1,0.12
750269,COUNTRY,THA,SEAR,South-East Asia,SEX,Male,2022,0.22 [0.19 - 0.24],0.22,0.19,0.24
834212,COUNTRY,NLD,EUR,Europe,SEX,Male,2022,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
917588,COUNTRY,NPL,SEAR,South-East Asia,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1009164,COUNTRY,MLI,AFR,Africa,SEX,Male,2022,0.25 [0.17 - 0.37],0.25,0.17,0.37
1052253,COUNTRY,CMR,AFR,Africa,SEX,Male,2022,No data,,,
1054704,COUNTRY,DZA,AFR,Africa,SEX,Male,2022,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
