Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
11690,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
11730,COUNTRY,ESP,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
23765,COUNTRY,CRI,AMR,Americas,SEX,Both,2020,0.19 [0.14 - 0.25],0.19,0.14,0.25
28837,COUNTRY,NAM,AFR,Africa,SEX,Both,2020,2.3 [1.8 - 3],2.3,1.8,3.0
191438,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
298568,COUNTRY,TUR,EUR,Europe,SEX,Both,2020,No data,,,
402156,COUNTRY,GBR,EUR,Europe,SEX,Both,2020,No data,,,
408363,COUNTRY,HTI,AMR,Americas,SEX,Both,2020,0.56 [0.42 - 0.78],0.56,0.42,0.78
486577,COUNTRY,SVN,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
486856,COUNTRY,VCT,AMR,Americas,SEX,Both,2020,No data,,,
662180,COUNTRY,HUN,EUR,Europe,SEX,Both,2020,No data,,,
669111,COUNTRY,AGO,AFR,Africa,SEX,Both,2020,0.58 [0.45 - 0.77],0.58,0.45,0.77
672364,COUNTRY,AZE,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
703999,COUNTRY,SUR,AMR,Americas,SEX,Both,2020,0.75 [0.58 - 0.94],0.75,0.58,0.94
710181,COUNTRY,CAN,AMR,Americas,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
765091,COUNTRY,MRT,AFR,Africa,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
825637,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Both,2020,No data,,,
892344,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
894156,COUNTRY,CYP,EUR,Europe,SEX,Both,2020,No data,,,
928431,COUNTRY,ATG,AMR,Americas,SEX,Both,2020,No data,,,
941044,COUNTRY,BLR,EUR,Europe,SEX,Both,2020,0.11 [<0.1 - 0.25],0.11,0.1,0.25
982615,COUNTRY,ISR,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
983479,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2020,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
1176312,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2020,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
1203872,COUNTRY,NLD,EUR,Europe,SEX,Both,2020,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
1280740,COUNTRY,HRV,EUR,Europe,SEX,Both,2020,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
1365599,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,2020,No data,,,
1385102,COUNTRY,ZWE,AFR,Africa,SEX,Both,2020,1.4 [0.92 - 1.9],1.4,0.92,1.9
1431950,COUNTRY,FSM,WPR,Western Pacific,SEX,Both,2020,No data,,,
1445393,COUNTRY,BHS,AMR,Americas,SEX,Both,2020,0.19 [0.13 - 0.29],0.19,0.13,0.29
1449773,COUNTRY,ISL,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1487238,COUNTRY,NRU,WPR,Western Pacific,SEX,Both,2020,No data,,,
1605749,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1682155,COUNTRY,GIN,AFR,Africa,SEX,Both,2020,0.5 [0.35 - 0.67],0.5,0.35,0.67
1687095,COUNTRY,GNB,AFR,Africa,SEX,Both,2020,0.67 [0.47 - 1],0.67,0.47,1.0
1735173,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1810932,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Both,2020,No data,,,
1827668,COUNTRY,BLZ,AMR,Americas,SEX,Both,2020,0.42 [0.31 - 0.48],0.42,0.31,0.48
1845054,COUNTRY,MLI,AFR,Africa,SEX,Both,2020,0.32 [0.22 - 0.46],0.32,0.22,0.46
1905279,COUNTRY,BRA,AMR,Americas,SEX,Both,2020,0.23 [0.22 - 0.25],0.23,0.22,0.25
2045563,COUNTRY,GMB,AFR,Africa,SEX,Both,2020,0.68 [0.45 - 1],0.68,0.45,1.0
2049095,COUNTRY,COG,AFR,Africa,SEX,Both,2020,1.8 [1.2 - 2.9],1.8,1.2,2.9
2071622,COUNTRY,SSD,AFR,Africa,SEX,Both,2020,0.67 [0.48 - 0.92],0.67,0.48,0.92
2172971,COUNTRY,ECU,AMR,Americas,SEX,Both,2020,0.12 [<0.1 - 0.15],0.12,0.1,0.15
2249254,COUNTRY,BDI,AFR,Africa,SEX,Both,2020,0.13 [<0.1 - 0.19],0.13,0.1,0.19
2270135,COUNTRY,CAF,AFR,Africa,SEX,Both,2020,No data,,,
2289570,COUNTRY,TJK,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2417842,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2020,No data,,,
2426412,COUNTRY,TGO,AFR,Africa,SEX,Both,2020,0.35 [0.23 - 0.53],0.35,0.23,0.53
2465684,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2020,0.19 [0.17 - 0.21],0.19,0.17,0.21
2482845,COUNTRY,UZB,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
2552284,COUNTRY,SMR,EUR,Europe,SEX,Both,2020,No data,,,
2578596,COUNTRY,PRT,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2712338,COUNTRY,JPN,WPR,Western Pacific,SEX,Both,2020,No data,,,
2748846,COUNTRY,SEN,AFR,Africa,SEX,Both,2020,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
2785088,COUNTRY,TKM,EUR,Europe,SEX,Both,2020,No data,,,
2906437,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2020,0.29 [0.17 - 0.58],0.29,0.17,0.58
2947762,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2949935,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2020,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
3058898,COUNTRY,BRB,AMR,Americas,SEX,Both,2020,0.18 [0.12 - 0.25],0.18,0.12,0.25
3146019,COUNTRY,GRD,AMR,Americas,SEX,Both,2020,No data,,,
3191783,REGION,SEAR,,,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3219959,COUNTRY,BWA,AFR,Africa,SEX,Both,2020,3.1 [2.6 - 3.4],3.1,2.6,3.4
3362238,COUNTRY,MDA,EUR,Europe,SEX,Both,2020,0.31 [0.22 - 0.45],0.31,0.22,0.45
3369119,COUNTRY,ERI,AFR,Africa,SEX,Both,2020,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
3412960,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Both,2020,0.3 [0.18 - 0.51],0.3,0.18,0.51
3424712,COUNTRY,MLT,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
3538530,COUNTRY,VEN,AMR,Americas,SEX,Both,2020,0.18 [0.15 - 0.21],0.18,0.15,0.21
3547803,COUNTRY,COM,AFR,Africa,SEX,Both,2020,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
3718748,REGION,EMR,,,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3764227,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,2020,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3843730,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2020,0.17 [0.15 - 0.19],0.17,0.15,0.19
3971755,REGION,WPR,,,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3979106,COUNTRY,LVA,EUR,Europe,SEX,Both,2020,0.21 [0.18 - 0.23],0.21,0.18,0.23
4029658,COUNTRY,CIV,AFR,Africa,SEX,Both,2020,0.46 [0.3 - 0.69],0.46,0.3,0.69
4050587,COUNTRY,GNQ,AFR,Africa,SEX,Both,2020,No data,,,
4175168,COUNTRY,SYC,AFR,Africa,SEX,Both,2020,No data,,,
4236782,COUNTRY,CHN,WPR,Western Pacific,SEX,Both,2020,No data,,,
4315792,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2020,0.14 [0.13 - 0.15],0.14,0.13,0.15
4403287,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4417121,COUNTRY,ARG,AMR,Americas,SEX,Both,2020,0.11 [<0.1 - 0.13],0.11,0.1,0.13
4472583,COUNTRY,RWA,AFR,Africa,SEX,Both,2020,0.26 [0.17 - 0.42],0.26,0.17,0.42
4488117,COUNTRY,GRC,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4541752,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,2020,No data,,,
4547349,COUNTRY,VUT,WPR,Western Pacific,SEX,Both,2020,No data,,,
4556143,COUNTRY,SVK,EUR,Europe,SEX,Both,2020,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4577660,COUNTRY,SLE,AFR,Africa,SEX,Both,2020,0.6 [0.42 - 0.83],0.6,0.42,0.83
4649798,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,2020,No data,,,
4693478,COUNTRY,GEO,EUR,Europe,SEX,Both,2020,0.16 [0.15 - 0.17],0.16,0.15,0.17
4704204,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,2020,No data,,,
4730896,COUNTRY,LSO,AFR,Africa,SEX,Both,2020,4.2 [3.3 - 5.5],4.2,3.3,5.5
4731158,COUNTRY,SLV,AMR,Americas,SEX,Both,2020,0.13 [0.1 - 0.15],0.13,0.1,0.15
4752316,COUNTRY,SWZ,AFR,Africa,SEX,Both,2020,5.1 [4.3 - 6.4],5.1,4.3,6.4
4755784,COUNTRY,TON,WPR,Western Pacific,SEX,Both,2020,No data,,,
4786968,COUNTRY,PRY,AMR,Americas,SEX,Both,2020,0.2 [0.14 - 0.29],0.2,0.14,0.29
