Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
267652,COUNTRY,KNA,AMR,Americas,SEX,Female,2010,No data,,,
275002,COUNTRY,SLE,AFR,Africa,SEX,Female,2010,0.95 [0.81 - 1.1],0.95,0.81,1.1
283791,COUNTRY,BEN,AFR,Africa,SEX,Female,2010,0.58 [0.46 - 0.77],0.58,0.46,0.77
454770,COUNTRY,MLI,AFR,Africa,SEX,Female,2010,0.63 [0.47 - 0.81],0.63,0.47,0.81
480468,COUNTRY,SMR,EUR,Europe,SEX,Female,2010,No data,,,
590019,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2010,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
654498,COUNTRY,LVA,EUR,Europe,SEX,Female,2010,0.13 [0.11 - 0.14],0.13,0.11,0.14
671777,COUNTRY,GNQ,AFR,Africa,SEX,Female,2010,No data,,,
686511,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
687720,COUNTRY,BGR,EUR,Europe,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
767173,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
792641,COUNTRY,MHL,WPR,Western Pacific,SEX,Female,2010,No data,,,
828608,COUNTRY,CAN,AMR,Americas,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
874073,COUNTRY,SLV,AMR,Americas,SEX,Female,2010,0.13 [0.12 - 0.15],0.13,0.12,0.15
891072,COUNTRY,MYS,WPR,Western Pacific,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
996703,COUNTRY,GAB,AFR,Africa,SEX,Female,2010,2.4 [1.9 - 3.2],2.4,1.9,3.2
1013579,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2010,No data,,,
1020932,COUNTRY,POL,EUR,Europe,SEX,Female,2010,No data,,,
1141466,COUNTRY,KGZ,EUR,Europe,SEX,Female,2010,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
1149232,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1255135,COUNTRY,TZA,AFR,Africa,SEX,Female,2010,2.3 [2 - 2.7],2.3,2.0,2.7
1364679,COUNTRY,GRC,EUR,Europe,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1426994,COUNTRY,GUY,AMR,Americas,SEX,Female,2010,0.61 [0.37 - 1.2],0.61,0.37,1.2
1775566,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1805892,COUNTRY,COL,AMR,Americas,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1854972,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,2010,No data,,,
1896677,COUNTRY,ECU,AMR,Americas,SEX,Female,2010,0.11 [<0.1 - 0.13],0.11,0.1,0.13
1963008,COUNTRY,MNE,EUR,Europe,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1982304,COUNTRY,CYP,EUR,Europe,SEX,Female,2010,No data,,,
2012836,COUNTRY,URY,AMR,Americas,SEX,Female,2010,0.14 [<0.1 - 0.21],0.14,0.1,0.21
2020344,COUNTRY,LCA,AMR,Americas,SEX,Female,2010,No data,,,
2067834,COUNTRY,TTO,AMR,Americas,SEX,Female,2010,No data,,,
2106195,COUNTRY,BEL,EUR,Europe,SEX,Female,2010,No data,,,
2122793,COUNTRY,ETH,AFR,Africa,SEX,Female,2010,0.44 [0.19 - 0.94],0.44,0.19,0.94
2173358,COUNTRY,KAZ,EUR,Europe,SEX,Female,2010,0.11 [<0.1 - 0.12],0.11,0.1,0.12
2179099,COUNTRY,TUR,EUR,Europe,SEX,Female,2010,No data,,,
2240175,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Female,2010,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
2263265,COUNTRY,NLD,EUR,Europe,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2538853,COUNTRY,MNG,WPR,Western Pacific,SEX,Female,2010,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2564581,COUNTRY,GEO,EUR,Europe,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2565167,COUNTRY,ZMB,AFR,Africa,SEX,Female,2010,5.9 [5.4 - 6.8],5.9,5.4,6.8
2601531,COUNTRY,PRT,EUR,Europe,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2707510,COUNTRY,VUT,WPR,Western Pacific,SEX,Female,2010,No data,,,
2707588,COUNTRY,LBR,AFR,Africa,SEX,Female,2010,0.73 [0.57 - 0.95],0.73,0.57,0.95
2755501,COUNTRY,COG,AFR,Africa,SEX,Female,2010,2.1 [1.6 - 2.6],2.1,1.6,2.6
2765985,COUNTRY,SEN,AFR,Africa,SEX,Female,2010,0.17 [0.14 - 0.21],0.17,0.14,0.21
2775486,COUNTRY,MUS,AFR,Africa,SEX,Female,2010,0.49 [0.41 - 0.58],0.49,0.41,0.58
2798107,GLOBAL,GLOBAL,,,SEX,Female,2010,0.32 [0.24 - 0.41],0.32,0.24,0.41
2867910,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Female,2010,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2957006,COUNTRY,CAF,AFR,Africa,SEX,Female,2010,No data,,,
