Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
43333,COUNTRY,DEU,EUR,Europe,2010,65 000 [52 000 - 77 000],65000.0
68304,COUNTRY,IRQ,EMR,Eastern Mediterranean,2010,700 [<500 - 930],700.0
71192,COUNTRY,MNE,EUR,Europe,2010,<200 [<200 - <500],200.0
87086,COUNTRY,AGO,AFR,Africa,2010,250 000 [220 000 - 290 000],250000.0
161703,COUNTRY,ETH,AFR,Africa,2010,660 000 [550 000 - 800 000],660000.0
197752,COUNTRY,SLV,AMR,Americas,2010,21 000 [19 000 - 22 000],21000.0
250796,COUNTRY,SMR,EUR,Europe,2010,No data,
292069,COUNTRY,KEN,AFR,Africa,2010,1 500 000 [1 300 000 - 1 700 000],1500000.0
305305,COUNTRY,BLR,EUR,Europe,2010,16 000 [14 000 - 20 000],16000.0
321942,COUNTRY,KAZ,EUR,Europe,2010,17 000 [15 000 - 19 000],17000.0
351403,COUNTRY,CUB,AMR,Americas,2010,22 000 [19 000 - 24 000],22000.0
453575,COUNTRY,EGY,EMR,Eastern Mediterranean,2010,6400 [5900 - 6900],6400.0
460559,COUNTRY,BEL,EUR,Europe,2010,No data,
528524,COUNTRY,KOR,WPR,Western Pacific,2010,No data,
531892,COUNTRY,AFG,EMR,Eastern Mediterranean,2010,4100 [1900 - 10 000],4100.0
544391,COUNTRY,BRA,AMR,Americas,2010,640 000 [590 000 - 680 000],640000.0
553132,COUNTRY,BLZ,AMR,Americas,2010,2900 [2700 - 3100],2900.0
582248,COUNTRY,LBY,EMR,Eastern Mediterranean,2010,4300 [4000 - 4600],4300.0
584145,COUNTRY,BRN,WPR,Western Pacific,2010,No data,
600744,COUNTRY,MNG,WPR,Western Pacific,2010,<500 [<500 - <500],500.0
603268,COUNTRY,NGA,AFR,Africa,2010,1 800 000 [1 700 000 - 2 000 000],1800000.0
607287,COUNTRY,CAF,AFR,Africa,2010,No data,
723333,COUNTRY,MKD,EUR,Europe,2010,<200 [<200 - <500],200.0
730623,COUNTRY,LCA,AMR,Americas,2010,No data,
758621,COUNTRY,CIV,AFR,Africa,2010,520 000 [470 000 - 570 000],520000.0
805978,COUNTRY,DOM,AMR,Americas,2010,74 000 [66 000 - 85 000],74000.0
914304,REGION,AFR,,,2010,21 800 000 [19 800 000 - 24 200 000],21800000.0
949121,COUNTRY,GNB,AFR,Africa,2010,37 000 [33 000 - 42 000],37000.0
973822,COUNTRY,VCT,AMR,Americas,2010,No data,
1010014,COUNTRY,VEN,AMR,Americas,2010,110 000 [100 000 - 120 000],110000.0
1062513,COUNTRY,NLD,EUR,Europe,2010,19 000 [18 000 - 21 000],19000.0
1118998,COUNTRY,STP,AFR,Africa,2010,No data,
1145819,COUNTRY,TUN,EMR,Eastern Mediterranean,2010,4400 [2900 - 6400],4400.0
1176510,COUNTRY,KWT,EMR,Eastern Mediterranean,2010,<500 [<500 - <500],500.0
1189374,COUNTRY,MRT,AFR,Africa,2010,8800 [7500 - 10 000],8800.0
1215103,COUNTRY,UKR,EUR,Europe,2010,250 000 [220 000 - 280 000],250000.0
1414994,COUNTRY,LBN,EMR,Eastern Mediterranean,2010,1300 [1200 - 1400],1300.0
1434959,COUNTRY,QAT,EMR,Eastern Mediterranean,2010,<100 [<100 - <200],100.0
1622871,COUNTRY,PRT,EUR,Europe,2010,42 000 [37 000 - 45 000],42000.0
1659392,COUNTRY,FRA,EUR,Europe,2010,140 000 [120 000 - 160 000],140000.0
1899808,COUNTRY,ZMB,AFR,Africa,2010,940 000 [900 000 - 1 000 000],940000.0
1933379,COUNTRY,SDN,EMR,Eastern Mediterranean,2010,26 000 [20 000 - 33 000],26000.0
1941646,COUNTRY,MCO,EUR,Europe,2010,No data,
1966628,COUNTRY,MLT,EUR,Europe,2010,<500 [<500 - <500],500.0
1979916,COUNTRY,LTU,EUR,Europe,2010,2100 [1900 - 2300],2100.0
2074874,COUNTRY,CZE,EUR,Europe,2010,2200 [1800 - 2400],2200.0
2081046,COUNTRY,SRB,EUR,Europe,2010,2000 [1600 - 2300],2000.0
2102658,COUNTRY,ALB,EUR,Europe,2010,710 [610 - 790],710.0
2142550,COUNTRY,BDI,AFR,Africa,2010,94 000 [84 000 - 110 000],94000.0
2162076,COUNTRY,RUS,EUR,Europe,2010,No data,
2201205,COUNTRY,BGD,SEAR,South-East Asia,2010,7200 [7100 - 7300],7200.0
2203750,COUNTRY,AUS,WPR,Western Pacific,2010,20 000 [19 000 - 22 000],20000.0
2318639,COUNTRY,SWZ,AFR,Africa,2010,200 000 [190 000 - 210 000],200000.0
2346671,COUNTRY,MUS,AFR,Africa,2010,9600 [8500 - 11 000],9600.0
2387004,COUNTRY,TKM,EUR,Europe,2010,No data,
2392153,COUNTRY,GEO,EUR,Europe,2010,2600 [2400 - 2900],2600.0
2433265,COUNTRY,LUX,EUR,Europe,2010,760 [660 - 850],760.0
2460906,COUNTRY,ROU,EUR,Europe,2010,14 000 [13 000 - 15 000],14000.0
2506267,COUNTRY,MDV,SEAR,South-East Asia,2010,No data,
2576377,COUNTRY,KIR,WPR,Western Pacific,2010,No data,
2740687,COUNTRY,BWA,AFR,Africa,2010,320 000 [310 000 - 340 000],320000.0
2744684,COUNTRY,OMN,EMR,Eastern Mediterranean,2010,1700 [1500 - 1800],1700.0
2817810,COUNTRY,KHM,WPR,Western Pacific,2010,84 000 [74 000 - 93 000],84000.0
2985592,COUNTRY,ERI,AFR,Africa,2010,21 000 [15 000 - 26 000],21000.0
3029113,COUNTRY,SVN,EUR,Europe,2010,<500 [<500 - 530],500.0
3039286,COUNTRY,CRI,AMR,Americas,2010,9200 [8200 - 9800],9200.0
3055883,COUNTRY,MMR,SEAR,South-East Asia,2010,240 000 [220 000 - 270 000],240000.0
3129456,COUNTRY,THA,SEAR,South-East Asia,2010,720 000 [630 000 - 790 000],720000.0
3153525,COUNTRY,USA,AMR,Americas,2010,No data,
3159292,COUNTRY,BIH,EUR,Europe,2010,<200 [<200 - <500],200.0
