Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
61694,COUNTRY,GIN,AFR,Africa,2020,120 000 [110 000 - 140 000],120000.0
119477,COUNTRY,MDG,AFR,Africa,2020,57 000 [43 000 - 77 000],57000.0
150888,COUNTRY,SYC,AFR,Africa,2020,No data,
219883,COUNTRY,POL,EUR,Europe,2020,No data,
266811,COUNTRY,KHM,WPR,Western Pacific,2020,78 000 [68 000 - 88 000],78000.0
293185,COUNTRY,GMB,AFR,Africa,2020,27 000 [21 000 - 34 000],27000.0
356964,COUNTRY,AUT,EUR,Europe,2020,No data,
357910,COUNTRY,MYS,WPR,Western Pacific,2020,85 000 [77 000 - 93 000],85000.0
398387,COUNTRY,COL,AMR,Americas,2020,210 000 [170 000 - 260 000],210000.0
419845,COUNTRY,CHE,EUR,Europe,2020,17 000 [15 000 - 19 000],17000.0
450103,COUNTRY,KOR,WPR,Western Pacific,2020,No data,
453223,COUNTRY,OMN,EMR,Eastern Mediterranean,2020,2600 [2400 - 2900],2600.0
466955,COUNTRY,ISL,EUR,Europe,2020,<500 [<500 - <500],500.0
503295,COUNTRY,NPL,SEAR,South-East Asia,2020,30 000 [27 000 - 33 000],30000.0
549311,COUNTRY,CUB,AMR,Americas,2020,39 000 [34 000 - 44 000],39000.0
641748,COUNTRY,SEN,AFR,Africa,2020,40 000 [36 000 - 46 000],40000.0
678286,COUNTRY,SAU,EMR,Eastern Mediterranean,2020,8100 [7400 - 9100],8100.0
679549,COUNTRY,MCO,EUR,Europe,2020,No data,
692093,COUNTRY,GRC,EUR,Europe,2020,14 000 [11 000 - 16 000],14000.0
698874,COUNTRY,VCT,AMR,Americas,2020,No data,
728263,COUNTRY,LBN,EMR,Eastern Mediterranean,2020,2600 [2200 - 2900],2600.0
811678,COUNTRY,IRQ,EMR,Eastern Mediterranean,2020,2100 [1700 - 2400],2100.0
836463,COUNTRY,STP,AFR,Africa,2020,No data,
854696,COUNTRY,CYP,EUR,Europe,2020,No data,
899680,COUNTRY,LTU,EUR,Europe,2020,3400 [3000 - 3800],3400.0
951650,COUNTRY,CAN,AMR,Americas,2020,63 000 [52 000 - 72 000],63000.0
971317,COUNTRY,CHN,WPR,Western Pacific,2020,No data,
977323,COUNTRY,LSO,AFR,Africa,2020,280 000 [260 000 - 320 000],280000.0
991749,COUNTRY,ETH,AFR,Africa,2020,620 000 [520 000 - 760 000],620000.0
994500,COUNTRY,FRA,EUR,Europe,2020,190 000 [160 000 - 210 000],190000.0
1069424,COUNTRY,MAR,EMR,Eastern Mediterranean,2020,22 000 [20 000 - 24 000],22000.0
1144303,COUNTRY,LKA,SEAR,South-East Asia,2020,4600 [4400 - 4800],4600.0
1158996,COUNTRY,KWT,EMR,Eastern Mediterranean,2020,730 [630 - 870],730.0
1264086,COUNTRY,MDV,SEAR,South-East Asia,2020,No data,
1268250,COUNTRY,RUS,EUR,Europe,2020,No data,
1281812,COUNTRY,BHR,EMR,Eastern Mediterranean,2020,No data,
1287174,COUNTRY,ALB,EUR,Europe,2020,1400 [1200 - 1500],1400.0
1350103,COUNTRY,MRT,AFR,Africa,2020,6400 [5500 - 8000],6400.0
1370302,COUNTRY,ITA,EUR,Europe,2020,140 000 [120 000 - 160 000],140000.0
1430968,COUNTRY,MLI,AFR,Africa,2020,120 000 [100 000 - 150 000],120000.0
1444235,COUNTRY,BEN,AFR,Africa,2020,69 000 [59 000 - 84 000],69000.0
1446070,COUNTRY,TJK,EUR,Europe,2020,14 000 [12 000 - 16 000],14000.0
1468650,COUNTRY,KIR,WPR,Western Pacific,2020,No data,
1608627,COUNTRY,YEM,EMR,Eastern Mediterranean,2020,13 000 [8300 - 20 000],13000.0
1623595,COUNTRY,EST,EUR,Europe,2020,7400 [6600 - 8100],7400.0
1667446,COUNTRY,BWA,AFR,Africa,2020,360 000 [340 000 - 380 000],360000.0
1748493,COUNTRY,MEX,AMR,Americas,2020,340 000 [310 000 - 380 000],340000.0
1775947,COUNTRY,ECU,AMR,Americas,2020,46 000 [41 000 - 52 000],46000.0
1785424,COUNTRY,EGY,EMR,Eastern Mediterranean,2020,25 000 [23 000 - 28 000],25000.0
1823557,COUNTRY,HTI,AMR,Americas,2020,130 000 [120 000 - 150 000],130000.0
1934689,COUNTRY,BTN,SEAR,South-East Asia,2020,1200 [950 - 1400],1200.0
1998614,COUNTRY,BDI,AFR,Africa,2020,82 000 [74 000 - 94 000],82000.0
2065346,COUNTRY,LVA,EUR,Europe,2020,6700 [6200 - 7200],6700.0
2076467,COUNTRY,PAN,AMR,Americas,2020,28 000 [25 000 - 30 000],28000.0
2080295,COUNTRY,UZB,EUR,Europe,2020,54 000 [51 000 - 56 000],54000.0
2124540,COUNTRY,DMA,AMR,Americas,2020,No data,
2139446,COUNTRY,PRT,EUR,Europe,2020,46 000 [41 000 - 51 000],46000.0
2140866,COUNTRY,WSM,WPR,Western Pacific,2020,No data,
2208959,COUNTRY,IND,SEAR,South-East Asia,2020,No data,
2212036,COUNTRY,LBR,AFR,Africa,2020,35 000 [29 000 - 42 000],35000.0
2249482,COUNTRY,GAB,AFR,Africa,2020,52 000 [45 000 - 63 000],52000.0
2294112,COUNTRY,MKD,EUR,Europe,2020,550 [<500 - 640],550.0
2444664,COUNTRY,NGA,AFR,Africa,2020,2 000 000 [1 900 000 - 2 200 000],2000000.0
2452138,COUNTRY,TUR,EUR,Europe,2020,No data,
2507193,COUNTRY,GNQ,AFR,Africa,2020,No data,
2587616,COUNTRY,HND,AMR,Americas,2020,20 000 [18 000 - 22 000],20000.0
2601548,COUNTRY,SRB,EUR,Europe,2020,3500 [2800 - 4100],3500.0
2629027,COUNTRY,LAO,WPR,Western Pacific,2020,17 000 [15 000 - 19 000],17000.0
2671131,COUNTRY,CMR,AFR,Africa,2020,No data,
2734679,COUNTRY,BRB,AMR,Americas,2020,2100 [1900 - 2400],2100.0
2779036,COUNTRY,NRU,WPR,Western Pacific,2020,No data,
2829778,COUNTRY,NIU,WPR,Western Pacific,2020,No data,
2845590,COUNTRY,BIH,EUR,Europe,2020,<500 [<500 - 650],500.0
2862417,COUNTRY,UKR,EUR,Europe,2020,240 000 [210 000 - 280 000],240000.0
2888528,REGION,SEAR,,,2020,4 000 000 [3 500 000 - 4 700 000],4000000.0
2896735,COUNTRY,COD,AFR,Africa,2020,500 000 [410 000 - 600 000],500000.0
2992861,COUNTRY,ERI,AFR,Africa,2020,14 000 [11 000 - 18 000],14000.0
3012166,COUNTRY,BGR,EUR,Europe,2020,3200 [2700 - 3700],3200.0
3065611,COUNTRY,SMR,EUR,Europe,2020,No data,
3089904,COUNTRY,RWA,AFR,Africa,2020,240 000 [220 000 - 260 000],240000.0
3161478,COUNTRY,URY,AMR,Americas,2020,14 000 [11 000 - 20 000],14000.0
3261372,COUNTRY,KGZ,EUR,Europe,2020,9900 [9200 - 11 000],9900.0
3267815,COUNTRY,SLB,WPR,Western Pacific,2020,No data,
3317047,COUNTRY,BGD,SEAR,South-East Asia,2020,14 000 [13 000 - 14 000],14000.0
3325942,COUNTRY,TUN,EMR,Eastern Mediterranean,2020,6900 [4900 - 10 000],6900.0
3330555,COUNTRY,AFG,EMR,Eastern Mediterranean,2020,10 000 [3600 - 38 000],10000.0
3344076,COUNTRY,BRN,WPR,Western Pacific,2020,No data,
3346562,COUNTRY,PRY,AMR,Americas,2020,20 000 [16 000 - 23 000],20000.0
3414862,COUNTRY,TON,WPR,Western Pacific,2020,No data,
3420643,COUNTRY,SSD,AFR,Africa,2020,140 000 [120 000 - 170 000],140000.0
