Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
84945,COUNTRY,PRY,AMR,Americas,2003,6600 [5500 - 8200],6600.0
164824,COUNTRY,KEN,AFR,Africa,2003,1 600 000 [1 500 000 - 1 900 000],1600000.0
179641,COUNTRY,MLT,EUR,Europe,2003,<200 [<200 - <200],200.0
198772,COUNTRY,DZA,AFR,Africa,2003,4100 [3900 - 4300],4100.0
205230,COUNTRY,SLE,AFR,Africa,2003,50 000 [41 000 - 62 000],50000.0
250721,COUNTRY,MCO,EUR,Europe,2003,No data,
263536,COUNTRY,TKM,EUR,Europe,2003,No data,
271774,COUNTRY,DEU,EUR,Europe,2003,No data,
411103,COUNTRY,LCA,AMR,Americas,2003,No data,
472796,COUNTRY,GUY,AMR,Americas,2003,4900 [3500 - 6700],4900.0
488776,COUNTRY,PER,AMR,Americas,2003,61 000 [51 000 - 73 000],61000.0
498165,COUNTRY,MOZ,AFR,Africa,2003,1 100 000 [1 000 000 - 1 200 000],1100000.0
622590,COUNTRY,VNM,WPR,Western Pacific,2003,160 000 [140 000 - 180 000],160000.0
798231,COUNTRY,YEM,EMR,Eastern Mediterranean,2003,2700 [1800 - 4000],2700.0
892613,COUNTRY,TUV,WPR,Western Pacific,2003,No data,
991820,COUNTRY,TLS,SEAR,South-East Asia,2003,720 [620 - 970],720.0
1067424,COUNTRY,TZA,AFR,Africa,2003,1 200 000 [1 100 000 - 1 300 000],1200000.0
1070907,COUNTRY,MUS,AFR,Africa,2003,6700 [5200 - 8100],6700.0
1089067,COUNTRY,MHL,WPR,Western Pacific,2003,No data,
1143266,COUNTRY,CMR,AFR,Africa,2003,No data,
1265597,COUNTRY,ALB,EUR,Europe,2003,<500 [<500 - <500],500.0
1362075,COUNTRY,MLI,AFR,Africa,2003,110 000 [95 000 - 130 000],110000.0
1364049,COUNTRY,ISR,EUR,Europe,2003,3900 [3400 - 4400],3900.0
1365591,COUNTRY,NZL,WPR,Western Pacific,2003,1500 [1300 - 1700],1500.0
1465290,COUNTRY,MDG,AFR,Africa,2003,7100 [4000 - 13 000],7100.0
1481953,COUNTRY,CHN,WPR,Western Pacific,2003,No data,
1507155,COUNTRY,TON,WPR,Western Pacific,2003,No data,
1521252,COUNTRY,PAK,EMR,Eastern Mediterranean,2003,2100 [1900 - 2400],2100.0
1544105,COUNTRY,HUN,EUR,Europe,2003,No data,
1619101,COUNTRY,MMR,SEAR,South-East Asia,2003,200 000 [180 000 - 220 000],200000.0
1620327,COUNTRY,ATG,AMR,Americas,2003,No data,
1678422,COUNTRY,DNK,EUR,Europe,2003,4500 [3800 - 4900],4500.0
1811217,COUNTRY,ARM,EUR,Europe,2003,<500 [<500 - <500],500.0
1840405,COUNTRY,SMR,EUR,Europe,2003,No data,
1870618,COUNTRY,GNQ,AFR,Africa,2003,No data,
1917155,COUNTRY,FRA,EUR,Europe,2003,95 000 [82 000 - 110 000],95000.0
1990916,COUNTRY,STP,AFR,Africa,2003,No data,
1995480,COUNTRY,NRU,WPR,Western Pacific,2003,No data,
2067873,COUNTRY,BLR,EUR,Europe,2003,5100 [4100 - 6400],5100.0
2106013,REGION,WPR,,,2003,1 000 000 [980 000 - 1 100 000],1000000.0
2177476,REGION,AFR,,,2003,19 700 000 [17 800 000 - 21 800 000],19700000.0
2232480,COUNTRY,CUB,AMR,Americas,2003,8800 [7300 - 10 000],8800.0
2313014,COUNTRY,COL,AMR,Americas,2003,120 000 [90 000 - 150 000],120000.0
2320736,COUNTRY,ITA,EUR,Europe,2003,93 000 [81 000 - 100 000],93000.0
2353164,COUNTRY,GRC,EUR,Europe,2003,5000 [4200 - 5500],5000.0
2408074,COUNTRY,FIN,EUR,Europe,2003,No data,
2419770,COUNTRY,CAN,AMR,Americas,2003,41 000 [34 000 - 46 000],41000.0
2425060,COUNTRY,CHE,EUR,Europe,2003,10 000 [8900 - 11 000],10000.0
2435265,COUNTRY,EST,EUR,Europe,2003,3300 [2800 - 3700],3300.0
2481882,COUNTRY,KIR,WPR,Western Pacific,2003,No data,
2532873,COUNTRY,THA,SEAR,South-East Asia,2003,860 000 [760 000 - 970 000],860000.0
2577954,COUNTRY,ISL,EUR,Europe,2003,<200 [<100 - <200],200.0
2621210,COUNTRY,BEL,EUR,Europe,2003,No data,
2643530,COUNTRY,LUX,EUR,Europe,2003,<500 [<500 - 520],500.0
2665208,COUNTRY,VUT,WPR,Western Pacific,2003,No data,
2715331,COUNTRY,BRN,WPR,Western Pacific,2003,No data,
2724418,COUNTRY,IRQ,EMR,Eastern Mediterranean,2003,<500 [<500 - 650],500.0
2725936,COUNTRY,JOR,EMR,Eastern Mediterranean,2003,<200 [<200 - <200],200.0
2848958,COUNTRY,COG,AFR,Africa,2003,84 000 [74 000 - 95 000],84000.0
2853919,COUNTRY,LAO,WPR,Western Pacific,2003,4300 [3900 - 4700],4300.0
2867629,COUNTRY,LKA,SEAR,South-East Asia,2003,3400 [3300 - 3400],3400.0
3118865,COUNTRY,NER,AFR,Africa,2003,53 000 [47 000 - 60 000],53000.0
3119105,COUNTRY,NGA,AFR,Africa,2003,1 700 000 [1 500 000 - 1 900 000],1700000.0
3170875,COUNTRY,HND,AMR,Americas,2003,33 000 [30 000 - 37 000],33000.0
3220614,COUNTRY,SDN,EMR,Eastern Mediterranean,2003,21 000 [16 000 - 28 000],21000.0
3303501,COUNTRY,ZWE,AFR,Africa,2003,1 400 000 [1 300 000 - 1 600 000],1400000.0
3334576,COUNTRY,SYR,EMR,Eastern Mediterranean,2003,<500 [<200 - <500],500.0
3378697,COUNTRY,SAU,EMR,Eastern Mediterranean,2003,8900 [8200 - 9600],8900.0
3396044,COUNTRY,AUS,WPR,Western Pacific,2003,14 000 [13 000 - 16 000],14000.0
3396937,COUNTRY,VEN,AMR,Americas,2003,67 000 [61 000 - 75 000],67000.0
3545876,COUNTRY,CIV,AFR,Africa,2003,660 000 [590 000 - 750 000],660000.0
3568298,COUNTRY,LTU,EUR,Europe,2003,1400 [1200 - 1600],1400.0
3601665,COUNTRY,ERI,AFR,Africa,2003,27 000 [20 000 - 36 000],27000.0
3639193,REGION,AMR,,,2003,2 100 000 [1 900 000 - 2 400 000],2100000.0
3665763,COUNTRY,SVN,EUR,Europe,2003,<500 [<200 - <500],500.0
3690845,COUNTRY,AFG,EMR,Eastern Mediterranean,2003,2300 [1200 - 4900],2300.0
3695959,COUNTRY,URY,AMR,Americas,2003,5900 [4300 - 7900],5900.0
3704775,COUNTRY,COM,AFR,Africa,2003,<100 [<100 - <200],100.0
3891475,COUNTRY,LVA,EUR,Europe,2003,3900 [3600 - 4200],3900.0
3946320,COUNTRY,ARG,AMR,Americas,2003,65 000 [60 000 - 69 000],65000.0
3980468,COUNTRY,MDA,EUR,Europe,2003,12 000 [10 000 - 15 000],12000.0
3994302,COUNTRY,NAM,AFR,Africa,2003,190 000 [170 000 - 200 000],190000.0
4041982,COUNTRY,BRB,AMR,Americas,2003,1600 [1400 - 1800],1600.0
4077449,COUNTRY,USA,AMR,Americas,2003,No data,
4087855,COUNTRY,GBR,EUR,Europe,2003,No data,
4143638,COUNTRY,BHR,EMR,Eastern Mediterranean,2003,No data,
4173390,COUNTRY,TJK,EUR,Europe,2003,4500 [3300 - 5700],4500.0
4265833,COUNTRY,GAB,AFR,Africa,2003,38 000 [27 000 - 51 000],38000.0
4289911,COUNTRY,BWA,AFR,Africa,2003,290 000 [280 000 - 300 000],290000.0
4325209,COUNTRY,NOR,EUR,Europe,2003,No data,
4330074,COUNTRY,ARE,EMR,Eastern Mediterranean,2003,<200 [<200 - <500],200.0
4331697,COUNTRY,GEO,EUR,Europe,2003,<500 [<500 - 550],500.0
4350726,COUNTRY,RWA,AFR,Africa,2003,230 000 [210 000 - 250 000],230000.0
4524926,COUNTRY,ETH,AFR,Africa,2003,780 000 [650 000 - 940 000],780000.0
4546852,COUNTRY,GNB,AFR,Africa,2003,33 000 [29 000 - 37 000],33000.0
4579621,COUNTRY,BDI,AFR,Africa,2003,110 000 [92 000 - 120 000],110000.0
4638199,COUNTRY,JAM,AMR,Americas,2003,27 000 [24 000 - 29 000],27000.0
4689130,COUNTRY,TUR,EUR,Europe,2003,No data,
4758334,COUNTRY,PRT,EUR,Europe,2003,36 000 [31 000 - 39 000],36000.0
4874873,COUNTRY,QAT,EMR,Eastern Mediterranean,2003,<100 [<100 - <100],100.0
4876144,COUNTRY,CHL,AMR,Americas,2003,21 000 [18 000 - 22 000],21000.0
4911489,COUNTRY,ESP,EUR,Europe,2003,110 000 [98 000 - 120 000],110000.0
4920271,COUNTRY,BFA,AFR,Africa,2003,130 000 [110 000 - 160 000],130000.0
5005166,COUNTRY,BLZ,AMR,Americas,2003,1900 [1700 - 2100],1900.0
5010562,COUNTRY,BTN,SEAR,South-East Asia,2003,520 [<500 - 640],520.0
5018048,COUNTRY,COD,AFR,Africa,2003,590 000 [480 000 - 730 000],590000.0
5080224,COUNTRY,KAZ,EUR,Europe,2003,6200 [5100 - 7400],6200.0
5085688,COUNTRY,MYS,WPR,Western Pacific,2003,59 000 [50 000 - 66 000],59000.0
5112350,COUNTRY,HTI,AMR,Americas,2003,120 000 [110 000 - 140 000],120000.0
5151724,COUNTRY,SEN,AFR,Africa,2003,42 000 [36 000 - 50 000],42000.0
5172849,COUNTRY,RUS,EUR,Europe,2003,No data,
5192218,COUNTRY,TTO,AMR,Americas,2003,No data,
5275644,COUNTRY,ZAF,AFR,Africa,2003,4 400 000 [4 000 000 - 4 900 000],4400000.0
5418163,COUNTRY,UGA,AFR,Africa,2003,1 000 000 [960 000 - 1 100 000],1000000.0
5418914,COUNTRY,MKD,EUR,Europe,2003,<100 [<100 - <100],100.0
