Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
8523,COUNTRY,THA,SEAR,South-East Asia,2013,670 000 [600 000 - 760 000],670000.0
63361,COUNTRY,NLD,EUR,Europe,2013,21 000 [19 000 - 24 000],21000.0
120250,COUNTRY,MMR,SEAR,South-East Asia,2013,250 000 [230 000 - 280 000],250000.0
130340,COUNTRY,GMB,AFR,Africa,2013,25 000 [20 000 - 31 000],25000.0
134038,COUNTRY,NZL,WPR,Western Pacific,2013,2800 [2300 - 3100],2800.0
224378,COUNTRY,PLW,WPR,Western Pacific,2013,No data,
307755,COUNTRY,JAM,AMR,Americas,2013,25 000 [23 000 - 27 000],25000.0
364416,COUNTRY,ISR,EUR,Europe,2013,6800 [6000 - 7400],6800.0
535743,COUNTRY,EGY,EMR,Eastern Mediterranean,2013,9900 [9200 - 10 000],9900.0
590595,COUNTRY,KNA,AMR,Americas,2013,No data,
747261,COUNTRY,TKM,EUR,Europe,2013,No data,
809690,COUNTRY,TTO,AMR,Americas,2013,No data,
834108,COUNTRY,CPV,AFR,Africa,2013,2500 [2200 - 2900],2500.0
862143,COUNTRY,BRA,AMR,Americas,2013,720 000 [670 000 - 770 000],720000.0
987018,COUNTRY,LSO,AFR,Africa,2013,290 000 [270 000 - 320 000],290000.0
1111872,COUNTRY,AUT,EUR,Europe,2013,No data,
1150568,COUNTRY,SAU,EMR,Eastern Mediterranean,2013,6700 [6000 - 7400],6700.0
1181653,COUNTRY,PER,AMR,Americas,2013,67 000 [58 000 - 77 000],67000.0
1214850,COUNTRY,SVN,EUR,Europe,2013,580 [<500 - 680],580.0
1253301,COUNTRY,NER,AFR,Africa,2013,34 000 [31 000 - 37 000],34000.0
1303050,COUNTRY,BWA,AFR,Africa,2013,340 000 [320 000 - 360 000],340000.0
1337900,COUNTRY,MHL,WPR,Western Pacific,2013,No data,
1340570,COUNTRY,VNM,WPR,Western Pacific,2013,230 000 [200 000 - 250 000],230000.0
1439241,COUNTRY,MNE,EUR,Europe,2013,<500 [<200 - <500],500.0
1503926,COUNTRY,BHS,AMR,Americas,2013,4300 [3900 - 4600],4300.0
1521555,COUNTRY,GIN,AFR,Africa,2013,110 000 [100 000 - 130 000],110000.0
1631318,COUNTRY,IRN,EMR,Eastern Mediterranean,2013,49 000 [36 000 - 67 000],49000.0
1648504,COUNTRY,CAF,AFR,Africa,2013,No data,
1742286,COUNTRY,MDG,AFR,Africa,2013,30 000 [24 000 - 37 000],30000.0
1793576,COUNTRY,BLR,EUR,Europe,2013,21 000 [18 000 - 26 000],21000.0
1932134,COUNTRY,EST,EUR,Europe,2013,6600 [5900 - 7100],6600.0
1937647,COUNTRY,KWT,EMR,Eastern Mediterranean,2013,<500 [<500 - <500],500.0
1949057,COUNTRY,UKR,EUR,Europe,2013,240 000 [210 000 - 270 000],240000.0
1997004,COUNTRY,NIC,AMR,Americas,2013,8700 [7100 - 11 000],8700.0
2007361,COUNTRY,VUT,WPR,Western Pacific,2013,No data,
2013141,COUNTRY,SEN,AFR,Africa,2013,41 000 [36 000 - 48 000],41000.0
2026014,COUNTRY,MDA,EUR,Europe,2013,16 000 [13 000 - 19 000],16000.0
2033001,COUNTRY,SRB,EUR,Europe,2013,2400 [1900 - 2800],2400.0
2112172,COUNTRY,SMR,EUR,Europe,2013,No data,
2267285,COUNTRY,SYR,EMR,Eastern Mediterranean,2013,<500 [<500 - <500],500.0
2366836,COUNTRY,TLS,SEAR,South-East Asia,2013,1100 [1000 - 1400],1100.0
2381791,COUNTRY,HND,AMR,Americas,2013,23 000 [21 000 - 25 000],23000.0
2412554,COUNTRY,BGR,EUR,Europe,2013,2300 [2000 - 2600],2300.0
2474856,COUNTRY,AFG,EMR,Eastern Mediterranean,2013,5500 [2600 - 15 000],5500.0
2600846,COUNTRY,ECU,AMR,Americas,2013,35 000 [31 000 - 39 000],35000.0
2635920,COUNTRY,GHA,AFR,Africa,2013,310 000 [260 000 - 350 000],310000.0
2652436,COUNTRY,COK,WPR,Western Pacific,2013,No data,
2711082,COUNTRY,SGP,WPR,Western Pacific,2013,5300 [4300 - 5900],5300.0
2742992,REGION,SEAR,,,2013,4 100 000 [3 500 000 - 4 800 000],4100000.0
2744476,REGION,EMR,,,2013,280 000 [230 000 - 370 000],280000.0
2804449,COUNTRY,ZWE,AFR,Africa,2013,1 300 000 [1 200 000 - 1 500 000],1300000.0
2846414,COUNTRY,MDV,SEAR,South-East Asia,2013,No data,
2848684,COUNTRY,FJI,WPR,Western Pacific,2013,920 [690 - 1500],920.0
2907528,COUNTRY,QAT,EMR,Eastern Mediterranean,2013,<200 [<200 - <500],200.0
2975945,REGION,AFR,,,2013,23 200 000 [21 000 000 - 25 700 000],23200000.0
3095018,COUNTRY,GTM,AMR,Americas,2013,30 000 [29 000 - 33 000],30000.0
3206963,COUNTRY,MWI,AFR,Africa,2013,970 000 [930 000 - 1 000 000],970000.0
3213757,COUNTRY,KGZ,EUR,Europe,2013,5800 [5200 - 6200],5800.0
