Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
692571,COUNTRY,MHL,WPR,Western Pacific,2008,No data,,,
7654775,COUNTRY,CHL,AMR,Americas,2008,2700 [2200 - 3300],2700.0,2200.0,3300.0
5378669,COUNTRY,KAZ,EUR,Europe,2008,2200 [1900 - 2500],2200.0,1900.0,2500.0
8736530,COUNTRY,GMB,AFR,Africa,2008,2400 [1900 - 3100],2400.0,1900.0,3100.0
9463692,COUNTRY,MDV,SEAR,South-East Asia,2008,No data,,,
4625178,COUNTRY,ECU,AMR,Americas,2008,2400 [2000 - 2700],2400.0,2000.0,2700.0
412748,COUNTRY,VCT,AMR,Americas,2008,No data,,,
1307981,COUNTRY,ISR,EUR,Europe,2008,<500 [<500 - <500],500.0,500.0,500.0
1594575,COUNTRY,BRB,AMR,Americas,2008,<200 [<100 - <200],200.0,100.0,200.0
2596658,COUNTRY,SAU,EMR,Eastern Mediterranean,2008,<100 [<100 - <100],100.0,100.0,100.0
2629948,COUNTRY,NGA,AFR,Africa,2008,150 000 [140 000 - 180 000],150000.0,140000.0,180000.0
2896792,COUNTRY,SRB,EUR,Europe,2008,<200 [<200 - <200],200.0,200.0,200.0
3544250,COUNTRY,IND,SEAR,South-East Asia,2008,No data,,,
3764662,COUNTRY,UZB,EUR,Europe,2008,3700 [3400 - 4000],3700.0,3400.0,4000.0
3998113,COUNTRY,EGY,EMR,Eastern Mediterranean,2008,870 [790 - 950],870.0,790.0,950.0
4392623,COUNTRY,MRT,AFR,Africa,2008,<500 [<500 - 600],500.0,500.0,600.0
4531879,COUNTRY,CMR,AFR,Africa,2008,No data,,,
6867617,COUNTRY,KHM,WPR,Western Pacific,2008,2900 [2600 - 3200],2900.0,2600.0,3200.0
6921531,COUNTRY,FIN,EUR,Europe,2008,No data,,,
6954719,COUNTRY,MNG,WPR,Western Pacific,2008,<100 [<100 - <100],100.0,100.0,100.0
6988107,COUNTRY,CIV,AFR,Africa,2008,31 000 [25 000 - 38 000],31000.0,25000.0,38000.0
7134879,COUNTRY,BGR,EUR,Europe,2008,<200 [<200 - <500],200.0,200.0,500.0
7621608,COUNTRY,THA,SEAR,South-East Asia,2008,20 000 [18 000 - 22 000],20000.0,18000.0,22000.0
7628710,COUNTRY,UKR,EUR,Europe,2008,17 000 [15 000 - 20 000],17000.0,15000.0,20000.0
8863900,COUNTRY,SLB,WPR,Western Pacific,2008,No data,,,
9530905,COUNTRY,MEX,AMR,Americas,2008,16 000 [14 000 - 17 000],16000.0,14000.0,17000.0
46545,COUNTRY,GUY,AMR,Americas,2008,530 [<500 - 940],530.0,500.0,940.0
66860,COUNTRY,UGA,AFR,Africa,2008,98 000 [90 000 - 110 000],98000.0,90000.0,110000.0
259937,COUNTRY,TKM,EUR,Europe,2008,No data,,,
347473,COUNTRY,BRN,WPR,Western Pacific,2008,No data,,,
468108,COUNTRY,IRL,EUR,Europe,2008,<500 [<500 - <500],500.0,500.0,500.0
554085,COUNTRY,AZE,EUR,Europe,2008,780 [620 - 1000],780.0,620.0,1000.0
787952,COUNTRY,TJK,EUR,Europe,2008,1000 [870 - 1300],1000.0,870.0,1300.0
875603,COUNTRY,BTN,SEAR,South-East Asia,2008,<100 [<100 - <200],100.0,100.0,200.0
1436513,COUNTRY,STP,AFR,Africa,2008,No data,,,
1509040,COUNTRY,IDN,SEAR,South-East Asia,2008,49 000 [44 000 - 53 000],49000.0,44000.0,53000.0
1602310,REGION,WPR,,,2008,120 000 [110 000 - 130 000],120000.0,110000.0,130000.0
1642853,COUNTRY,NPL,SEAR,South-East Asia,2008,2700 [2400 - 3000],2700.0,2400.0,3000.0
1675817,COUNTRY,BLR,EUR,Europe,2008,2300 [1900 - 3000],2300.0,1900.0,3000.0
2049788,COUNTRY,MLI,AFR,Africa,2008,9500 [7100 - 12 000],9500.0,7100.0,12000.0
2110105,COUNTRY,MLT,EUR,Europe,2008,<100 [<100 - <100],100.0,100.0,100.0
2464232,COUNTRY,ARM,EUR,Europe,2008,<500 [<500 - <500],500.0,500.0,500.0
2531477,COUNTRY,DJI,EMR,Eastern Mediterranean,2008,770 [500 - 1200],770.0,500.0,1200.0
