Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
52136,COUNTRY,NOR,EUR,Europe,2011,No data,
65843,COUNTRY,DJI,EMR,Eastern Mediterranean,2011,12 000 [9200 - 16 000],12000.0
73511,COUNTRY,NGA,AFR,Africa,2011,1 900 000 [1 700 000 - 2 000 000],1900000.0
80513,COUNTRY,SWZ,AFR,Africa,2011,210 000 [190 000 - 220 000],210000.0
107943,COUNTRY,SGP,WPR,Western Pacific,2011,4500 [3700 - 4900],4500.0
243429,COUNTRY,SWE,EUR,Europe,2011,No data,
266652,COUNTRY,QAT,EMR,Eastern Mediterranean,2011,<200 [<100 - <200],200.0
283029,COUNTRY,ESP,EUR,Europe,2011,130 000 [120 000 - 140 000],130000.0
359356,COUNTRY,AUT,EUR,Europe,2011,No data,
400015,COUNTRY,LBN,EMR,Eastern Mediterranean,2011,1500 [1300 - 1600],1500.0
411388,COUNTRY,GHA,AFR,Africa,2011,300 000 [260 000 - 340 000],300000.0
446179,COUNTRY,LCA,AMR,Americas,2011,No data,
463629,REGION,WPR,,,2011,1 500 000 [1 400 000 - 1 500 000],1500000.0
467930,COUNTRY,SUR,AMR,Americas,2011,5300 [4700 - 5900],5300.0
502687,COUNTRY,BTN,SEAR,South-East Asia,2011,860 [750 - 940],860.0
543251,COUNTRY,PRK,SEAR,South-East Asia,2011,No data,
546410,COUNTRY,KNA,AMR,Americas,2011,No data,
561301,COUNTRY,KAZ,EUR,Europe,2011,19 000 [17 000 - 21 000],19000.0
568500,COUNTRY,ATG,AMR,Americas,2011,No data,
581052,COUNTRY,IRL,EUR,Europe,2011,4800 [4300 - 5200],4800.0
681004,COUNTRY,PLW,WPR,Western Pacific,2011,No data,
691363,COUNTRY,COM,AFR,Africa,2011,<200 [<100 - <200],200.0
734488,COUNTRY,ISL,EUR,Europe,2011,<200 [<200 - <500],200.0
769690,REGION,SEAR,,,2011,4 100 000 [3 600 000 - 4 800 000],4100000.0
791172,COUNTRY,GNB,AFR,Africa,2011,37 000 [34 000 - 42 000],37000.0
792091,COUNTRY,EST,EUR,Europe,2011,6400 [5600 - 6900],6400.0
792546,COUNTRY,CIV,AFR,Africa,2011,500 000 [460 000 - 560 000],500000.0
807095,COUNTRY,BLZ,AMR,Americas,2011,3000 [2900 - 3300],3000.0
828397,COUNTRY,NZL,WPR,Western Pacific,2011,2500 [2100 - 2800],2500.0
890414,COUNTRY,TLS,SEAR,South-East Asia,2011,1100 [920 - 1300],1100.0
931752,COUNTRY,MDA,EUR,Europe,2011,16 000 [13 000 - 19 000],16000.0
1009651,COUNTRY,UKR,EUR,Europe,2011,250 000 [210 000 - 280 000],250000.0
1173068,COUNTRY,BDI,AFR,Africa,2011,92 000 [82 000 - 100 000],92000.0
1280881,COUNTRY,CAN,AMR,Americas,2011,50 000 [42 000 - 56 000],50000.0
1317047,COUNTRY,BRB,AMR,Americas,2011,2100 [1900 - 2300],2100.0
1496635,COUNTRY,PHL,WPR,Western Pacific,2011,23 000 [19 000 - 26 000],23000.0
1518893,COUNTRY,CYP,EUR,Europe,2011,No data,
1577071,COUNTRY,AGO,AFR,Africa,2011,260 000 [230 000 - 300 000],260000.0
1585841,REGION,AFR,,,2011,22 300 000 [20 200 000 - 24 700 000],22300000.0
1602084,COUNTRY,KEN,AFR,Africa,2011,1 500 000 [1 300 000 - 1 700 000],1500000.0
1667420,COUNTRY,STP,AFR,Africa,2011,No data,
1750370,COUNTRY,SVN,EUR,Europe,2011,<500 [<500 - 580],500.0
1782538,COUNTRY,BOL,AMR,Americas,2011,21 000 [18 000 - 25 000],21000.0
1786125,COUNTRY,FJI,WPR,Western Pacific,2011,740 [570 - 1100],740.0
1881423,COUNTRY,ALB,EUR,Europe,2011,780 [670 - 860],780.0
1900462,COUNTRY,LVA,EUR,Europe,2011,4800 [4300 - 5100],4800.0
1962617,COUNTRY,DOM,AMR,Americas,2011,74 000 [66 000 - 85 000],74000.0
1981191,COUNTRY,ITA,EUR,Europe,2011,120 000 [110 000 - 140 000],120000.0
2077678,COUNTRY,ZWE,AFR,Africa,2011,1 300 000 [1 200 000 - 1 500 000],1300000.0
2233633,COUNTRY,CMR,AFR,Africa,2011,No data,
2234379,COUNTRY,CAF,AFR,Africa,2011,No data,
2236806,COUNTRY,PRT,EUR,Europe,2011,42 000 [37 000 - 46 000],42000.0
2367226,COUNTRY,SAU,EMR,Eastern Mediterranean,2011,7100 [6400 - 7800],7100.0
2399277,COUNTRY,LKA,SEAR,South-East Asia,2011,4400 [4200 - 4500],4400.0
2464715,COUNTRY,NPL,SEAR,South-East Asia,2011,33 000 [30 000 - 37 000],33000.0
2548177,COUNTRY,VEN,AMR,Americas,2011,110 000 [99 000 - 120 000],110000.0
2566545,COUNTRY,TUR,EUR,Europe,2011,No data,
2570008,COUNTRY,YEM,EMR,Eastern Mediterranean,2011,7700 [5600 - 11 000],7700.0
2619743,COUNTRY,SLE,AFR,Africa,2011,61 000 [53 000 - 70 000],61000.0
2690716,COUNTRY,POL,EUR,Europe,2011,No data,
2696217,COUNTRY,MHL,WPR,Western Pacific,2011,No data,
2785486,COUNTRY,MNE,EUR,Europe,2011,<200 [<200 - <500],200.0
2794776,COUNTRY,BGD,SEAR,South-East Asia,2011,7800 [7700 - 7900],7800.0
2821990,COUNTRY,JAM,AMR,Americas,2011,25 000 [23 000 - 28 000],25000.0
2827447,COUNTRY,ERI,AFR,Africa,2011,20 000 [15 000 - 25 000],20000.0
2879877,COUNTRY,BIH,EUR,Europe,2011,<500 [<200 - <500],500.0
2913582,COUNTRY,KHM,WPR,Western Pacific,2011,84 000 [74 000 - 93 000],84000.0
2945569,COUNTRY,KWT,EMR,Eastern Mediterranean,2011,<500 [<500 - <500],500.0
2979987,COUNTRY,ZAF,AFR,Africa,2011,6 100 000 [5 600 000 - 6 600 000],6100000.0
3017804,COUNTRY,COK,WPR,Western Pacific,2011,No data,
3071862,COUNTRY,EGY,EMR,Eastern Mediterranean,2011,7400 [6900 - 8000],7400.0
3104790,COUNTRY,NIC,AMR,Americas,2011,8600 [6900 - 11 000],8600.0
3324758,REGION,EUR,,,2011,1 800 000 [1 600 000 - 1 900 000],1800000.0
3735341,COUNTRY,NAM,AFR,Africa,2011,220 000 [200 000 - 230 000],220000.0
3790760,COUNTRY,NER,AFR,Africa,2011,36 000 [33 000 - 40 000],36000.0
3791102,COUNTRY,ETH,AFR,Africa,2011,660 000 [550 000 - 800 000],660000.0
3844739,COUNTRY,GIN,AFR,Africa,2011,110 000 [95 000 - 120 000],110000.0
3919930,COUNTRY,NIU,WPR,Western Pacific,2011,No data,
3949744,COUNTRY,MDG,AFR,Africa,2011,25 000 [19 000 - 31 000],25000.0
4008944,COUNTRY,LSO,AFR,Africa,2011,290 000 [270 000 - 320 000],290000.0
4106058,COUNTRY,ECU,AMR,Americas,2011,32 000 [29 000 - 36 000],32000.0
4163678,COUNTRY,BFA,AFR,Africa,2011,120 000 [100 000 - 140 000],120000.0
4212169,COUNTRY,DZA,AFR,Africa,2011,11 000 [10 000 - 11 000],11000.0
4376763,COUNTRY,ARG,AMR,Americas,2011,96 000 [89 000 - 100 000],96000.0
4402287,COUNTRY,LBY,EMR,Eastern Mediterranean,2011,3900 [3700 - 4100],3900.0
4533924,COUNTRY,MRT,AFR,Africa,2011,8500 [7200 - 10 000],8500.0
4546955,COUNTRY,IDN,SEAR,South-East Asia,2011,450 000 [410 000 - 500 000],450000.0
4558236,COUNTRY,ARM,EUR,Europe,2011,2100 [1900 - 2200],2100.0
4562241,COUNTRY,VUT,WPR,Western Pacific,2011,No data,
4664761,COUNTRY,MLI,AFR,Africa,2011,120 000 [100 000 - 140 000],120000.0
4672483,COUNTRY,RUS,EUR,Europe,2011,No data,
4740907,COUNTRY,TKM,EUR,Europe,2011,No data,
4871782,COUNTRY,VCT,AMR,Americas,2011,No data,
4876179,COUNTRY,SLB,WPR,Western Pacific,2011,No data,
4917894,COUNTRY,ARE,EMR,Eastern Mediterranean,2011,620 [<500 - 740],620.0
4934252,COUNTRY,WSM,WPR,Western Pacific,2011,No data,
5014534,COUNTRY,PAN,AMR,Americas,2011,19 000 [18 000 - 21 000],19000.0
5091236,COUNTRY,LTU,EUR,Europe,2011,2200 [2000 - 2400],2200.0
5098743,COUNTRY,RWA,AFR,Africa,2011,230 000 [220 000 - 260 000],230000.0
5107693,REGION,EMR,,,2011,260 000 [210 000 - 340 000],260000.0
5127357,COUNTRY,VNM,WPR,Western Pacific,2011,220 000 [190 000 - 240 000],220000.0
5160641,COUNTRY,TZA,AFR,Africa,2011,1 200 000 [1 200 000 - 1 300 000],1200000.0
5165603,COUNTRY,SSD,AFR,Africa,2011,170 000 [130 000 - 210 000],170000.0
5178443,COUNTRY,KIR,WPR,Western Pacific,2011,No data,
5230428,COUNTRY,MNG,WPR,Western Pacific,2011,<500 [<500 - <500],500.0
5318256,COUNTRY,TCD,AFR,Africa,2011,110 000 [94 000 - 140 000],110000.0
5321477,COUNTRY,MWI,AFR,Africa,2011,940 000 [900 000 - 1 000 000],940000.0
5328102,COUNTRY,GTM,AMR,Americas,2011,30 000 [29 000 - 32 000],30000.0
5385587,COUNTRY,MKD,EUR,Europe,2011,<500 [<200 - <500],500.0
5421000,COUNTRY,MUS,AFR,Africa,2011,9800 [8800 - 11 000],9800.0
5431892,COUNTRY,GUY,AMR,Americas,2011,6900 [5100 - 11 000],6900.0
5443181,COUNTRY,SOM,EMR,Eastern Mediterranean,2011,15 000 [13 000 - 17 000],15000.0
5458084,COUNTRY,OMN,EMR,Eastern Mediterranean,2011,1900 [1800 - 2100],1900.0
5460779,COUNTRY,GNQ,AFR,Africa,2011,No data,
5466396,COUNTRY,GRC,EUR,Europe,2011,8500 [6900 - 9600],8500.0
5478956,COUNTRY,COG,AFR,Africa,2011,97 000 [85 000 - 110 000],97000.0
5482119,COUNTRY,AZE,EUR,Europe,2011,8000 [6700 - 9700],8000.0
5525913,COUNTRY,CRI,AMR,Americas,2011,10000 [8900 - 11 000],10000.0
5542570,COUNTRY,MYS,WPR,Western Pacific,2011,76 000 [68 000 - 83 000],76000.0
5650393,COUNTRY,KOR,WPR,Western Pacific,2011,No data,
5685213,COUNTRY,COL,AMR,Americas,2011,150 000 [120 000 - 170 000],150000.0
5725148,COUNTRY,FRA,EUR,Europe,2011,150 000 [130 000 - 160 000],150000.0
5731459,COUNTRY,GAB,AFR,Africa,2011,48 000 [40 000 - 56 000],48000.0
5732507,COUNTRY,LAO,WPR,Western Pacific,2011,10 000 [9300 - 11 000],10000.0
5789230,COUNTRY,MDV,SEAR,South-East Asia,2011,No data,
5920031,COUNTRY,THA,SEAR,South-East Asia,2011,700 000 [620 000 - 780 000],700000.0
5938444,COUNTRY,JOR,EMR,Eastern Mediterranean,2011,<500 [<500 - <500],500.0
6005161,COUNTRY,FSM,WPR,Western Pacific,2011,No data,
6118425,COUNTRY,MMR,SEAR,South-East Asia,2011,250 000 [220 000 - 270 000],250000.0
6130102,COUNTRY,HRV,EUR,Europe,2011,1300 [1100 - 1400],1300.0
6182599,COUNTRY,HND,AMR,Americas,2011,24 000 [23 000 - 26 000],24000.0
6188549,COUNTRY,NLD,EUR,Europe,2011,20 000 [18 000 - 22 000],20000.0
6256894,GLOBAL,GLOBAL,,,2011,32 700 000 [29 600 000 - 36 600 000],32700000.0
6265644,COUNTRY,KGZ,EUR,Europe,2011,4600 [4000 - 4900],4600.0
6287937,COUNTRY,IRQ,EMR,Eastern Mediterranean,2011,740 [560 - 970],740.0
6326457,COUNTRY,BRN,WPR,Western Pacific,2011,No data,
6327144,COUNTRY,CZE,EUR,Europe,2011,2300 [1900 - 2700],2300.0
6414277,COUNTRY,TTO,AMR,Americas,2011,No data,
6443094,COUNTRY,DEU,EUR,Europe,2011,67 000 [54 000 - 80 000],67000.0
6465548,COUNTRY,GEO,EUR,Europe,2011,3100 [2800 - 3400],3100.0
6497508,COUNTRY,BEL,EUR,Europe,2011,No data,
6562447,COUNTRY,ROU,EUR,Europe,2011,14 000 [13 000 - 16 000],14000.0
6638729,COUNTRY,CUB,AMR,Americas,2011,24 000 [21 000 - 26 000],24000.0
6773618,COUNTRY,JPN,WPR,Western Pacific,2011,No data,
6796410,COUNTRY,UGA,AFR,Africa,2011,1 200 000 [1 100 000 - 1 300 000],1200000.0
6858860,COUNTRY,MEX,AMR,Americas,2011,220 000 [200 000 - 230 000],220000.0
6875119,COUNTRY,URY,AMR,Americas,2011,9500 [7600 - 12 000],9500.0
6966347,COUNTRY,USA,AMR,Americas,2011,No data,
7020246,COUNTRY,SYC,AFR,Africa,2011,No data,
7081212,COUNTRY,BHR,EMR,Eastern Mediterranean,2011,No data,
7259971,COUNTRY,GBR,EUR,Europe,2011,No data,
7297621,COUNTRY,PER,AMR,Americas,2011,63 000 [55 000 - 73 000],63000.0
7345282,COUNTRY,MCO,EUR,Europe,2011,No data,
7362511,COUNTRY,SMR,EUR,Europe,2011,No data,
7391198,COUNTRY,PNG,WPR,Western Pacific,2011,35 000 [32 000 - 38 000],35000.0
7392575,COUNTRY,HTI,AMR,Americas,2011,110 000 [100 000 - 130 000],110000.0
7418902,COUNTRY,CPV,AFR,Africa,2011,2300 [2000 - 2600],2300.0
7502150,COUNTRY,SRB,EUR,Europe,2011,2100 [1700 - 2500],2100.0
7617328,COUNTRY,GRD,AMR,Americas,2011,No data,
7678421,COUNTRY,CHE,EUR,Europe,2011,14 000 [12 000 - 15 000],14000.0
7708148,COUNTRY,SLV,AMR,Americas,2011,21 000 [19 000 - 23 000],21000.0
7722951,COUNTRY,UZB,EUR,Europe,2011,27 000 [24 000 - 28 000],27000.0
7740788,COUNTRY,AUS,WPR,Western Pacific,2011,21 000 [20 000 - 23 000],21000.0
7776021,COUNTRY,PRY,AMR,Americas,2011,12 000 [10 000 - 15 000],12000.0
7798943,COUNTRY,LUX,EUR,Europe,2011,820 [710 - 910],820.0
7843618,COUNTRY,BRA,AMR,Americas,2011,670 000 [620 000 - 710 000],670000.0
7923539,COUNTRY,FIN,EUR,Europe,2011,No data,
7952814,COUNTRY,LBR,AFR,Africa,2011,42 000 [37 000 - 49 000],42000.0
7975674,COUNTRY,BWA,AFR,Africa,2011,330 000 [310 000 - 350 000],330000.0
7980097,COUNTRY,TUV,WPR,Western Pacific,2011,No data,
8008774,COUNTRY,DMA,AMR,Americas,2011,No data,
8069484,COUNTRY,TON,WPR,Western Pacific,2011,No data,
8182778,COUNTRY,NRU,WPR,Western Pacific,2011,No data,
8202926,COUNTRY,AND,EUR,Europe,2011,No data,
8286464,COUNTRY,BGR,EUR,Europe,2011,2100 [1800 - 2400],2100.0
8355137,COUNTRY,CHL,AMR,Americas,2011,39 000 [34 000 - 43 000],39000.0
8385208,COUNTRY,BHS,AMR,Americas,2011,4400 [4100 - 4700],4400.0
8438410,COUNTRY,DNK,EUR,Europe,2011,5400 [4500 - 6100],5400.0
8450851,COUNTRY,TUN,EMR,Eastern Mediterranean,2011,4700 [3200 - 6800],4700.0
8466690,COUNTRY,HUN,EUR,Europe,2011,No data,
8524914,COUNTRY,IND,SEAR,South-East Asia,2011,No data,
8558491,COUNTRY,PAK,EMR,Eastern Mediterranean,2011,92 000 [79 000 - 100 000],92000.0
8637336,COUNTRY,AFG,EMR,Eastern Mediterranean,2011,4700 [2200 - 12 000],4700.0
8691333,COUNTRY,SDN,EMR,Eastern Mediterranean,2011,27 000 [20 000 - 35 000],27000.0
8701379,COUNTRY,COD,AFR,Africa,2011,520 000 [440 000 - 630 000],520000.0
8734020,COUNTRY,MAR,EMR,Eastern Mediterranean,2011,18 000 [16 000 - 20 000],18000.0
8886559,COUNTRY,CHN,WPR,Western Pacific,2011,No data,
8886849,COUNTRY,SEN,AFR,Africa,2011,42 000 [37 000 - 50 000],42000.0
8921480,COUNTRY,BEN,AFR,Africa,2011,70 000 [59 000 - 82 000],70000.0
8966024,COUNTRY,ZMB,AFR,Africa,2011,980 000 [940 000 - 1 000 000],980000.0
9011894,REGION,AMR,,,2011,2 800 000 [2 500 000 - 3 200 000],2800000.0
9073018,COUNTRY,TGO,AFR,Africa,2011,110 000 [96 000 - 140 000],110000.0
9144284,COUNTRY,MLT,EUR,Europe,2011,<500 [<500 - <500],500.0
9166915,COUNTRY,SVK,EUR,Europe,2011,<500 [<500 - 520],500.0
9167717,COUNTRY,IRN,EMR,Eastern Mediterranean,2011,52 000 [38 000 - 69 000],52000.0
9326784,COUNTRY,TJK,EUR,Europe,2011,9400 [7900 - 11 000],9400.0
9330511,COUNTRY,GMB,AFR,Africa,2011,23 000 [19 000 - 30 000],23000.0
9367018,COUNTRY,BLR,EUR,Europe,2011,18 000 [15 000 - 22 000],18000.0
9508840,COUNTRY,MOZ,AFR,Africa,2011,1 600 000 [1 500 000 - 1 800 000],1600000.0
9574748,COUNTRY,SYR,EMR,Eastern Mediterranean,2011,<500 [<500 - 500],500.0
9626951,COUNTRY,ISR,EUR,Europe,2011,6200 [5500 - 6700],6200.0
