Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
125717,REGION,EUR,,,SEX,Both,2006,0.14 [0.12 - 0.16],0.14,0.12,0.16
127517,COUNTRY,LCA,AMR,Americas,SEX,Both,2006,No data,,,
135094,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,2006,No data,,,
288503,COUNTRY,COG,AFR,Africa,SEX,Both,2006,2 [1.6 - 2.4],2.0,1.6,2.4
335986,COUNTRY,ROU,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
374110,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,2006,0.22 [0.19 - 0.24],0.22,0.19,0.24
471304,COUNTRY,MLI,AFR,Africa,SEX,Both,2006,0.72 [0.58 - 0.87],0.72,0.58,0.87
579783,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
629805,COUNTRY,MHL,WPR,Western Pacific,SEX,Both,2006,No data,,,
655161,COUNTRY,BOL,AMR,Americas,SEX,Both,2006,0.22 [0.18 - 0.27],0.22,0.18,0.27
740609,COUNTRY,SLV,AMR,Americas,SEX,Both,2006,0.28 [0.25 - 0.31],0.28,0.25,0.31
775113,COUNTRY,JAM,AMR,Americas,SEX,Both,2006,0.58 [0.49 - 0.69],0.58,0.49,0.69
794417,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2006,No data,,,
811672,COUNTRY,CPV,AFR,Africa,SEX,Both,2006,0.38 [0.33 - 0.45],0.38,0.33,0.45
884470,COUNTRY,COL,AMR,Americas,SEX,Both,2006,0.28 [0.22 - 0.35],0.28,0.22,0.35
888973,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
898651,COUNTRY,ARM,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
976177,COUNTRY,BRB,AMR,Americas,SEX,Both,2006,0.45 [0.39 - 0.52],0.45,0.39,0.52
1038928,COUNTRY,GBR,EUR,Europe,SEX,Both,2006,No data,,,
1116175,COUNTRY,LVA,EUR,Europe,SEX,Both,2006,0.17 [0.15 - 0.2],0.17,0.15,0.2
1249266,COUNTRY,STP,AFR,Africa,SEX,Both,2006,No data,,,
1251430,COUNTRY,MOZ,AFR,Africa,SEX,Both,2006,8 [7.3 - 8.9],8.0,7.3,8.9
1264340,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,2006,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1286964,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2006,0.13 [0.11 - 0.15],0.13,0.11,0.15
1370828,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2006,0.44 [0.39 - 0.49],0.44,0.39,0.49
1389628,COUNTRY,CMR,AFR,Africa,SEX,Both,2006,No data,,,
1397567,COUNTRY,AND,EUR,Europe,SEX,Both,2006,No data,,,
1433322,COUNTRY,SUR,AMR,Americas,SEX,Both,2006,0.79 [0.67 - 0.93],0.79,0.67,0.93
1478433,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1482553,COUNTRY,BLZ,AMR,Americas,SEX,Both,2006,0.83 [0.75 - 0.92],0.83,0.75,0.92
1494962,COUNTRY,SWZ,AFR,Africa,SEX,Both,2006,19 [18 - 21],19.0,18.0,21.0
1501065,REGION,EMR,,,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1512160,COUNTRY,PNG,WPR,Western Pacific,SEX,Both,2006,0.42 [0.38 - 0.48],0.42,0.38,0.48
1514432,COUNTRY,SLE,AFR,Africa,SEX,Both,2006,1.1 [0.92 - 1.3],1.1,0.92,1.3
1554294,COUNTRY,MNE,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1626332,COUNTRY,GRD,AMR,Americas,SEX,Both,2006,No data,,,
1628571,COUNTRY,USA,AMR,Americas,SEX,Both,2006,No data,,,
1669249,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1715268,COUNTRY,BIH,EUR,Europe,SEX,Both,2006,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1788532,COUNTRY,LSO,AFR,Africa,SEX,Both,2006,16 [14 - 18],16.0,14.0,18.0
1820721,COUNTRY,ERI,AFR,Africa,SEX,Both,2006,0.46 [0.31 - 0.65],0.46,0.31,0.65
2019218,COUNTRY,PER,AMR,Americas,SEX,Both,2006,0.16 [0.13 - 0.19],0.16,0.13,0.19
2027057,COUNTRY,PRT,EUR,Europe,SEX,Both,2006,0.17 [0.14 - 0.19],0.17,0.14,0.19
2190474,COUNTRY,SRB,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2216413,COUNTRY,DOM,AMR,Americas,SEX,Both,2006,0.62 [0.51 - 0.75],0.62,0.51,0.75
2281391,COUNTRY,HND,AMR,Americas,SEX,Both,2006,0.13 [<0.1 - 0.17],0.13,0.1,0.17
2312025,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2329201,COUNTRY,LUX,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2395048,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,2006,No data,,,
2402279,COUNTRY,NIC,AMR,Americas,SEX,Both,2006,0.11 [<0.1 - 0.15],0.11,0.1,0.15
2414016,COUNTRY,MWI,AFR,Africa,SEX,Both,2006,5.8 [5.3 - 6.8],5.8,5.3,6.8
2437707,COUNTRY,BEL,EUR,Europe,SEX,Both,2006,No data,,,
2526122,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2006,No data,,,
2600004,COUNTRY,GRC,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2652851,COUNTRY,BFA,AFR,Africa,SEX,Both,2006,0.57 [0.47 - 0.72],0.57,0.47,0.72
2674860,COUNTRY,ATG,AMR,Americas,SEX,Both,2006,No data,,,
2680009,COUNTRY,CHL,AMR,Americas,SEX,Both,2006,0.14 [0.12 - 0.16],0.14,0.12,0.16
2687504,COUNTRY,COK,WPR,Western Pacific,SEX,Both,2006,No data,,,
2708833,COUNTRY,GAB,AFR,Africa,SEX,Both,2006,2.2 [1.8 - 2.8],2.2,1.8,2.8
2848677,COUNTRY,TTO,AMR,Americas,SEX,Both,2006,No data,,,
2862547,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,2006,No data,,,
2866737,COUNTRY,ITA,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2891337,COUNTRY,BGR,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2942168,COUNTRY,MDG,AFR,Africa,SEX,Both,2006,No data,,,
2970117,COUNTRY,TON,WPR,Western Pacific,SEX,Both,2006,No data,,,
2997547,COUNTRY,CIV,AFR,Africa,SEX,Both,2006,1.9 [1.6 - 2.3],1.9,1.6,2.3
3018127,COUNTRY,CAF,AFR,Africa,SEX,Both,2006,No data,,,
3027018,REGION,AMR,,,SEX,Both,2006,0.2 [0.16 - 0.25],0.2,0.16,0.25
3046180,COUNTRY,AGO,AFR,Africa,SEX,Both,2006,1.3 [1.2 - 1.6],1.3,1.2,1.6
3174224,COUNTRY,PRY,AMR,Americas,SEX,Both,2006,0.19 [0.15 - 0.23],0.19,0.15,0.23
3205148,COUNTRY,ESP,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3220417,COUNTRY,UGA,AFR,Africa,SEX,Both,2006,4 [3.7 - 4.4],4.0,3.7,4.4
3234731,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3246532,COUNTRY,MCO,EUR,Europe,SEX,Both,2006,No data,,,
3296048,COUNTRY,TJK,EUR,Europe,SEX,Both,2006,0.15 [0.12 - 0.18],0.15,0.12,0.18
3444194,COUNTRY,COM,AFR,Africa,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3454370,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2006,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
3484093,COUNTRY,ISR,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3620167,COUNTRY,IRL,EUR,Europe,SEX,Both,2006,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3666221,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Both,2006,No data,,,
3676996,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,2006,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
3713046,COUNTRY,JPN,WPR,Western Pacific,SEX,Both,2006,No data,,,
3775223,COUNTRY,BRN,WPR,Western Pacific,SEX,Both,2006,No data,,,
3777638,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,2006,No data,,,
3807910,COUNTRY,MDA,EUR,Europe,SEX,Both,2006,0.48 [0.35 - 0.71],0.48,0.35,0.71
