Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
92367,COUNTRY,ALB,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
148513,COUNTRY,ARG,AMR,Americas,SEX,Both,2005,0.14 [0.12 - 0.15],0.14,0.12,0.15
320872,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,2005,No data,,,
340895,COUNTRY,BRA,AMR,Americas,SEX,Both,2005,0.25 [0.24 - 0.27],0.25,0.24,0.27
351987,COUNTRY,PAN,AMR,Americas,SEX,Both,2005,0.38 [0.34 - 0.41],0.38,0.34,0.41
353305,COUNTRY,NIC,AMR,Americas,SEX,Both,2005,0.12 [<0.1 - 0.16],0.12,0.1,0.16
373446,COUNTRY,BLZ,AMR,Americas,SEX,Both,2005,0.9 [0.8 - 0.99],0.9,0.8,0.99
391302,COUNTRY,NOR,EUR,Europe,SEX,Both,2005,No data,,,
413409,COUNTRY,NGA,AFR,Africa,SEX,Both,2005,1.2 [1.1 - 1.4],1.2,1.1,1.4
482297,COUNTRY,SRB,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
487144,COUNTRY,MLT,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
494536,COUNTRY,MLI,AFR,Africa,SEX,Both,2005,0.76 [0.61 - 0.9],0.76,0.61,0.9
527866,COUNTRY,COL,AMR,Americas,SEX,Both,2005,0.29 [0.22 - 0.36],0.29,0.22,0.36
560972,COUNTRY,KEN,AFR,Africa,SEX,Both,2005,3.1 [1.7 - 5.2],3.1,1.7,5.2
595068,COUNTRY,BDI,AFR,Africa,SEX,Both,2005,0.77 [0.63 - 0.97],0.77,0.63,0.97
721760,COUNTRY,GNQ,AFR,Africa,SEX,Both,2005,No data,,,
907290,COUNTRY,URY,AMR,Americas,SEX,Both,2005,0.2 [0.15 - 0.28],0.2,0.15,0.28
1051228,COUNTRY,CAF,AFR,Africa,SEX,Both,2005,No data,,,
1060120,COUNTRY,COK,WPR,Western Pacific,SEX,Both,2005,No data,,,
1078530,COUNTRY,BRB,AMR,Americas,SEX,Both,2005,0.48 [0.41 - 0.55],0.48,0.41,0.55
1115655,COUNTRY,POL,EUR,Europe,SEX,Both,2005,No data,,,
1151970,COUNTRY,GHA,AFR,Africa,SEX,Both,2005,1.2 [1 - 1.4],1.2,1.0,1.4
1160092,COUNTRY,GIN,AFR,Africa,SEX,Both,2005,1.1 [0.97 - 1.3],1.1,0.97,1.3
1204436,COUNTRY,LTU,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1216458,COUNTRY,BFA,AFR,Africa,SEX,Both,2005,0.64 [0.52 - 0.79],0.64,0.52,0.79
1263600,COUNTRY,ETH,AFR,Africa,SEX,Both,2005,0.62 [0.27 - 1.3],0.62,0.27,1.3
1343275,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Both,2005,No data,,,
1365083,COUNTRY,CRI,AMR,Americas,SEX,Both,2005,0.16 [0.14 - 0.19],0.16,0.14,0.19
1374259,COUNTRY,TGO,AFR,Africa,SEX,Both,2005,1.6 [1.3 - 2],1.6,1.3,2.0
1379633,COUNTRY,BIH,EUR,Europe,SEX,Both,2005,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1479160,COUNTRY,KAZ,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1543074,COUNTRY,GRD,AMR,Americas,SEX,Both,2005,No data,,,
1570167,COUNTRY,AZE,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
1574754,COUNTRY,SMR,EUR,Europe,SEX,Both,2005,No data,,,
1583416,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2005,No data,,,
1649218,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1718643,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,2005,No data,,,
1803714,COUNTRY,NAM,AFR,Africa,SEX,Both,2005,8.3 [7.6 - 9.4],8.3,7.6,9.4
1826854,COUNTRY,CHL,AMR,Americas,SEX,Both,2005,0.13 [0.11 - 0.15],0.13,0.11,0.15
1930776,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,2005,No data,,,
1944390,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1979813,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2005339,COUNTRY,KIR,WPR,Western Pacific,SEX,Both,2005,No data,,,
2013691,COUNTRY,PNG,WPR,Western Pacific,SEX,Both,2005,0.44 [0.4 - 0.5],0.44,0.4,0.5
2099265,COUNTRY,MCO,EUR,Europe,SEX,Both,2005,No data,,,
2126938,COUNTRY,GRC,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2249657,COUNTRY,PER,AMR,Americas,SEX,Both,2005,0.17 [0.14 - 0.2],0.17,0.14,0.2
2322455,COUNTRY,PRK,SEAR,South-East Asia,SEX,Both,2005,No data,,,
2334217,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2005,0.43 [0.38 - 0.47],0.43,0.38,0.47
2341867,COUNTRY,DMA,AMR,Americas,SEX,Both,2005,No data,,,
2420741,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Both,2005,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
2474281,COUNTRY,SEN,AFR,Africa,SEX,Both,2005,0.34 [0.29 - 0.41],0.34,0.29,0.41
2537155,COUNTRY,GUY,AMR,Americas,SEX,Both,2005,0.8 [0.52 - 1.3],0.8,0.52,1.3
2649732,COUNTRY,BHS,AMR,Americas,SEX,Both,2005,0.66 [0.59 - 0.75],0.66,0.59,0.75
2689508,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Both,2005,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2795639,COUNTRY,PRY,AMR,Americas,SEX,Both,2005,0.19 [0.16 - 0.24],0.19,0.16,0.24
2811690,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Both,2005,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2816441,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,2005,0.15 [0.13 - 0.17],0.15,0.13,0.17
2830950,COUNTRY,BOL,AMR,Americas,SEX,Both,2005,0.22 [0.19 - 0.28],0.22,0.19,0.28
2844788,COUNTRY,UZB,EUR,Europe,SEX,Both,2005,0.12 [<0.1 - 0.13],0.12,0.1,0.13
2868470,COUNTRY,ROU,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2954281,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2005,0.47 [0.42 - 0.52],0.47,0.42,0.52
2965338,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2969152,COUNTRY,CIV,AFR,Africa,SEX,Both,2005,2.1 [1.8 - 2.5],2.1,1.8,2.5
2990597,COUNTRY,MOZ,AFR,Africa,SEX,Both,2005,8.2 [7.4 - 9.1],8.2,7.4,9.1
3131270,COUNTRY,SWE,EUR,Europe,SEX,Both,2005,No data,,,
3145915,COUNTRY,SVN,EUR,Europe,SEX,Both,2005,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
3265100,COUNTRY,MUS,AFR,Africa,SEX,Both,2005,0.8 [0.67 - 0.96],0.8,0.67,0.96
3303523,REGION,WPR,,,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3305811,REGION,AFR,,,SEX,Both,2005,2.5 [1.8 - 3.3],2.5,1.8,3.3
3379504,COUNTRY,MKD,EUR,Europe,SEX,Both,2005,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3385177,COUNTRY,TKM,EUR,Europe,SEX,Both,2005,No data,,,
3444895,COUNTRY,JAM,AMR,Americas,SEX,Both,2005,0.66 [0.56 - 0.78],0.66,0.56,0.78
3460243,COUNTRY,CPV,AFR,Africa,SEX,Both,2005,0.43 [0.38 - 0.5],0.43,0.38,0.5
3521800,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3563345,COUNTRY,GTM,AMR,Americas,SEX,Both,2005,0.15 [0.14 - 0.18],0.15,0.14,0.18
3650867,COUNTRY,CUB,AMR,Americas,SEX,Both,2005,0.19 [0.15 - 0.22],0.19,0.15,0.22
3665675,COUNTRY,ISL,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3674961,COUNTRY,FSM,WPR,Western Pacific,SEX,Both,2005,No data,,,
3730812,COUNTRY,ARM,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3734936,REGION,EUR,,,SEX,Both,2005,0.13 [0.11 - 0.15],0.13,0.11,0.15
3784172,COUNTRY,ECU,AMR,Americas,SEX,Both,2005,0.18 [0.15 - 0.2],0.18,0.15,0.2
3846331,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,2005,No data,,,
3855400,COUNTRY,GMB,AFR,Africa,SEX,Both,2005,1.5 [1.1 - 1.9],1.5,1.1,1.9
3879920,COUNTRY,ERI,AFR,Africa,SEX,Both,2005,0.51 [0.35 - 0.71],0.51,0.35,0.71
3882501,COUNTRY,DZA,AFR,Africa,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3960374,COUNTRY,BGR,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4167905,COUNTRY,COG,AFR,Africa,SEX,Both,2005,2 [1.7 - 2.5],2.0,1.7,2.5
4332775,COUNTRY,HND,AMR,Americas,SEX,Both,2005,0.15 [0.12 - 0.19],0.15,0.12,0.19
4333444,REGION,AMR,,,SEX,Both,2005,0.2 [0.17 - 0.25],0.2,0.17,0.25
4386930,COUNTRY,BWA,AFR,Africa,SEX,Both,2005,11 [9.5 - 13],11.0,9.5,13.0
4569639,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Both,2005,1.1 [0.76 - 1.7],1.1,0.76,1.7
4587552,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,2005,No data,,,
4606004,COUNTRY,USA,AMR,Americas,SEX,Both,2005,No data,,,
4606156,COUNTRY,CMR,AFR,Africa,SEX,Both,2005,No data,,,
4656434,COUNTRY,SUR,AMR,Americas,SEX,Both,2005,0.85 [0.72 - 0.99],0.85,0.72,0.99
4710354,COUNTRY,RWA,AFR,Africa,SEX,Both,2005,2 [1.8 - 2.3],2.0,1.8,2.3
4815457,COUNTRY,HTI,AMR,Americas,SEX,Both,2005,1 [0.89 - 1.2],1.0,0.89,1.2
4884043,COUNTRY,NLD,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4898080,COUNTRY,ZMB,AFR,Africa,SEX,Both,2005,6.7 [6.2 - 7.5],6.7,6.2,7.5
4902080,COUNTRY,GBR,EUR,Europe,SEX,Both,2005,No data,,,
4963847,COUNTRY,BEN,AFR,Africa,SEX,Both,2005,0.77 [0.63 - 0.94],0.77,0.63,0.94
5049642,COUNTRY,CHN,WPR,Western Pacific,SEX,Both,2005,No data,,,
5062116,COUNTRY,FRA,EUR,Europe,SEX,Both,2005,0.12 [0.1 - 0.14],0.12,0.1,0.14
5135029,COUNTRY,MRT,AFR,Africa,SEX,Both,2005,0.3 [0.23 - 0.37],0.3,0.23,0.37
5193028,COUNTRY,TON,WPR,Western Pacific,SEX,Both,2005,No data,,,
5303565,COUNTRY,CHE,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5358620,COUNTRY,COD,AFR,Africa,SEX,Both,2005,0.68 [0.56 - 0.87],0.68,0.56,0.87
5377404,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2005,0.22 [0.19 - 0.24],0.22,0.19,0.24
5441481,COUNTRY,VUT,WPR,Western Pacific,SEX,Both,2005,No data,,,
5488175,COUNTRY,HRV,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5502712,COUNTRY,HUN,EUR,Europe,SEX,Both,2005,No data,,,
5529733,COUNTRY,IDN,SEAR,South-East Asia,SEX,Both,2005,0.22 [0.2 - 0.24],0.22,0.2,0.24
5560149,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5579178,COUNTRY,ESP,EUR,Europe,SEX,Both,2005,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5582537,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2005,0.13 [0.11 - 0.15],0.13,0.11,0.15
5588733,COUNTRY,CYP,EUR,Europe,SEX,Both,2005,No data,,,
5674631,COUNTRY,COM,AFR,Africa,SEX,Both,2005,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
5680530,COUNTRY,UGA,AFR,Africa,SEX,Both,2005,4 [3.7 - 4.5],4.0,3.7,4.5
