Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
27037,COUNTRY,MDG,AFR,Africa,SEX,Male,2021,No data,,,
156955,COUNTRY,BFA,AFR,Africa,SEX,Male,2021,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
230330,COUNTRY,TKM,EUR,Europe,SEX,Male,2021,No data,,,
262930,COUNTRY,VEN,AMR,Americas,SEX,Male,2021,0.3 [0.23 - 0.35],0.3,0.23,0.35
340569,COUNTRY,BLZ,AMR,Americas,SEX,Male,2021,0.45 [0.32 - 0.55],0.45,0.32,0.55
392840,COUNTRY,TJK,EUR,Europe,SEX,Male,2021,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
435493,COUNTRY,NIU,WPR,Western Pacific,SEX,Male,2021,No data,,,
452259,COUNTRY,MKD,EUR,Europe,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
600470,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,2021,No data,,,
603871,COUNTRY,ROU,EUR,Europe,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
633256,COUNTRY,COD,AFR,Africa,SEX,Male,2021,0.16 [0.1 - 0.26],0.16,0.1,0.26
637736,COUNTRY,DEU,EUR,Europe,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
653565,COUNTRY,ISL,EUR,Europe,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
686373,COUNTRY,BOL,AMR,Americas,SEX,Male,2021,0.24 [0.19 - 0.31],0.24,0.19,0.31
707133,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
737614,COUNTRY,GTM,AMR,Americas,SEX,Male,2021,0.11 [0.1 - 0.13],0.11,0.1,0.13
757258,COUNTRY,ATG,AMR,Americas,SEX,Male,2021,No data,,,
841789,COUNTRY,BEL,EUR,Europe,SEX,Male,2021,No data,,,
856303,COUNTRY,PRK,SEAR,South-East Asia,SEX,Male,2021,No data,,,
893824,COUNTRY,BRA,AMR,Americas,SEX,Male,2021,0.35 [0.33 - 0.38],0.35,0.33,0.38
934959,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Male,2021,No data,,,
964127,COUNTRY,LCA,AMR,Americas,SEX,Male,2021,No data,,,
993094,COUNTRY,SYC,AFR,Africa,SEX,Male,2021,No data,,,
995761,COUNTRY,HTI,AMR,Americas,SEX,Male,2021,0.44 [0.31 - 0.63],0.44,0.31,0.63
1077202,COUNTRY,NER,AFR,Africa,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1189972,COUNTRY,ARG,AMR,Americas,SEX,Male,2021,0.13 [0.11 - 0.16],0.13,0.11,0.16
1211233,COUNTRY,NOR,EUR,Europe,SEX,Male,2021,No data,,,
1261396,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Male,2021,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1281823,COUNTRY,SMR,EUR,Europe,SEX,Male,2021,No data,,,
1380987,COUNTRY,GAB,AFR,Africa,SEX,Male,2021,0.54 [0.31 - 0.95],0.54,0.31,0.95
1431070,REGION,WPR,,,SEX,Male,2021,0.11 [0.1 - 0.12],0.11,0.1,0.12
1436899,COUNTRY,PRY,AMR,Americas,SEX,Male,2021,0.27 [0.18 - 0.39],0.27,0.18,0.39
1470403,COUNTRY,MEX,AMR,Americas,SEX,Male,2021,0.25 [0.19 - 0.33],0.25,0.19,0.33
1491868,COUNTRY,CIV,AFR,Africa,SEX,Male,2021,0.28 [0.17 - 0.45],0.28,0.17,0.45
1498862,COUNTRY,NAM,AFR,Africa,SEX,Male,2021,1.7 [1.4 - 2.3],1.7,1.4,2.3
