Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
14534,REGION,AMR,,,2018,3 500 000 [3 100 000 - 4 000 000],3500000.0
156760,COUNTRY,KNA,AMR,Americas,2018,No data,
217462,COUNTRY,LAO,WPR,Western Pacific,2018,16 000 [14 000 - 17 000],16000.0
238778,COUNTRY,CZE,EUR,Europe,2018,3400 [2800 - 4100],3400.0
240012,COUNTRY,CYP,EUR,Europe,2018,No data,
258346,COUNTRY,OMN,EMR,Eastern Mediterranean,2018,2800 [2600 - 3100],2800.0
266199,COUNTRY,NZL,WPR,Western Pacific,2018,3300 [2800 - 3800],3300.0
344980,COUNTRY,LBR,AFR,Africa,2018,35 000 [31 000 - 43 000],35000.0
355326,COUNTRY,BWA,AFR,Africa,2018,360 000 [340 000 - 380 000],360000.0
402683,COUNTRY,SYR,EMR,Eastern Mediterranean,2018,<500 [<500 - 540],500.0
450076,COUNTRY,VEN,AMR,Americas,2018,93 000 [83 000 - 100 000],93000.0
463465,COUNTRY,BIH,EUR,Europe,2018,<500 [<500 - 520],500.0
542097,COUNTRY,SGP,WPR,Western Pacific,2018,7200 [5600 - 8100],7200.0
560025,COUNTRY,PNG,WPR,Western Pacific,2018,54 000 [50 000 - 60 000],54000.0
656214,COUNTRY,FJI,WPR,Western Pacific,2018,1500 [1100 - 2700],1500.0
719826,COUNTRY,COM,AFR,Africa,2018,<200 [<100 - <500],200.0
764304,GLOBAL,GLOBAL,,,2018,37 600 000 [34 000 000 - 42 000 000],37600000.0
788691,COUNTRY,MWI,AFR,Africa,2018,1 000 000 [960 000 - 1 100 000],1000000.0
811753,COUNTRY,CPV,AFR,Africa,2018,3200 [2900 - 3800],3200.0
836660,COUNTRY,COK,WPR,Western Pacific,2018,No data,
885404,COUNTRY,BRN,WPR,Western Pacific,2018,No data,
946790,COUNTRY,TUR,EUR,Europe,2018,No data,
993159,COUNTRY,GEO,EUR,Europe,2018,6800 [6400 - 7300],6800.0
