Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
284,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2014,No data,,,
3195,COUNTRY,UGA,AFR,Africa,SEX,Female,2014,2.8 [2.5 - 3.3],2.8,2.5,3.3
217919,COUNTRY,JPN,WPR,Western Pacific,SEX,Female,2014,No data,,,
323296,COUNTRY,TTO,AMR,Americas,SEX,Female,2014,No data,,,
371332,COUNTRY,ATG,AMR,Americas,SEX,Female,2014,No data,,,
400673,COUNTRY,GUY,AMR,Americas,SEX,Female,2014,0.59 [0.35 - 1.1],0.59,0.35,1.1
411252,COUNTRY,BEN,AFR,Africa,SEX,Female,2014,0.37 [0.27 - 0.55],0.37,0.27,0.55
441859,COUNTRY,MHL,WPR,Western Pacific,SEX,Female,2014,No data,,,
495721,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
496278,COUNTRY,COD,AFR,Africa,SEX,Female,2014,0.38 [0.27 - 0.51],0.38,0.27,0.51
615962,COUNTRY,BOL,AMR,Americas,SEX,Female,2014,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
629804,COUNTRY,BTN,SEAR,South-East Asia,SEX,Female,2014,0.1 [<0.1 - 0.12],0.1,0.1,0.12
632496,COUNTRY,MRT,AFR,Africa,SEX,Female,2014,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
657027,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,2014,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
785085,COUNTRY,LVA,EUR,Europe,SEX,Female,2014,0.14 [0.12 - 0.16],0.14,0.12,0.16
864144,COUNTRY,MUS,AFR,Africa,SEX,Female,2014,0.48 [0.38 - 0.61],0.48,0.38,0.61
865431,COUNTRY,LTU,EUR,Europe,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
913145,COUNTRY,LUX,EUR,Europe,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
970333,COUNTRY,DNK,EUR,Europe,SEX,Female,2014,No data,,,
1064278,COUNTRY,MDA,EUR,Europe,SEX,Female,2014,0.23 [0.16 - 0.34],0.23,0.16,0.34
1076912,COUNTRY,VUT,WPR,Western Pacific,SEX,Female,2014,No data,,,
1163139,COUNTRY,DMA,AMR,Americas,SEX,Female,2014,No data,,,
1210436,COUNTRY,MNE,EUR,Europe,SEX,Female,2014,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
1218922,COUNTRY,NPL,SEAR,South-East Asia,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1337890,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1541902,COUNTRY,ETH,AFR,Africa,SEX,Female,2014,0.28 [0.12 - 0.59],0.28,0.12,0.59
1561939,COUNTRY,CIV,AFR,Africa,SEX,Female,2014,1 [0.75 - 1.4],1.0,0.75,1.4
1582639,COUNTRY,CHN,WPR,Western Pacific,SEX,Female,2014,No data,,,
1597913,REGION,WPR,,,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1614706,COUNTRY,POL,EUR,Europe,SEX,Female,2014,No data,,,
1628975,COUNTRY,ARG,AMR,Americas,SEX,Female,2014,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1637172,COUNTRY,ESP,EUR,Europe,SEX,Female,2014,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
