Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
5498911,COUNTRY,RWA,AFR,Africa,2006,33.91 [32.92-34.97],33.90597,32.91665,34.97058
7287701,COUNTRY,DJI,EMR,Eastern Mediterranean,2006,4.52 [4.52-4.52],4.51887,4.51887,4.51887
8169061,COUNTRY,LAO,WPR,Western Pacific,2006,3.96 [1.51-7.70],3.96408,1.51473,7.70255
251899,COUNTRY,BGD,SEAR,South-East Asia,2006,3.22 [3.22-3.22],3.21963,3.21963,3.21963
7388088,COUNTRY,COM,AFR,Africa,2006,14.72 [5.13-29.43],14.71675,5.12606,29.4335
7902128,COUNTRY,ARG,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
6867398,COUNTRY,GEO,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
5946608,COUNTRY,SAU,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
1174170,COUNTRY,TUR,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
2603326,GLOBAL,GLOBAL,,,2006,23.28 [22.07-24.50],23.28299,22.06722,24.49956
1447899,COUNTRY,BDI,AFR,Africa,2006,80.54 [74.81-87.04],80.54113,74.80727,87.03782
105470,COUNTRY,BOL,AMR,Americas,2006,0.32 [0.14-0.53],0.3241,0.1389,0.53244
5459535,COUNTRY,GMB,AFR,Africa,2006,28.16 [27.23-29.21],28.15875,27.22596,29.20814
8530011,COUNTRY,SWZ,AFR,Africa,2006,8.89 [8.89-8.89],8.89205,8.89205,8.89205
4725969,COUNTRY,CRI,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
686849,REGION,AFR,,,2006,108.31 [102.02-112.29],108.3058,102.01731,112.28643
1361510,COUNTRY,MDG,AFR,Africa,2006,8.35 [0.36-22.11],8.34731,0.36491,22.1077
5546535,COUNTRY,GTM,AMR,Americas,2006,0.02 [0.02-0.02],0.01982,0.01982,0.01982
5473164,COUNTRY,TLS,SEAR,South-East Asia,2006,35.49 [14.81-63.69],35.49273,14.80678,63.69094
2289625,COUNTRY,ZMB,AFR,Africa,2006,56.10 [53.98-58.35],56.10264,53.98385,58.3451
179212,COUNTRY,ARM,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
2076145,COUNTRY,LKA,SEAR,South-East Asia,2006,0.02 [0.02-0.02],0.02136,0.02136,0.02136
947704,COUNTRY,COL,AMR,Americas,2006,0.81 [0.81-0.81],0.8147,0.8147,0.8147
1221636,COUNTRY,TCD,AFR,Africa,2006,103.45 [96.67-110.97],103.44514,96.67408,110.97168
2764069,COUNTRY,TKM,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
4686430,COUNTRY,GIN,AFR,Africa,2006,102.65 [96.53-109.19],102.64618,96.53465,109.19198
7562674,COUNTRY,PRK,SEAR,South-East Asia,2006,0 [0-0],0.0,0.0,0.0
5200097,COUNTRY,GHA,AFR,Africa,2006,64.92 [62.74-67.32],64.92424,62.7367,67.32
7923287,COUNTRY,TJK,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
5180193,COUNTRY,SDN,EMR,Eastern Mediterranean,2006,12.24 [4.85-23.25],12.23727,4.84786,23.25245
3085112,COUNTRY,ETH,AFR,Africa,2006,27.35 [6.76-85.84],27.35322,6.76209,85.84456
507099,COUNTRY,LBR,AFR,Africa,2006,95.62 [89.92-101.84],95.62316,89.92244,101.83953
507145,COUNTRY,GNQ,AFR,Africa,2006,60.18 [55.74-65.53],60.18117,55.73826,65.53285
8657898,COUNTRY,STP,AFR,Africa,2006,15.70 [15.70-15.70],15.69688,15.69688,15.69688
2110236,COUNTRY,BEN,AFR,Africa,2006,167.11 [156.93-178.05],167.10682,156.9265,178.04635
8050613,COUNTRY,SYR,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
5500807,COUNTRY,GUF,AMR,Americas,2006,4.28 [4.28-4.28],4.28354,4.28354,4.28354
5760971,COUNTRY,PAN,AMR,Americas,2006,0.04 [0.04-0.04],0.04422,0.04422,0.04422
4446800,REGION,EMR,,,2006,2.88 [1.79-5.87],2.87738,1.78881,5.87372
7042819,COUNTRY,SEN,AFR,Africa,2006,31.09 [30.37-31.84],31.0867,30.37366,31.84322
380654,COUNTRY,GNB,AFR,Africa,2006,57.02 [53.56-60.91],57.01963,53.55747,60.90573
3292518,COUNTRY,IRQ,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
4186673,COUNTRY,DOM,AMR,Americas,2006,0.19 [0.19-0.19],0.19435,0.19435,0.19435
3459209,COUNTRY,IND,SEAR,South-East Asia,2006,2.54 [1.20-4.37],2.53865,1.20123,4.3671
7743994,COUNTRY,TZA,AFR,Africa,2006,62.82 [60.38-65.40],62.81688,60.38233,65.39785
5708183,COUNTRY,SSD,AFR,Africa,2006,101.12 [86.73-117.75],101.12172,86.72949,117.74549
9492544,COUNTRY,MAR,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
6442321,COUNTRY,MOZ,AFR,Africa,2006,131.39 [121.55-142.11],131.38927,121.54662,142.11227
3699588,COUNTRY,MRT,AFR,Africa,2006,19.81 [19.15-20.54],19.8098,19.14615,20.53981
1203044,COUNTRY,COD,AFR,Africa,2006,190.94 [170.97-212.74],190.94328,170.97468,212.74453
3259710,COUNTRY,BLZ,AMR,Americas,2006,0.50 [0.50-0.50],0.50343,0.50343,0.50343
1650433,COUNTRY,CHN,WPR,Western Pacific,2006,0.01 [0.01-0.01],0.00689,0.00689,0.00689
969326,COUNTRY,KEN,AFR,Africa,2006,25.91 [25.20-26.67],25.91317,25.20322,26.66648
1757408,COUNTRY,SOM,EMR,Eastern Mediterranean,2006,30.28 [13.08-52.67],30.27652,13.08346,52.67231
7050345,COUNTRY,ZAF,AFR,Africa,2006,1.74 [1.74-1.74],1.74006,1.74006,1.74006
6176461,COUNTRY,GUY,AMR,Americas,2006,5.27 [2.50-8.17],5.27033,2.50341,8.16901
3840316,COUNTRY,NGA,AFR,Africa,2006,159.71 [149.50-170.31],159.71442,149.50361,170.30969
4200930,COUNTRY,KHM,WPR,Western Pacific,2006,9.24 [4.23-15.66],9.24494,4.22567,15.65559
9466645,COUNTRY,PER,AMR,Americas,2006,0.47 [0.22-0.73],0.46743,0.22472,0.72811
635668,COUNTRY,VUT,WPR,Western Pacific,2006,13.89 [6.02-26.41],13.89384,6.02066,26.40988
1630862,COUNTRY,IRN,EMR,Eastern Mediterranean,2006,0.13 [0.13-0.13],0.13345,0.13345,0.13345
943043,COUNTRY,SLV,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
2973285,COUNTRY,SLB,WPR,Western Pacific,2006,112.81 [43.15-225.62],112.80582,43.14977,225.62192
2993369,COUNTRY,SUR,AMR,Americas,2006,1.29 [1.29-1.29],1.28962,1.28962,1.28962
4121235,COUNTRY,HND,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
6070075,COUNTRY,HTI,AMR,Americas,2006,2.51 [0.95-5.03],2.51389,0.94726,5.02808
6009879,COUNTRY,PNG,WPR,Western Pacific,2006,43.33 [12.48-93.94],43.33316,12.47792,93.94284
5889945,REGION,SEAR,,,2006,2.31 [1.26-3.70],2.31191,1.26033,3.70083
4702183,COUNTRY,NIC,AMR,Americas,2006,0.02 [0.02-0.02],0.02097,0.02097,0.02097
8346027,COUNTRY,BFA,AFR,Africa,2006,228.26 [211.78-245.98],228.25705,211.78235,245.97708
7765405,COUNTRY,UZB,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
9540788,COUNTRY,PAK,EMR,Eastern Mediterranean,2006,0.50 [0.16-1.37],0.4993,0.15681,1.36717
9067317,REGION,WPR,,,2006,0.70 [0.37-1.20],0.70379,0.37085,1.19743
4902425,COUNTRY,UGA,AFR,Africa,2006,95.71 [90.88-100.76],95.71437,90.88351,100.76404
1431311,COUNTRY,NAM,AFR,Africa,2006,36.12 [36.12-36.12],36.11501,36.11501,36.11501
576345,COUNTRY,NER,AFR,Africa,2006,116.96 [109.38-124.98],116.95627,109.38018,124.98089
5997070,COUNTRY,AFG,EMR,Eastern Mediterranean,2006,1.13 [0.43-2.30],1.13096,0.42793,2.30267
7572082,COUNTRY,MWI,AFR,Africa,2006,85.35 [81.49-89.43],85.34931,81.49287,89.43305
7558820,COUNTRY,BWA,AFR,Africa,2006,3.22 [3.22-3.22],3.21863,3.21863,3.21863
9094231,REGION,AMR,,,2006,0.44 [0.33-0.60],0.43646,0.33107,0.60138
2399993,COUNTRY,VEN,AMR,Americas,2006,0.24 [0.12-0.37],0.24243,0.11754,0.37466
8440228,COUNTRY,ERI,AFR,Africa,2006,1.74 [1.74-1.74],1.73849,1.73849,1.73849
1171401,COUNTRY,KGZ,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
4135688,COUNTRY,OMN,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
1612101,COUNTRY,AZE,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
1124707,COUNTRY,BRA,AMR,Americas,2006,0.29 [0.29-0.29],0.29031,0.29031,0.29031
269649,COUNTRY,CMR,AFR,Africa,2006,110.52 [103.13-118.46],110.52166,103.12568,118.4588
311249,COUNTRY,CAF,AFR,Africa,2006,168.22 [153.01-184.65],168.22084,153.00695,184.64544
518202,COUNTRY,GAB,AFR,Africa,2006,17.24 [16.51-18.23],17.23753,16.50825,18.232
2047974,COUNTRY,CPV,AFR,Africa,2006,6.27 [6.27-6.27],6.27013,6.27013,6.27013
2581759,COUNTRY,ECU,AMR,Americas,2006,0.11 [0.11-0.11],0.11275,0.11275,0.11275
2902725,COUNTRY,PRY,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
3989004,COUNTRY,MYS,WPR,Western Pacific,2006,1.99 [1.99-1.99],1.98729,1.98729,1.98729
4357257,COUNTRY,EGY,EMR,Eastern Mediterranean,2006,0 [0-0],0.0,0.0,0.0
5158176,COUNTRY,MLI,AFR,Africa,2006,147.70 [138.95-156.84],147.69689,138.94787,156.83904
5443730,COUNTRY,YEM,EMR,Eastern Mediterranean,2006,19.98 [6.33-100.28],19.97587,6.32866,100.2847
6299594,COUNTRY,PHL,WPR,Western Pacific,2006,0.39 [0.17-0.69],0.39076,0.17132,0.6949
6518511,COUNTRY,SLE,AFR,Africa,2006,193.10 [180.99-205.60],193.10278,180.99496,205.60174
7086345,COUNTRY,IDN,SEAR,South-East Asia,2006,0.84 [0.42-1.27],0.8365,0.42401,1.26993
7194144,COUNTRY,THA,SEAR,South-East Asia,2006,0.89 [0.89-0.89],0.89456,0.89456,0.89456
7253929,COUNTRY,BTN,SEAR,South-East Asia,2006,1.41 [1.41-1.41],1.41018,1.41018,1.41018
7359141,COUNTRY,ZWE,AFR,Africa,2006,26.26 [4.77-76.00],26.26058,4.77323,76.00065
7440516,COUNTRY,TGO,AFR,Africa,2006,107.38 [100.70-114.55],107.37575,100.70428,114.54634
7520084,COUNTRY,KOR,WPR,Western Pacific,2006,0 [0-0],0.0,0.0,0.0
7866800,COUNTRY,MMR,SEAR,South-East Asia,2006,4.90 [2.08-9.39],4.90239,2.07763,9.3869
7926752,COUNTRY,MEX,AMR,Americas,2006,0 [0-0],0.0,0.0,0.0
8440969,COUNTRY,DZA,AFR,Africa,2006,0 [0-0],0.0,0.0,0.0
8928039,COUNTRY,VNM,WPR,Western Pacific,2006,0.08 [0.04-0.12],0.07761,0.03633,0.1189
9208718,COUNTRY,CIV,AFR,Africa,2006,138.60 [129.53-148.57],138.59578,129.52867,148.56813
9275152,COUNTRY,NPL,SEAR,South-East Asia,2006,0.54 [0.54-0.54],0.5444,0.5444,0.5444
9275710,REGION,EUR,,,2006,0 [0-0],0.0,0.0,0.0
9482910,COUNTRY,AGO,AFR,Africa,2006,95.70 [82.83-111.35],95.69689,82.82647,111.35493
9555081,COUNTRY,COG,AFR,Africa,2006,53.03 [50.22-56.16],53.03057,50.21617,56.15768
