Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
4391871,COUNTRY,AZE,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
4131459,COUNTRY,ARM,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
3290942,COUNTRY,BFA,AFR,Africa,2013,487.14 [392.27-598.67],487.14443,392.27445,598.67424
1768402,COUNTRY,ECU,AMR,Americas,2013,0.04 [0.04-0.04],0.04108,0.04108,0.04108
8910424,COUNTRY,TGO,AFR,Africa,2013,368.01 [298.04-451.56],368.00924,298.04387,451.56022
3351105,COUNTRY,IRQ,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
6413895,COUNTRY,CMR,AFR,Africa,2013,272.66 [191.76-376.21],272.65903,191.76285,376.21414
579751,COUNTRY,BOL,AMR,Americas,2013,2.25 [1.72-2.83],2.25034,1.71613,2.8316
5533166,COUNTRY,EGY,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
459758,COUNTRY,ZWE,AFR,Africa,2013,78.27 [55.79-102.46],78.26948,55.78802,102.4585
5219776,COUNTRY,MOZ,AFR,Africa,2013,375.61 [307.20-453.80],375.61209,307.19664,453.79614
2002652,COUNTRY,SSD,AFR,Africa,2013,278.38 [213.75-355.33],278.38469,213.74903,355.33019
8263483,COUNTRY,LBR,AFR,Africa,2013,271.40 [177.70-397.11],271.39674,177.70463,397.11067
2944491,COUNTRY,PAN,AMR,Americas,2013,0.29 [0.28-0.31],0.28873,0.27741,0.30824
553691,REGION,EMR,,,2013,8.77 [7.00-11.83],8.77289,6.99895,11.8332
1161709,COUNTRY,GUF,AMR,Americas,2013,7.32 [6.51-8.47],7.31552,6.50903,8.47173
2296780,COUNTRY,IND,SEAR,South-East Asia,2013,9.04 [6.73-12.60],9.03666,6.72557,12.59514
8050473,REGION,SEAR,,,2013,8.42 [6.65-11.05],8.41777,6.65243,11.05279
6034662,COUNTRY,KAZ,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
4826889,COUNTRY,BGD,SEAR,South-East Asia,2013,1.87 [1.66-2.10],1.87285,1.66472,2.1041
4953596,COUNTRY,TJK,EUR,Europe,2013,0 [0-0],0.00146,0.00146,0.00146
995115,COUNTRY,IRN,EMR,Eastern Mediterranean,2013,0.58 [0.58-0.58],0.58463,0.58463,0.58463
3492267,COUNTRY,PAK,EMR,Eastern Mediterranean,2013,6.66 [3.47-12.89],6.65518,3.46579,12.89204
1315780,COUNTRY,LKA,SEAR,South-East Asia,2013,0 [0-0],0.0,0.0,0.0
80125,COUNTRY,HND,AMR,Americas,2013,0.90 [0.71-1.11],0.90339,0.70654,1.10757
6742174,COUNTRY,GMB,AFR,Africa,2013,204.12 [160.41-252.95],204.1188,160.41439,252.94626
7296303,COUNTRY,SLE,AFR,Africa,2013,415.08 [333.08-509.62],415.08219,333.0835,509.62372
4960458,COUNTRY,MAR,EMR,Eastern Mediterranean,2013,0 [0-0],0.0,0.0,0.0
5394054,GLOBAL,GLOBAL,,,2013,61.05 [56.97-66.05],61.05451,56.96512,66.05221
2324158,COUNTRY,STP,AFR,Africa,2013,47.85,47.85474,,
