Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
8682970,COUNTRY,ETH,AFR,Africa,2023,8700 [5000 - 17 000],8700.0,5000.0,17000.0
945142,COUNTRY,BWA,AFR,Africa,2023,4300 [3500 - 5300],4300.0,3500.0,5300.0
7039992,COUNTRY,ITA,EUR,Europe,2023,4000 [2900 - 4800],4000.0,2900.0,4800.0
2813864,COUNTRY,LKA,SEAR,South-East Asia,2023,<500 [<500 - <500],500.0,500.0,500.0
5326580,COUNTRY,SWZ,AFR,Africa,2023,4600 [3800 - 5600],4600.0,3800.0,5600.0
8620164,COUNTRY,NPL,SEAR,South-East Asia,2023,680 [610 - 750],680.0,610.0,750.0
5675339,COUNTRY,IRN,EMR,Eastern Mediterranean,2023,No data,,,
3915072,COUNTRY,TTO,AMR,Americas,2023,No data,,,
9531890,COUNTRY,BRN,WPR,Western Pacific,2023,No data,,,
236242,COUNTRY,NIU,WPR,Western Pacific,2023,No data,,,
394422,COUNTRY,FJI,WPR,Western Pacific,2023,1100 [790 - 1900],1100.0,790.0,1900.0
1230442,COUNTRY,UKR,EUR,Europe,2023,No data,,,
4865261,COUNTRY,BGR,EUR,Europe,2023,<500 [<200 - <500],500.0,200.0,500.0
5105971,COUNTRY,GRC,EUR,Europe,2023,560 [<500 - 660],560.0,500.0,660.0
691895,COUNTRY,CZE,EUR,Europe,2023,No data,,,
1382503,COUNTRY,JPN,WPR,Western Pacific,2023,No data,,,
1414682,COUNTRY,TCD,AFR,Africa,2023,4000 [2400 - 6400],4000.0,2400.0,6400.0
1736945,COUNTRY,OMN,EMR,Eastern Mediterranean,2023,<200 [<200 - <200],200.0,200.0,200.0
1761661,GLOBAL,GLOBAL,,,2023,1 400 000 [1 100 000 - 1 700 000],1400000.0,1100000.0,1700000.0
1762166,COUNTRY,URY,AMR,Americas,2023,No data,,,
2725408,COUNTRY,SYC,AFR,Africa,2023,No data,,,
3535928,COUNTRY,KNA,AMR,Americas,2023,<100 [<100 - <100],100.0,100.0,100.0
3617763,COUNTRY,GRD,AMR,Americas,2023,No data,,,
4453350,COUNTRY,SLB,WPR,Western Pacific,2023,<100 [<100 - <100],100.0,100.0,100.0
4701104,COUNTRY,POL,EUR,Europe,2023,No data,,,
4802548,COUNTRY,COK,WPR,Western Pacific,2023,No data,,,
4840137,COUNTRY,JAM,AMR,Americas,2023,1300 [1000 - 1600],1300.0,1000.0,1600.0
4947713,COUNTRY,BDI,AFR,Africa,2023,1300 [990 - 2000],1300.0,990.0,2000.0
5023914,COUNTRY,AGO,AFR,Africa,2023,21 000 [17 000 - 26 000],21000.0,17000.0,26000.0
5561469,COUNTRY,WSM,WPR,Western Pacific,2023,No data,,,
5599299,COUNTRY,TUN,EMR,Eastern Mediterranean,2023,660 [<500 - 1400],660.0,500.0,1400.0
7179696,COUNTRY,ESP,EUR,Europe,2023,3200 [2300 - 3800],3200.0,2300.0,3800.0
8343198,COUNTRY,GNQ,AFR,Africa,2023,No data,,,
8696340,COUNTRY,GHA,AFR,Africa,2023,17 000 [11 000 - 26 000],17000.0,11000.0,26000.0
9210818,COUNTRY,AZE,EUR,Europe,2023,<500 [<500 - 620],500.0,500.0,620.0
9399675,COUNTRY,SEN,AFR,Africa,2023,3100 [2900 - 3400],3100.0,2900.0,3400.0
