Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
1701,COUNTRY,MNE,EUR,Europe,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
26924,COUNTRY,MCO,EUR,Europe,SEX,Both,2011,No data,,,
187425,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2011,No data,,,
268843,COUNTRY,URY,AMR,Americas,SEX,Both,2011,0.23 [0.16 - 0.34],0.23,0.16,0.34
298746,COUNTRY,HRV,EUR,Europe,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
348058,COUNTRY,ISR,EUR,Europe,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
361081,COUNTRY,TZA,AFR,Africa,SEX,Both,2011,2.1 [1.9 - 2.5],2.1,1.9,2.5
467797,COUNTRY,ISL,EUR,Europe,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
483867,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,2011,No data,,,
582570,COUNTRY,GTM,AMR,Americas,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
584046,COUNTRY,TCD,AFR,Africa,SEX,Both,2011,0.67 [0.51 - 0.87],0.67,0.51,0.87
600769,COUNTRY,TGO,AFR,Africa,SEX,Both,2011,0.86 [0.66 - 1.2],0.86,0.66,1.2
631416,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2011,0.25 [0.22 - 0.27],0.25,0.22,0.27
694003,GLOBAL,GLOBAL,,,SEX,Both,2011,0.3 [0.24 - 0.38],0.3,0.24,0.38
714656,COUNTRY,NER,AFR,Africa,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
746021,REGION,SEAR,,,SEX,Both,2011,0.11 [<0.1 - 0.16],0.11,0.1,0.16
753203,COUNTRY,SVK,EUR,Europe,SEX,Both,2011,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
768385,COUNTRY,FSM,WPR,Western Pacific,SEX,Both,2011,No data,,,
785413,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Both,2011,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
815999,COUNTRY,SEN,AFR,Africa,SEX,Both,2011,0.16 [0.13 - 0.2],0.16,0.13,0.2
889578,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,2011,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
891993,COUNTRY,MLI,AFR,Africa,SEX,Both,2011,0.51 [0.37 - 0.65],0.51,0.37,0.65
1066564,COUNTRY,CMR,AFR,Africa,SEX,Both,2011,No data,,,
1080540,COUNTRY,ARG,AMR,Americas,SEX,Both,2011,0.14 [0.12 - 0.15],0.14,0.12,0.15
