Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
37785,COUNTRY,COM,AFR,Africa,SEX,Female,2003,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
123519,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,2003,0.16 [0.14 - 0.18],0.16,0.14,0.18
128619,COUNTRY,CAF,AFR,Africa,SEX,Female,2003,No data,,,
172744,COUNTRY,EST,EUR,Europe,SEX,Female,2003,0.44 [0.38 - 0.52],0.44,0.38,0.52
221929,COUNTRY,FSM,WPR,Western Pacific,SEX,Female,2003,No data,,,
280640,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Female,2003,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
303727,COUNTRY,GRC,EUR,Europe,SEX,Female,2003,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
318862,REGION,EMR,,,SEX,Female,2003,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
345489,COUNTRY,SSD,AFR,Africa,SEX,Female,2003,1.8 [1.3 - 2.3],1.8,1.3,2.3
354311,COUNTRY,CHN,WPR,Western Pacific,SEX,Female,2003,No data,,,
433975,COUNTRY,MHL,WPR,Western Pacific,SEX,Female,2003,No data,,,
435908,COUNTRY,GMB,AFR,Africa,SEX,Female,2003,1.8 [1.4 - 2.3],1.8,1.4,2.3
442295,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2003,0.1 [<0.1 - 0.14],0.1,0.1,0.14
511475,COUNTRY,VCT,AMR,Americas,SEX,Female,2003,No data,,,
517264,COUNTRY,CZE,EUR,Europe,SEX,Female,2003,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
530512,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Female,2003,No data,,,
582258,COUNTRY,WSM,WPR,Western Pacific,SEX,Female,2003,No data,,,
593346,COUNTRY,SYC,AFR,Africa,SEX,Female,2003,No data,,,
600752,COUNTRY,SWZ,AFR,Africa,SEX,Female,2003,24 [22 - 26],24.0,22.0,26.0
