Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
54403,COUNTRY,CAF,AFR,Africa,SEX,Female,1996,No data,,,
69227,COUNTRY,RWA,AFR,Africa,SEX,Female,1996,4.1 [3.5 - 4.7],4.1,3.5,4.7
154067,COUNTRY,COK,WPR,Western Pacific,SEX,Female,1996,No data,,,
161882,COUNTRY,URY,AMR,Americas,SEX,Female,1996,<0.1 [<0.1 - 0.17],0.1,0.1,0.17
223152,COUNTRY,KGZ,EUR,Europe,SEX,Female,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
235874,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
243796,COUNTRY,BRA,AMR,Americas,SEX,Female,1996,0.2 [0.18 - 0.22],0.2,0.18,0.22
332413,COUNTRY,MCO,EUR,Europe,SEX,Female,1996,No data,,,
347470,COUNTRY,LAO,WPR,Western Pacific,SEX,Female,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
364622,COUNTRY,VCT,AMR,Americas,SEX,Female,1996,No data,,,
383084,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Female,1996,2.6 [1.9 - 3.4],2.6,1.9,3.4
398472,REGION,WPR,,,SEX,Female,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
400011,COUNTRY,FSM,WPR,Western Pacific,SEX,Female,1996,No data,,,
419534,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Female,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
427221,COUNTRY,CHL,AMR,Americas,SEX,Female,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
511983,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Female,1996,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
535480,COUNTRY,MKD,EUR,Europe,SEX,Female,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
540845,COUNTRY,ESP,EUR,Europe,SEX,Female,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
594180,COUNTRY,LTU,EUR,Europe,SEX,Female,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
