Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
44759,COUNTRY,GRC,EUR,Europe,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
99585,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
101502,COUNTRY,DEU,EUR,Europe,SEX,Both,1999,No data,,,
123917,COUNTRY,SVN,EUR,Europe,SEX,Both,1999,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
158101,COUNTRY,SUR,AMR,Americas,SEX,Both,1999,1.1 [0.97 - 1.3],1.1,0.97,1.3
264710,COUNTRY,SSD,AFR,Africa,SEX,Both,1999,1.9 [1.4 - 2.7],1.9,1.4,2.7
291879,COUNTRY,COG,AFR,Africa,SEX,Both,1999,2.5 [2.2 - 2.9],2.5,2.2,2.9
526780,COUNTRY,DZA,AFR,Africa,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
530682,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
629637,COUNTRY,RUS,EUR,Europe,SEX,Both,1999,No data,,,
691157,COUNTRY,GEO,EUR,Europe,SEX,Both,1999,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
701658,COUNTRY,VUT,WPR,Western Pacific,SEX,Both,1999,No data,,,
811995,COUNTRY,MRT,AFR,Africa,SEX,Both,1999,0.53 [0.44 - 0.63],0.53,0.44,0.63
845066,COUNTRY,SLV,AMR,Americas,SEX,Both,1999,0.34 [0.31 - 0.37],0.34,0.31,0.37
930071,REGION,AMR,,,SEX,Both,1999,0.22 [0.18 - 0.28],0.22,0.18,0.28
945077,COUNTRY,HTI,AMR,Americas,SEX,Both,1999,1.4 [1.2 - 1.7],1.4,1.2,1.7
954671,COUNTRY,PER,AMR,Americas,SEX,Both,1999,0.2 [0.16 - 0.25],0.2,0.16,0.25
1058435,COUNTRY,ARM,EUR,Europe,SEX,Both,1999,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
1064947,COUNTRY,CAN,AMR,Americas,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1145245,COUNTRY,COL,AMR,Americas,SEX,Both,1999,0.36 [0.26 - 0.48],0.36,0.26,0.48
1147279,COUNTRY,KIR,WPR,Western Pacific,SEX,Both,1999,No data,,,
1157321,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,1999,0.25 [0.22 - 0.28],0.25,0.22,0.28
1193098,COUNTRY,CIV,AFR,Africa,SEX,Both,1999,3.9 [3.4 - 4.6],3.9,3.4,4.6
1205488,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1244225,COUNTRY,ISL,EUR,Europe,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1340888,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1398259,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1489546,COUNTRY,SMR,EUR,Europe,SEX,Both,1999,No data,,,
1501133,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1501479,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,1999,No data,,,
1528292,COUNTRY,PRT,EUR,Europe,SEX,Both,1999,0.23 [0.19 - 0.25],0.23,0.19,0.25
1550667,COUNTRY,SVK,EUR,Europe,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1560241,COUNTRY,BEN,AFR,Africa,SEX,Both,1999,1.2 [0.98 - 1.4],1.2,0.98,1.4
1583986,COUNTRY,TTO,AMR,Americas,SEX,Both,1999,No data,,,
1591626,COUNTRY,TGO,AFR,Africa,SEX,Both,1999,3 [2.4 - 3.8],3.0,2.4,3.8
1596448,COUNTRY,NAM,AFR,Africa,SEX,Both,1999,13 [12 - 14],13.0,12.0,14.0
1606568,COUNTRY,POL,EUR,Europe,SEX,Both,1999,No data,,,
1811616,COUNTRY,URY,AMR,Americas,SEX,Both,1999,0.17 [0.12 - 0.27],0.17,0.12,0.27
1863199,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Both,1999,2.1 [1.5 - 3],2.1,1.5,3.0
1892868,COUNTRY,KNA,AMR,Americas,SEX,Both,1999,No data,,,
1995149,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2217035,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,1999,No data,,,
2224889,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Both,1999,No data,,,
2318303,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,1999,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
2338351,COUNTRY,JAM,AMR,Americas,SEX,Both,1999,1.3 [0.96 - 1.6],1.3,0.96,1.6
2384563,COUNTRY,ECU,AMR,Americas,SEX,Both,1999,0.2 [0.16 - 0.32],0.2,0.16,0.32
2403350,COUNTRY,AZE,EUR,Europe,SEX,Both,1999,0.11 [<0.1 - 0.16],0.11,0.1,0.16
2438676,COUNTRY,BFA,AFR,Africa,SEX,Both,1999,1.1 [0.9 - 1.3],1.1,0.9,1.3
2488395,COUNTRY,MLT,EUR,Europe,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2502425,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,1999,No data,,,
2529686,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,1999,0.1 [<0.1 - 0.11],0.1,0.1,0.11
2581745,COUNTRY,MLI,AFR,Africa,SEX,Both,1999,1.1 [0.89 - 1.3],1.1,0.89,1.3
2623755,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,1999,No data,,,
2791388,REGION,WPR,,,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2812925,REGION,AFR,,,SEX,Both,1999,3.4 [2.5 - 4.5],3.4,2.5,4.5
2838090,COUNTRY,TUR,EUR,Europe,SEX,Both,1999,No data,,,
2851006,COUNTRY,HRV,EUR,Europe,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2982413,COUNTRY,PRY,AMR,Americas,SEX,Both,1999,0.18 [0.14 - 0.22],0.18,0.14,0.22
3044779,COUNTRY,ZMB,AFR,Africa,SEX,Both,1999,9 [8.3 - 9.9],9.0,8.3,9.9
3149283,COUNTRY,CAF,AFR,Africa,SEX,Both,1999,No data,,,
3193331,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,1999,0.53 [0.47 - 0.59],0.53,0.47,0.59
3314125,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3333762,COUNTRY,ATG,AMR,Americas,SEX,Both,1999,No data,,,
3505891,COUNTRY,MOZ,AFR,Africa,SEX,Both,1999,8.8 [7.8 - 10],8.8,7.8,10.0
3518381,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Both,1999,No data,,,
3525992,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3708242,COUNTRY,CHN,WPR,Western Pacific,SEX,Both,1999,No data,,,
3720729,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3720862,COUNTRY,NER,AFR,Africa,SEX,Both,1999,0.64 [0.56 - 0.74],0.64,0.56,0.74
3730205,COUNTRY,BLZ,AMR,Americas,SEX,Both,1999,0.94 [0.82 - 1.1],0.94,0.82,1.1
3751550,COUNTRY,ARG,AMR,Americas,SEX,Both,1999,0.15 [0.13 - 0.16],0.15,0.13,0.16
3795518,COUNTRY,ALB,EUR,Europe,SEX,Both,1999,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
3835649,REGION,EMR,,,SEX,Both,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3851163,COUNTRY,CRI,AMR,Americas,SEX,Both,1999,0.11 [<0.1 - 0.13],0.11,0.1,0.13
3998933,COUNTRY,NOR,EUR,Europe,SEX,Both,1999,No data,,,
4013713,COUNTRY,SLB,WPR,Western Pacific,SEX,Both,1999,No data,,,
4024750,COUNTRY,FRA,EUR,Europe,SEX,Both,1999,0.11 [<0.1 - 0.13],0.11,0.1,0.13
4061030,COUNTRY,LCA,AMR,Americas,SEX,Both,1999,No data,,,
4099470,COUNTRY,GTM,AMR,Americas,SEX,Both,1999,0.28 [0.27 - 0.31],0.28,0.27,0.31
4150362,COUNTRY,KGZ,EUR,Europe,SEX,Both,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
4185361,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Both,1999,No data,,,
4284272,COUNTRY,PAN,AMR,Americas,SEX,Both,1999,0.43 [0.38 - 0.46],0.43,0.38,0.46
4296539,COUNTRY,TKM,EUR,Europe,SEX,Both,1999,No data,,,
4369190,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,1999,No data,,,
4422243,COUNTRY,UZB,EUR,Europe,SEX,Both,1999,No data,,,
4457576,COUNTRY,LBR,AFR,Africa,SEX,Both,1999,1.6 [1.4 - 1.9],1.6,1.4,1.9
