Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
44851,COUNTRY,URY,AMR,Americas,SEX,Female,2000,0.11 [<0.1 - 0.16],0.11,0.1,0.16
82090,COUNTRY,GNB,AFR,Africa,SEX,Female,2000,4.9 [4.1 - 5.8],4.9,4.1,5.8
115568,COUNTRY,FIN,EUR,Europe,SEX,Female,2000,No data,,,
186705,COUNTRY,FJI,WPR,Western Pacific,SEX,Female,2000,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
200949,COUNTRY,SVN,EUR,Europe,SEX,Female,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
228173,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,2000,No data,,,
309604,COUNTRY,BIH,EUR,Europe,SEX,Female,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
361301,COUNTRY,ISL,EUR,Europe,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
405068,GLOBAL,GLOBAL,,,SEX,Female,2000,0.49 [0.38 - 0.65],0.49,0.38,0.65
460437,COUNTRY,BFA,AFR,Africa,SEX,Female,2000,1 [0.85 - 1.2],1.0,0.85,1.2
534721,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Female,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
647038,COUNTRY,CMR,AFR,Africa,SEX,Female,2000,No data,,,
691191,COUNTRY,COK,WPR,Western Pacific,SEX,Female,2000,No data,,,
777328,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2000,No data,,,
789215,COUNTRY,SLV,AMR,Americas,SEX,Female,2000,0.21 [0.19 - 0.23],0.21,0.19,0.23
792312,COUNTRY,HRV,EUR,Europe,SEX,Female,2000,No data,,,
901747,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,2000,0.79 [0.69 - 0.89],0.79,0.69,0.89
1032801,COUNTRY,UGA,AFR,Africa,SEX,Female,2000,5.3 [4.8 - 5.8],5.3,4.8,5.8
1075739,COUNTRY,BLZ,AMR,Americas,SEX,Female,2000,0.83 [0.71 - 0.93],0.83,0.71,0.93
1104281,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1107482,COUNTRY,MDV,SEAR,South-East Asia,SEX,Female,2000,No data,,,
1110258,COUNTRY,LUX,EUR,Europe,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1112407,COUNTRY,MKD,EUR,Europe,SEX,Female,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1143432,COUNTRY,MDA,EUR,Europe,SEX,Female,2000,0.29 [0.2 - 0.42],0.29,0.2,0.42
1341783,COUNTRY,GRD,AMR,Americas,SEX,Female,2000,No data,,,
1410426,COUNTRY,POL,EUR,Europe,SEX,Female,2000,No data,,,
1443137,COUNTRY,KNA,AMR,Americas,SEX,Female,2000,No data,,,
1445591,COUNTRY,STP,AFR,Africa,SEX,Female,2000,0.93 [0.71 - 1.2],0.93,0.71,1.2
1499141,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1528142,COUNTRY,ERI,AFR,Africa,SEX,Female,2000,0.94 [0.66 - 1.3],0.94,0.66,1.3
1541719,COUNTRY,ATG,AMR,Americas,SEX,Female,2000,No data,,,
1601964,COUNTRY,GBR,EUR,Europe,SEX,Female,2000,No data,,,
1670696,COUNTRY,ETH,AFR,Africa,SEX,Female,2000,1.4 [0.59 - 2.9],1.4,0.59,2.9
1714120,COUNTRY,ARG,AMR,Americas,SEX,Female,2000,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1737903,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Female,2000,No data,,,
1780898,COUNTRY,TUR,EUR,Europe,SEX,Female,2000,No data,,,
1830169,REGION,WPR,,,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2042722,COUNTRY,BHS,AMR,Americas,SEX,Female,2000,0.88 [0.72 - 1],0.88,0.72,1.0
2044303,COUNTRY,TKM,EUR,Europe,SEX,Female,2000,No data,,,
2060121,COUNTRY,SLE,AFR,Africa,SEX,Female,2000,1.3 [1.1 - 1.6],1.3,1.1,1.6
2065287,COUNTRY,JPN,WPR,Western Pacific,SEX,Female,2000,No data,,,
2083752,COUNTRY,BLR,EUR,Europe,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2087797,COUNTRY,MYS,WPR,Western Pacific,SEX,Female,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2128900,REGION,AMR,,,SEX,Female,2000,0.13 [0.11 - 0.17],0.13,0.11,0.17
2167629,COUNTRY,RWA,AFR,Africa,SEX,Female,2000,3.5 [3.2 - 3.9],3.5,3.2,3.9
2174968,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Female,2000,No data,,,
2199802,REGION,AFR,,,SEX,Female,2000,3.7 [2.7 - 4.9],3.7,2.7,4.9
2201992,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Female,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2228816,COUNTRY,GRC,EUR,Europe,SEX,Female,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
