Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
112692,COUNTRY,NLD,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
129748,COUNTRY,MYS,WPR,Western Pacific,SEX,Male,2009,0.34 [0.31 - 0.37],0.34,0.31,0.37
194982,COUNTRY,LCA,AMR,Americas,SEX,Male,2009,No data,,,
273074,COUNTRY,LKA,SEAR,South-East Asia,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
278258,COUNTRY,ALB,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
297471,COUNTRY,LSO,AFR,Africa,SEX,Male,2009,12 [9.9 - 14],12.0,9.9,14.0
328369,COUNTRY,SWE,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
497100,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
524964,COUNTRY,VEN,AMR,Americas,SEX,Male,2009,0.27 [0.19 - 0.43],0.27,0.19,0.43
526240,COUNTRY,DMA,AMR,Americas,SEX,Male,2009,No data,,,
542054,COUNTRY,ARG,AMR,Americas,SEX,Male,2009,0.18 [0.15 - 0.21],0.18,0.15,0.21
582795,COUNTRY,PNG,WPR,Western Pacific,SEX,Male,2009,0.35 [0.31 - 0.42],0.35,0.31,0.42
612260,COUNTRY,TKM,EUR,Europe,SEX,Male,2009,No data,,,
730496,COUNTRY,KOR,WPR,Western Pacific,SEX,Male,2009,No data,,,
790324,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Male,2009,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
876281,COUNTRY,AZE,EUR,Europe,SEX,Male,2009,0.14 [0.11 - 0.17],0.14,0.11,0.17
890146,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
993975,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1023821,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Male,2009,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1059780,COUNTRY,GNQ,AFR,Africa,SEX,Male,2009,No data,,,
1065255,COUNTRY,JAM,AMR,Americas,SEX,Male,2009,0.56 [0.44 - 0.67],0.56,0.44,0.67
1198995,COUNTRY,MNE,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1213563,COUNTRY,CAN,AMR,Americas,SEX,Male,2009,0.1 [<0.1 - 0.13],0.1,0.1,0.13
1270678,COUNTRY,ECU,AMR,Americas,SEX,Male,2009,0.21 [0.17 - 0.25],0.21,0.17,0.25
1294597,COUNTRY,KGZ,EUR,Europe,SEX,Male,2009,0.16 [0.14 - 0.17],0.16,0.14,0.17
1328219,COUNTRY,MOZ,AFR,Africa,SEX,Male,2009,6.3 [5.7 - 7.4],6.3,5.7,7.4
1334789,COUNTRY,MDV,SEAR,South-East Asia,SEX,Male,2009,No data,,,
1382971,COUNTRY,DOM,AMR,Americas,SEX,Male,2009,0.57 [0.4 - 0.71],0.57,0.4,0.71
1458122,COUNTRY,BLZ,AMR,Americas,SEX,Male,2009,0.76 [0.66 - 0.88],0.76,0.66,0.88
1590725,COUNTRY,BGR,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1658559,COUNTRY,HRV,EUR,Europe,SEX,Male,2009,No data,,,
1682642,COUNTRY,ERI,AFR,Africa,SEX,Male,2009,0.24 [0.15 - 0.36],0.24,0.15,0.36
1683988,COUNTRY,BEL,EUR,Europe,SEX,Male,2009,No data,,,
1775964,COUNTRY,IDN,SEAR,South-East Asia,SEX,Male,2009,0.26 [0.23 - 0.28],0.26,0.23,0.28
1786198,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
2024204,COUNTRY,GBR,EUR,Europe,SEX,Male,2009,No data,,,
2041558,COUNTRY,SRB,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2124769,GLOBAL,GLOBAL,,,SEX,Male,2009,0.33 [0.26 - 0.41],0.33,0.26,0.41
2173526,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2235868,COUNTRY,COK,WPR,Western Pacific,SEX,Male,2009,No data,,,
2269036,COUNTRY,SLV,AMR,Americas,SEX,Male,2009,0.33 [0.28 - 0.38],0.33,0.28,0.38
2278985,COUNTRY,ZWE,AFR,Africa,SEX,Male,2009,7 [4.8 - 10],7.0,4.8,10.0
2283769,COUNTRY,PLW,WPR,Western Pacific,SEX,Male,2009,No data,,,
2339281,COUNTRY,ITA,EUR,Europe,SEX,Male,2009,0.11 [<0.1 - 0.13],0.11,0.1,0.13
2346645,COUNTRY,VUT,WPR,Western Pacific,SEX,Male,2009,No data,,,
2360689,COUNTRY,NAM,AFR,Africa,SEX,Male,2009,5.5 [4.9 - 6.7],5.5,4.9,6.7
2392143,COUNTRY,COL,AMR,Americas,SEX,Male,2009,0.5 [0.38 - 0.65],0.5,0.38,0.65
2403187,COUNTRY,BEN,AFR,Africa,SEX,Male,2009,0.48 [0.38 - 0.63],0.48,0.38,0.63
2404565,COUNTRY,WSM,WPR,Western Pacific,SEX,Male,2009,No data,,,
2410723,COUNTRY,GTM,AMR,Americas,SEX,Male,2009,0.13 [0.12 - 0.16],0.13,0.12,0.16
2427860,COUNTRY,ZAF,AFR,Africa,SEX,Male,2009,6.8 [5.9 - 8.2],6.8,5.9,8.2
2431162,COUNTRY,BRA,AMR,Americas,SEX,Male,2009,0.31 [0.29 - 0.33],0.31,0.29,0.33
2475716,COUNTRY,NZL,WPR,Western Pacific,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2482379,COUNTRY,HTI,AMR,Americas,SEX,Male,2009,0.81 [0.67 - 1],0.81,0.67,1.0
2521714,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
2565696,COUNTRY,CHE,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
2605098,COUNTRY,TON,WPR,Western Pacific,SEX,Male,2009,No data,,,
2658894,COUNTRY,CYP,EUR,Europe,SEX,Male,2009,No data,,,
2728089,COUNTRY,CAF,AFR,Africa,SEX,Male,2009,No data,,,
2748026,COUNTRY,GIN,AFR,Africa,SEX,Male,2009,0.87 [0.73 - 1.1],0.87,0.73,1.1
2778265,COUNTRY,LBR,AFR,Africa,SEX,Male,2009,0.66 [0.53 - 0.85],0.66,0.53,0.85
2862249,COUNTRY,PRY,AMR,Americas,SEX,Male,2009,0.26 [0.2 - 0.33],0.26,0.2,0.33
2949906,COUNTRY,KHM,WPR,Western Pacific,SEX,Male,2009,0.18 [0.16 - 0.2],0.18,0.16,0.2
2962429,COUNTRY,FIN,EUR,Europe,SEX,Male,2009,No data,,,
2992705,REGION,EUR,,,SEX,Male,2009,0.23 [0.19 - 0.27],0.23,0.19,0.27
3015187,COUNTRY,AUT,EUR,Europe,SEX,Male,2009,No data,,,
3069715,COUNTRY,AND,EUR,Europe,SEX,Male,2009,No data,,,
3164723,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,2009,0.15 [0.12 - 0.17],0.15,0.12,0.17
3185832,COUNTRY,HND,AMR,Americas,SEX,Male,2009,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
3189342,COUNTRY,UZB,EUR,Europe,SEX,Male,2009,0.15 [0.14 - 0.15],0.15,0.14,0.15
3235642,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,2009,No data,,,
3265205,COUNTRY,DEU,EUR,Europe,SEX,Male,2009,No data,,,
3267688,COUNTRY,CZE,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3276635,COUNTRY,CHL,AMR,Americas,SEX,Male,2009,0.32 [0.24 - 0.39],0.32,0.24,0.39
3280198,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3375814,COUNTRY,COG,AFR,Africa,SEX,Male,2009,1.4 [1.1 - 1.8],1.4,1.1,1.8
3406885,COUNTRY,NIC,AMR,Americas,SEX,Male,2009,0.13 [<0.1 - 0.17],0.13,0.1,0.17
3473819,COUNTRY,BLR,EUR,Europe,SEX,Male,2009,0.38 [0.31 - 0.49],0.38,0.31,0.49
3543411,COUNTRY,AUS,WPR,Western Pacific,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3681241,COUNTRY,GRD,AMR,Americas,SEX,Male,2009,No data,,,
3709312,COUNTRY,PRT,EUR,Europe,SEX,Male,2009,0.24 [0.18 - 0.27],0.24,0.18,0.27
3801767,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Male,2009,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
3878858,REGION,AMR,,,SEX,Male,2009,0.27 [0.22 - 0.34],0.27,0.22,0.34
3890916,COUNTRY,URY,AMR,Americas,SEX,Male,2009,0.31 [0.21 - 0.45],0.31,0.21,0.45
3909298,COUNTRY,SSD,AFR,Africa,SEX,Male,2009,1.1 [0.86 - 1.4],1.1,0.86,1.4
3987808,COUNTRY,MNG,WPR,Western Pacific,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3998234,COUNTRY,TUV,WPR,Western Pacific,SEX,Male,2009,No data,,,
4140158,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Male,2009,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
4247615,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,2009,0.41 [0.36 - 0.45],0.41,0.36,0.45
4268334,COUNTRY,VNM,WPR,Western Pacific,SEX,Male,2009,0.24 [0.21 - 0.26],0.24,0.21,0.26
4319830,COUNTRY,SLE,AFR,Africa,SEX,Male,2009,0.84 [0.73 - 1],0.84,0.73,1.0
4351056,COUNTRY,COD,AFR,Africa,SEX,Male,2009,0.46 [0.36 - 0.61],0.46,0.36,0.61
4360412,COUNTRY,ETH,AFR,Africa,SEX,Male,2009,0.33 [0.15 - 0.71],0.33,0.15,0.71
4469149,COUNTRY,TGO,AFR,Africa,SEX,Male,2009,1.1 [0.84 - 1.4],1.1,0.84,1.4
4483520,COUNTRY,LUX,EUR,Europe,SEX,Male,2009,0.13 [<0.1 - 0.15],0.13,0.1,0.15
4559754,COUNTRY,FRA,EUR,Europe,SEX,Male,2009,0.16 [0.11 - 0.18],0.16,0.11,0.18
4568596,COUNTRY,TTO,AMR,Americas,SEX,Male,2009,No data,,,
4570724,COUNTRY,NRU,WPR,Western Pacific,SEX,Male,2009,No data,,,
4859496,COUNTRY,CUB,AMR,Americas,SEX,Male,2009,0.33 [0.27 - 0.4],0.33,0.27,0.4
4934139,COUNTRY,GNB,AFR,Africa,SEX,Male,2009,1.8 [1.5 - 2.3],1.8,1.5,2.3
4940419,REGION,WPR,,,SEX,Male,2009,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
4981292,COUNTRY,PAN,AMR,Americas,SEX,Male,2009,0.55 [0.46 - 0.61],0.55,0.46,0.61
5094274,COUNTRY,DZA,AFR,Africa,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5102108,COUNTRY,COM,AFR,Africa,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5141068,COUNTRY,JPN,WPR,Western Pacific,SEX,Male,2009,No data,,,
5168300,COUNTRY,MLT,EUR,Europe,SEX,Male,2009,0.11 [<0.1 - 0.13],0.11,0.1,0.13
5224563,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Male,2009,No data,,,
5291674,COUNTRY,CRI,AMR,Americas,SEX,Male,2009,0.32 [0.26 - 0.36],0.32,0.26,0.36
5333778,COUNTRY,NIU,WPR,Western Pacific,SEX,Male,2009,No data,,,
5454032,COUNTRY,MKD,EUR,Europe,SEX,Male,2009,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5506309,COUNTRY,MEX,AMR,Americas,SEX,Male,2009,0.25 [0.21 - 0.28],0.25,0.21,0.28
5543396,COUNTRY,BFA,AFR,Africa,SEX,Male,2009,0.4 [0.31 - 0.52],0.4,0.31,0.52
