Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
11481,COUNTRY,MEX,AMR,Americas,SEX,Male,2018,0.28 [0.23 - 0.34],0.28,0.23,0.34
81511,COUNTRY,ERI,AFR,Africa,SEX,Male,2018,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
133102,COUNTRY,DZA,AFR,Africa,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
203768,COUNTRY,SVN,EUR,Europe,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
270661,COUNTRY,HUN,EUR,Europe,SEX,Male,2018,No data,,,
304170,COUNTRY,AUT,EUR,Europe,SEX,Male,2018,No data,,,
378270,COUNTRY,CRI,AMR,Americas,SEX,Male,2018,0.35 [0.27 - 0.44],0.35,0.27,0.44
449326,COUNTRY,COL,AMR,Americas,SEX,Male,2018,0.48 [0.31 - 0.75],0.48,0.31,0.75
458083,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
516394,COUNTRY,CUB,AMR,Americas,SEX,Male,2018,0.31 [0.23 - 0.39],0.31,0.23,0.39
525560,COUNTRY,COD,AFR,Africa,SEX,Male,2018,0.21 [0.15 - 0.31],0.21,0.15,0.31
553412,COUNTRY,FRA,EUR,Europe,SEX,Male,2018,0.12 [<0.1 - 0.14],0.12,0.1,0.14
588776,COUNTRY,ZAF,AFR,Africa,SEX,Male,2018,2.9 [2.5 - 3.5],2.9,2.5,3.5
639160,COUNTRY,TLS,SEAR,South-East Asia,SEX,Male,2018,0.13 [0.11 - 0.16],0.13,0.11,0.16
722357,COUNTRY,ISR,EUR,Europe,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
736018,COUNTRY,GBR,EUR,Europe,SEX,Male,2018,No data,,,
852312,COUNTRY,PER,AMR,Americas,SEX,Male,2018,0.27 [0.21 - 0.35],0.27,0.21,0.35
894417,COUNTRY,UZB,EUR,Europe,SEX,Male,2018,0.13 [0.12 - 0.14],0.13,0.12,0.14
986410,COUNTRY,ATG,AMR,Americas,SEX,Male,2018,No data,,,
1039318,COUNTRY,DEU,EUR,Europe,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1039364,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Male,2018,0.31 [0.17 - 0.59],0.31,0.17,0.59
1042534,COUNTRY,FSM,WPR,Western Pacific,SEX,Male,2018,No data,,,
1056726,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1070246,COUNTRY,URY,AMR,Americas,SEX,Male,2018,0.33 [0.2 - 0.57],0.33,0.2,0.57
1130647,COUNTRY,COK,WPR,Western Pacific,SEX,Male,2018,No data,,,
1153593,COUNTRY,MRT,AFR,Africa,SEX,Male,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1253031,COUNTRY,PLW,WPR,Western Pacific,SEX,Male,2018,No data,,,
1397527,COUNTRY,CPV,AFR,Africa,SEX,Male,2018,0.56 [0.44 - 0.76],0.56,0.44,0.76
1432561,COUNTRY,SGP,WPR,Western Pacific,SEX,Male,2018,0.11 [<0.1 - 0.13],0.11,0.1,0.13
1455239,COUNTRY,GHA,AFR,Africa,SEX,Male,2018,0.54 [0.39 - 0.7],0.54,0.39,0.7
