Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
29284,COUNTRY,NOR,EUR,Europe,SEX,Female,2017,No data,,,
111830,COUNTRY,RWA,AFR,Africa,SEX,Female,2017,0.55 [0.4 - 0.8],0.55,0.4,0.8
131174,COUNTRY,MUS,AFR,Africa,SEX,Female,2017,0.54 [0.43 - 0.69],0.54,0.43,0.69
207311,COUNTRY,POL,EUR,Europe,SEX,Female,2017,No data,,,
230739,COUNTRY,PRY,AMR,Americas,SEX,Female,2017,0.13 [<0.1 - 0.18],0.13,0.1,0.18
241028,COUNTRY,TJK,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
245563,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Female,2017,No data,,,
285962,COUNTRY,KGZ,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
345487,COUNTRY,BHS,AMR,Americas,SEX,Female,2017,0.18 [0.14 - 0.26],0.18,0.14,0.26
429567,COUNTRY,PER,AMR,Americas,SEX,Female,2017,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
548819,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Female,2017,No data,,,
571667,COUNTRY,GMB,AFR,Africa,SEX,Female,2017,0.9 [0.64 - 1.3],0.9,0.64,1.3
596370,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
645708,COUNTRY,IRL,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
646721,COUNTRY,PLW,WPR,Western Pacific,SEX,Female,2017,No data,,,
689943,COUNTRY,LVA,EUR,Europe,SEX,Female,2017,0.14 [0.13 - 0.16],0.14,0.13,0.16
713206,COUNTRY,CHN,WPR,Western Pacific,SEX,Female,2017,No data,,,
777854,COUNTRY,CZE,EUR,Europe,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
807847,COUNTRY,SEN,AFR,Africa,SEX,Female,2017,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
867399,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
920541,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
941645,COUNTRY,TTO,AMR,Americas,SEX,Female,2017,No data,,,
1063880,COUNTRY,KEN,AFR,Africa,SEX,Female,2017,0.96 [0.52 - 1.6],0.96,0.52,1.6
1195604,COUNTRY,RUS,EUR,Europe,SEX,Female,2017,No data,,,
1228086,COUNTRY,ISR,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1231561,COUNTRY,COK,WPR,Western Pacific,SEX,Female,2017,No data,,,
1250924,COUNTRY,CAN,AMR,Americas,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1290242,COUNTRY,IDN,SEAR,South-East Asia,SEX,Female,2017,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1307037,COUNTRY,NAM,AFR,Africa,SEX,Female,2017,4.2 [3.3 - 5.4],4.2,3.3,5.4
1320020,COUNTRY,PRK,SEAR,South-East Asia,SEX,Female,2017,No data,,,
1334057,COUNTRY,MDG,AFR,Africa,SEX,Female,2017,No data,,,
1337641,COUNTRY,JAM,AMR,Americas,SEX,Female,2017,0.32 [0.25 - 0.41],0.32,0.25,0.41
1470372,COUNTRY,COL,AMR,Americas,SEX,Female,2017,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1586833,COUNTRY,SVN,EUR,Europe,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1629986,REGION,EUR,,,SEX,Female,2017,0.11 [<0.1 - 0.13],0.11,0.1,0.13
1815103,COUNTRY,BOL,AMR,Americas,SEX,Female,2017,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
1838850,COUNTRY,MLI,AFR,Africa,SEX,Female,2017,0.44 [0.31 - 0.59],0.44,0.31,0.59
1877356,COUNTRY,ARG,AMR,Americas,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1897430,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1923858,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1940346,COUNTRY,URY,AMR,Americas,SEX,Female,2017,0.16 [<0.1 - 0.28],0.16,0.1,0.28
1965082,COUNTRY,BLR,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
2132587,COUNTRY,ITA,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2313373,COUNTRY,MKD,EUR,Europe,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2313980,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2326138,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,2017,No data,,,
2455331,COUNTRY,KAZ,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2478488,COUNTRY,UKR,EUR,Europe,SEX,Female,2017,0.18 [0.14 - 0.23],0.18,0.14,0.23
2494083,GLOBAL,GLOBAL,,,SEX,Female,2017,0.22 [0.17 - 0.29],0.22,0.17,0.29
2513030,COUNTRY,CPV,AFR,Africa,SEX,Female,2017,0.44 [0.36 - 0.56],0.44,0.36,0.56
2521592,COUNTRY,LCA,AMR,Americas,SEX,Female,2017,No data,,,
2544223,COUNTRY,BFA,AFR,Africa,SEX,Female,2017,0.17 [0.13 - 0.24],0.17,0.13,0.24
2549903,REGION,EMR,,,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2558862,COUNTRY,ALB,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2568899,COUNTRY,SWE,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2612789,COUNTRY,KNA,AMR,Americas,SEX,Female,2017,No data,,,
2626962,COUNTRY,MLT,EUR,Europe,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2664981,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2675973,COUNTRY,SYC,AFR,Africa,SEX,Female,2017,No data,,,
2739111,REGION,WPR,,,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2741572,COUNTRY,WSM,WPR,Western Pacific,SEX,Female,2017,No data,,,
2799090,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2830757,COUNTRY,MOZ,AFR,Africa,SEX,Female,2017,6.1 [5.3 - 7],6.1,5.3,7.0
2889305,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Female,2017,0.27 [0.14 - 0.49],0.27,0.14,0.49
2989349,COUNTRY,GNB,AFR,Africa,SEX,Female,2017,1.1 [0.8 - 1.6],1.1,0.8,1.6
3061319,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Female,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3073874,COUNTRY,FSM,WPR,Western Pacific,SEX,Female,2017,No data,,,
3140160,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Female,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3224295,COUNTRY,BRA,AMR,Americas,SEX,Female,2017,0.14 [0.13 - 0.15],0.14,0.13,0.15
