Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
29741,COUNTRY,FJI,WPR,Western Pacific,2021,2100 [1400 - 3800],2100.0
115746,COUNTRY,CPV,AFR,Africa,2021,3700 [3200 - 4400],3700.0
139066,COUNTRY,IND,SEAR,South-East Asia,2021,No data,
203917,COUNTRY,EGY,EMR,Eastern Mediterranean,2021,29 000 [26 000 - 34 000],29000.0
270191,COUNTRY,WSM,WPR,Western Pacific,2021,No data,
408013,REGION,SEAR,,,2021,4 000 000 [3 500 000 - 4 800 000],4000000.0
456222,COUNTRY,NRU,WPR,Western Pacific,2021,No data,
487121,COUNTRY,TZA,AFR,Africa,2021,1 700 000 [1 600 000 - 1 800 000],1700000.0
501117,COUNTRY,CHL,AMR,Americas,2021,82 000 [72 000 - 90 000],82000.0
557997,COUNTRY,KWT,EMR,Eastern Mediterranean,2021,820 [700 - 1000],820.0
563602,COUNTRY,TUR,EUR,Europe,2021,No data,
834352,COUNTRY,KHM,WPR,Western Pacific,2021,77 000 [67 000 - 88 000],77000.0
838951,COUNTRY,PRK,SEAR,South-East Asia,2021,No data,
851761,COUNTRY,COM,AFR,Africa,2021,<200 [<100 - <500],200.0
867063,COUNTRY,THA,SEAR,South-East Asia,2021,590 000 [520 000 - 670 000],590000.0
1007323,COUNTRY,SAU,EMR,Eastern Mediterranean,2021,8900 [8100 - 10 000],8900.0
1153396,COUNTRY,SVN,EUR,Europe,2021,900 [730 - 1100],900.0
1236355,COUNTRY,STP,AFR,Africa,2021,No data,
1246943,COUNTRY,GNQ,AFR,Africa,2021,No data,
1249211,COUNTRY,MYS,WPR,Western Pacific,2021,85 000 [77 000 - 94 000],85000.0
1259703,COUNTRY,AUS,WPR,Western Pacific,2021,29 000 [26 000 - 32 000],29000.0
1288542,COUNTRY,GRD,AMR,Americas,2021,No data,
1297678,COUNTRY,SGP,WPR,Western Pacific,2021,7800 [6200 - 8900],7800.0
1314101,COUNTRY,IRQ,EMR,Eastern Mediterranean,2021,2400 [2000 - 2900],2400.0
1409695,COUNTRY,POL,EUR,Europe,2021,No data,
1560364,COUNTRY,JOR,EMR,Eastern Mediterranean,2021,580 [<500 - 670],580.0
1633345,COUNTRY,PRY,AMR,Americas,2021,20 000 [17 000 - 24 000],20000.0
1694121,COUNTRY,ISL,EUR,Europe,2021,<500 [<500 - <500],500.0
1717359,COUNTRY,CIV,AFR,Africa,2021,430 000 [390 000 - 490 000],430000.0
1771538,COUNTRY,COD,AFR,Africa,2021,510 000 [410 000 - 610 000],510000.0
1788975,COUNTRY,HND,AMR,Americas,2021,20 000 [18 000 - 22 000],20000.0
1826243,COUNTRY,DNK,EUR,Europe,2021,6200 [5200 - 7100],6200.0
1871557,REGION,WPR,,,2021,2 200 000 [2 000 000 - 2 300 000],2200000.0
1909588,COUNTRY,FIN,EUR,Europe,2021,No data,
1917844,COUNTRY,CHE,EUR,Europe,2021,17 000 [15 000 - 19 000],17000.0
1953171,COUNTRY,ZMB,AFR,Africa,2021,1 300 000 [1 300 000 - 1 500 000],1300000.0
2023891,COUNTRY,URY,AMR,Americas,2021,15 000 [12 000 - 20 000],15000.0
2036022,COUNTRY,VEN,AMR,Americas,2021,90 000 [79 000 - 98 000],90000.0
2049080,COUNTRY,CYP,EUR,Europe,2021,No data,
2192286,COUNTRY,SWZ,AFR,Africa,2021,230 000 [220 000 - 250 000],230000.0
2250354,COUNTRY,KIR,WPR,Western Pacific,2021,No data,
2315801,COUNTRY,MRT,AFR,Africa,2021,6300 [5400 - 8000],6300.0
2368559,COUNTRY,ECU,AMR,Americas,2021,48 000 [42 000 - 54 000],48000.0
2374385,COUNTRY,TGO,AFR,Africa,2021,110 000 [90 000 - 130 000],110000.0
2403533,COUNTRY,MHL,WPR,Western Pacific,2021,No data,
2403540,COUNTRY,FSM,WPR,Western Pacific,2021,No data,
2415282,COUNTRY,ALB,EUR,Europe,2021,1400 [1200 - 1600],1400.0
2424866,COUNTRY,FRA,EUR,Europe,2021,200 000 [170 000 - 220 000],200000.0
2444006,COUNTRY,PLW,WPR,Western Pacific,2021,No data,
