Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
8738,COUNTRY,BEL,EUR,Europe,SEX,Male,2002,No data,,,
72647,COUNTRY,SLV,AMR,Americas,SEX,Male,2002,0.46 [0.41 - 0.51],0.46,0.41,0.51
74197,COUNTRY,SWE,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
76405,REGION,EMR,,,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
88057,COUNTRY,CRI,AMR,Americas,SEX,Male,2002,0.22 [0.18 - 0.26],0.22,0.18,0.26
128295,COUNTRY,ZWE,AFR,Africa,SEX,Male,2002,10 [7.2 - 15],10.0,7.2,15.0
177178,COUNTRY,CHE,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
192128,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Male,2002,No data,,,
218771,COUNTRY,SVN,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
315478,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,2002,0.63 [0.56 - 0.7],0.63,0.56,0.7
524215,COUNTRY,DMA,AMR,Americas,SEX,Male,2002,No data,,,
527299,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Male,2002,1.9 [1.3 - 2.8],1.9,1.3,2.8
547311,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Male,2002,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
747446,COUNTRY,GTM,AMR,Americas,SEX,Male,2002,0.24 [0.23 - 0.28],0.24,0.23,0.28
838121,COUNTRY,CAF,AFR,Africa,SEX,Male,2002,No data,,,
858955,COUNTRY,PRT,EUR,Europe,SEX,Male,2002,0.29 [0.23 - 0.33],0.29,0.23,0.33
870727,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Male,2002,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
878431,COUNTRY,TTO,AMR,Americas,SEX,Male,2002,No data,,,
929365,COUNTRY,POL,EUR,Europe,SEX,Male,2002,No data,,,
932177,COUNTRY,STP,AFR,Africa,SEX,Male,2002,0.76 [0.59 - 1],0.76,0.59,1.0
947227,COUNTRY,JAM,AMR,Americas,SEX,Male,2002,0.98 [0.77 - 1.2],0.98,0.77,1.2
1148371,COUNTRY,COK,WPR,Western Pacific,SEX,Male,2002,No data,,,
1157869,COUNTRY,KIR,WPR,Western Pacific,SEX,Male,2002,No data,,,
1199035,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,2002,0.14 [0.11 - 0.2],0.14,0.11,0.2
1229436,COUNTRY,SRB,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1299342,COUNTRY,ARG,AMR,Americas,SEX,Male,2002,0.18 [0.15 - 0.21],0.18,0.15,0.21
1364329,COUNTRY,GRD,AMR,Americas,SEX,Male,2002,No data,,,
1393120,COUNTRY,BRN,WPR,Western Pacific,SEX,Male,2002,No data,,,
1478275,COUNTRY,EST,EUR,Europe,SEX,Male,2002,1 [0.8 - 1.2],1.0,0.8,1.2
1523610,COUNTRY,ITA,EUR,Europe,SEX,Male,2002,0.13 [0.1 - 0.15],0.13,0.1,0.15
1544875,COUNTRY,DEU,EUR,Europe,SEX,Male,2002,No data,,,
1565923,COUNTRY,BGD,SEAR,South-East Asia,SEX,Male,2002,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1660761,COUNTRY,LBR,AFR,Africa,SEX,Male,2002,1.2 [1 - 1.5],1.2,1.0,1.5
1660767,COUNTRY,BIH,EUR,Europe,SEX,Male,2002,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1680298,COUNTRY,SMR,EUR,Europe,SEX,Male,2002,No data,,,
1746423,COUNTRY,IDN,SEAR,South-East Asia,SEX,Male,2002,0.31 [0.27 - 0.35],0.31,0.27,0.35
1823750,COUNTRY,ISL,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1870300,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1877210,COUNTRY,TUR,EUR,Europe,SEX,Male,2002,No data,,,
1918528,COUNTRY,ATG,AMR,Americas,SEX,Male,2002,No data,,,
1945058,COUNTRY,SEN,AFR,Africa,SEX,Male,2002,0.54 [0.43 - 0.68],0.54,0.43,0.68
1995012,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Male,2002,No data,,,
2080437,COUNTRY,KGZ,EUR,Europe,SEX,Male,2002,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
2113464,COUNTRY,RUS,EUR,Europe,SEX,Male,2002,No data,,,
2185336,COUNTRY,GEO,EUR,Europe,SEX,Male,2002,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2281271,COUNTRY,TGO,AFR,Africa,SEX,Male,2002,1.9 [1.6 - 2.5],1.9,1.6,2.5
2291630,COUNTRY,USA,AMR,Americas,SEX,Male,2002,No data,,,
2360263,COUNTRY,UZB,EUR,Europe,SEX,Male,2002,<0.1 [<0.01 - 0.13],0.1,0.01,0.13
2379523,COUNTRY,NRU,WPR,Western Pacific,SEX,Male,2002,No data,,,
