Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
19816,REGION,SEAR,,,2009,4 200 000 [3 600 000 - 4 900 000],4200000.0
80482,COUNTRY,ARG,AMR,Americas,2009,88 000 [81 000 - 94 000],88000.0
129817,COUNTRY,BLR,EUR,Europe,2009,14 000 [12 000 - 18 000],14000.0
201374,COUNTRY,TKM,EUR,Europe,2009,No data,
214696,COUNTRY,GNQ,AFR,Africa,2009,No data,
239021,COUNTRY,NER,AFR,Africa,2009,40 000 [36 000 - 44 000],40000.0
244100,COUNTRY,SLB,WPR,Western Pacific,2009,No data,
507646,COUNTRY,VEN,AMR,Americas,2009,110 000 [99 000 - 120 000],110000.0
813808,COUNTRY,TUR,EUR,Europe,2009,No data,
819520,COUNTRY,SMR,EUR,Europe,2009,No data,
827751,COUNTRY,GBR,EUR,Europe,2009,No data,
834289,COUNTRY,GEO,EUR,Europe,2009,2200 [2000 - 2400],2200.0
852812,COUNTRY,KAZ,EUR,Europe,2009,15 000 [13 000 - 17 000],15000.0
943979,COUNTRY,SVN,EUR,Europe,2009,<500 [<500 - <500],500.0
975507,COUNTRY,ZMB,AFR,Africa,2009,910 000 [860 000 - 960 000],910000.0
977201,COUNTRY,MAR,EMR,Eastern Mediterranean,2009,17 000 [15 000 - 18 000],17000.0
1016507,COUNTRY,CMR,AFR,Africa,2009,No data,
1020078,COUNTRY,SSD,AFR,Africa,2009,160 000 [120 000 - 200 000],160000.0
1053924,COUNTRY,COK,WPR,Western Pacific,2009,No data,
1064068,COUNTRY,DNK,EUR,Europe,2009,5200 [4400 - 5800],5200.0
1110228,COUNTRY,KGZ,EUR,Europe,2009,3400 [2900 - 3700],3400.0
1155760,COUNTRY,AND,EUR,Europe,2009,No data,
1195657,COUNTRY,NLD,EUR,Europe,2009,18 000 [17 000 - 20 000],18000.0
1223713,COUNTRY,AGO,AFR,Africa,2009,240 000 [210 000 - 270 000],240000.0
1319910,COUNTRY,LBR,AFR,Africa,2009,42 000 [37 000 - 49 000],42000.0
1455383,COUNTRY,OMN,EMR,Eastern Mediterranean,2009,1400 [1300 - 1600],1400.0
1529422,COUNTRY,VNM,WPR,Western Pacific,2009,200 000 [180 000 - 230 000],200000.0
1615113,COUNTRY,EGY,EMR,Eastern Mediterranean,2009,5500 [5000 - 5900],5500.0
1697108,REGION,EMR,,,2009,230 000 [190 000 - 300 000],230000.0
1709465,COUNTRY,LKA,SEAR,South-East Asia,2009,4300 [4200 - 4400],4300.0
1740723,COUNTRY,TUV,WPR,Western Pacific,2009,No data,
1751873,COUNTRY,MDA,EUR,Europe,2009,15 000 [13 000 - 19 000],15000.0
1758805,COUNTRY,CZE,EUR,Europe,2009,2000 [1700 - 2300],2000.0
1769785,COUNTRY,KOR,WPR,Western Pacific,2009,No data,
1786797,COUNTRY,UKR,EUR,Europe,2009,250 000 [220 000 - 280 000],250000.0
1950875,COUNTRY,HUN,EUR,Europe,2009,No data,
2000939,COUNTRY,ESP,EUR,Europe,2009,130 000 [110 000 - 140 000],130000.0
2054174,COUNTRY,CYP,EUR,Europe,2009,No data,
2141766,COUNTRY,CPV,AFR,Africa,2009,2100 [1900 - 2400],2100.0
2149582,COUNTRY,PER,AMR,Americas,2009,60 000 [53 000 - 70 000],60000.0
2212918,COUNTRY,ALB,EUR,Europe,2009,640 [550 - 710],640.0
2238996,COUNTRY,GIN,AFR,Africa,2009,100 000 [89 000 - 120 000],100000.0
2255969,COUNTRY,BTN,SEAR,South-East Asia,2009,780 [680 - 880],780.0
2286517,COUNTRY,ROU,EUR,Europe,2009,14 000 [13 000 - 15 000],14000.0
2315293,COUNTRY,BGR,EUR,Europe,2009,1900 [1600 - 2100],1900.0
2350856,COUNTRY,IRQ,EMR,Eastern Mediterranean,2009,660 [<500 - 930],660.0
2414593,COUNTRY,MDG,AFR,Africa,2009,20 000 [15 000 - 26 000],20000.0
2421613,COUNTRY,NIC,AMR,Americas,2009,8400 [6700 - 10 000],8400.0
2525960,COUNTRY,WSM,WPR,Western Pacific,2009,No data,
2621090,COUNTRY,RWA,AFR,Africa,2009,230 000 [210 000 - 250 000],230000.0
2688079,COUNTRY,ARE,EMR,Eastern Mediterranean,2009,520 [<500 - 640],520.0
2714789,COUNTRY,QAT,EMR,Eastern Mediterranean,2009,<100 [<100 - <200],100.0
2726312,COUNTRY,BHR,EMR,Eastern Mediterranean,2009,No data,
2753729,COUNTRY,GRD,AMR,Americas,2009,No data,
2756506,COUNTRY,SAU,EMR,Eastern Mediterranean,2009,7500 [6800 - 8100],7500.0
2756914,COUNTRY,MRT,AFR,Africa,2009,9100 [7800 - 11 000],9100.0
2833825,COUNTRY,LAO,WPR,Western Pacific,2009,8700 [7800 - 9600],8700.0
2850940,COUNTRY,YEM,EMR,Eastern Mediterranean,2009,6700 [5000 - 9400],6700.0
2857588,COUNTRY,SUR,AMR,Americas,2009,5000 [4500 - 5600],5000.0
2862247,COUNTRY,NZL,WPR,Western Pacific,2009,2200 [1900 - 2500],2200.0
2949734,COUNTRY,IRN,EMR,Eastern Mediterranean,2009,53 000 [39 000 - 70 000],53000.0
2967081,COUNTRY,MEX,AMR,Americas,2009,190 000 [180 000 - 210 000],190000.0
3076365,COUNTRY,GTM,AMR,Americas,2009,29 000 [28 000 - 32 000],29000.0
