Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
16445,COUNTRY,SYR,EMR,Eastern Mediterranean,2019,<100 [<100 - <100],100.0,100.0,100.0
63820,COUNTRY,WSM,WPR,Western Pacific,2019,No data,,,
166811,COUNTRY,SWE,EUR,Europe,2019,No data,,,
180915,COUNTRY,LBR,AFR,Africa,2019,1500 [1100 - 2000],1500.0,1100.0,2000.0
246992,COUNTRY,RWA,AFR,Africa,2019,3100 [2600 - 4400],3100.0,2600.0,4400.0
260695,COUNTRY,MLT,EUR,Europe,2019,<100 [<100 - <100],100.0,100.0,100.0
288892,COUNTRY,SLB,WPR,Western Pacific,2019,No data,,,
296340,COUNTRY,GNB,AFR,Africa,2019,1500 [1200 - 1900],1500.0,1200.0,1900.0
319870,COUNTRY,SSD,AFR,Africa,2019,7700 [5300 - 11 000],7700.0,5300.0,11000.0
357488,COUNTRY,BWA,AFR,Africa,2019,4600 [3900 - 5300],4600.0,3900.0,5300.0
435127,COUNTRY,BDI,AFR,Africa,2019,1500 [1200 - 2200],1500.0,1200.0,2200.0
614430,COUNTRY,BOL,AMR,Americas,2019,770 [550 - 1100],770.0,550.0,1100.0
637195,COUNTRY,GRD,AMR,Americas,2019,No data,,,
638180,COUNTRY,MHL,WPR,Western Pacific,2019,No data,,,
701101,COUNTRY,ISL,EUR,Europe,2019,<100 [<100 - <100],100.0,100.0,100.0
824088,COUNTRY,EST,EUR,Europe,2019,<100 [<100 - <100],100.0,100.0,100.0
901568,COUNTRY,ZMB,AFR,Africa,2019,23 000 [20 000 - 26 000],23000.0,20000.0,26000.0
959635,COUNTRY,MOZ,AFR,Africa,2019,49 000 [42 000 - 60 000],49000.0,42000.0,60000.0
962306,COUNTRY,AGO,AFR,Africa,2019,17 000 [13 000 - 21 000],17000.0,13000.0,21000.0
967019,COUNTRY,LAO,WPR,Western Pacific,2019,<500 [<500 - <500],500.0,500.0,500.0
990470,COUNTRY,MNE,EUR,Europe,2019,<100 [<100 - <100],100.0,100.0,100.0
1016962,COUNTRY,ROU,EUR,Europe,2019,<200 [<200 - <500],200.0,200.0,500.0
1040527,REGION,AFR,,,2019,500 000 [400 000 - 650 000],500000.0,400000.0,650000.0
1151203,COUNTRY,SVN,EUR,Europe,2019,<100 [<100 - <100],100.0,100.0,100.0
1306723,COUNTRY,NRU,WPR,Western Pacific,2019,No data,,,
1324849,COUNTRY,BHR,EMR,Eastern Mediterranean,2019,No data,,,
1384529,COUNTRY,HUN,EUR,Europe,2019,No data,,,
1451034,COUNTRY,CUB,AMR,Americas,2019,<500 [<200 - <500],500.0,200.0,500.0
1526335,COUNTRY,PAN,AMR,Americas,2019,500 [<500 - 620],500.0,500.0,620.0
1574571,COUNTRY,KEN,AFR,Africa,2019,29 000 [23 000 - 41 000],29000.0,23000.0,41000.0
1659002,COUNTRY,KNA,AMR,Americas,2019,No data,,,
