Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
146633,COUNTRY,LSO,AFR,Africa,2005,1200 [453-2290],1200.0,453.0,2290.0
253141,COUNTRY,DMA,AMR,Americas,2005,12 [11-13],12.0,11.0,13.0
347603,COUNTRY,TLS,SEAR,South-East Asia,2005,498 [390-620],498.0,390.0,620.0
480785,COUNTRY,PER,AMR,Americas,2005,151 [107-203],151.0,107.0,203.0
553399,COUNTRY,LKA,SEAR,South-East Asia,2005,66 [49-85],66.0,49.0,85.0
606478,COUNTRY,SVN,EUR,Europe,2005,15 [13-18],15.0,13.0,18.0
613963,COUNTRY,SAU,EMR,Eastern Mediterranean,2005,19 [17-21],19.0,17.0,21.0
679664,COUNTRY,ZAF,AFR,Africa,2005,1210 [420-2410],1210.0,420.0,2410.0
794372,COUNTRY,TTO,AMR,Americas,2005,14 [12-16],14.0,12.0,16.0
835562,COUNTRY,ITA,EUR,Europe,2005,7.6 [6.5-8.7],7.6,6.5,8.7
1073588,COUNTRY,BTN,SEAR,South-East Asia,2005,190 [146-241],190.0,146.0,241.0
1321050,COUNTRY,AGO,AFR,Africa,2005,368 [233-534],368.0,233.0,534.0
1609350,COUNTRY,SVK,EUR,Europe,2005,15 [13-18],15.0,13.0,18.0
1782150,COUNTRY,MNG,WPR,Western Pacific,2005,428 [220-703],428.0,220.0,703.0
1809254,WORLDBANKINCOMEGROUP,WB_LI,,,2005,249 [189-317],249.0,189.0,317.0
1835088,COUNTRY,ARM,EUR,Europe,2005,92 [30-190],92.0,30.0,190.0
1888642,COUNTRY,AND,EUR,Europe,2005,15 [13-17],15.0,13.0,17.0
2017000,COUNTRY,PRY,AMR,Americas,2005,43 [37-49],43.0,37.0,49.0
2136215,COUNTRY,POL,EUR,Europe,2005,25 [21-29],25.0,21.0,29.0
2264225,COUNTRY,BWA,AFR,Africa,2005,728 [296-1350],728.0,296.0,1350.0
2297770,COUNTRY,SRB,EUR,Europe,2005,40 [25-58],40.0,25.0,58.0
2471212,COUNTRY,VEN,AMR,Americas,2005,32 [27-38],32.0,27.0,38.0
2583378,COUNTRY,MDV,SEAR,South-East Asia,2005,48 [33-65],48.0,33.0,65.0
2596321,COUNTRY,ARE,EMR,Eastern Mediterranean,2005,2.5 [2.2-2.9],2.5,2.2,2.9
