Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
445,COUNTRY,LSO,AFR,Africa,2013,19 000 [9400-33 000],19000.0,9400.0,33000.0
21628,COUNTRY,BHS,AMR,Americas,2013,38 [32-44],38.0,32.0,44.0
27144,COUNTRY,KAZ,EUR,Europe,2013,19 000 [9100-32 000],19000.0,9100.0,32000.0
145659,COUNTRY,CHN,WPR,Western Pacific,2013,959 000 [794 000-1 140 000],959000.0,794000.0,1140000.0
153348,COUNTRY,POL,EUR,Europe,2013,8100 [6900-9400],8100.0,6900.0,9400.0
154911,COUNTRY,BLR,EUR,Europe,2013,5600 [3100-8800],5600.0,3100.0,8800.0
256304,COUNTRY,SVK,EUR,Europe,2013,460 [390-530],460.0,390.0,530.0
261029,COUNTRY,IDN,SEAR,South-East Asia,2013,850 000 [770 000-933 000],850000.0,770000.0,933000.0
271976,COUNTRY,TLS,SEAR,South-East Asia,2013,5800 [4000-7800],5800.0,4000.0,7800.0
390583,COUNTRY,GNB,AFR,Africa,2013,6100 [4000-8800],6100.0,4000.0,8800.0
436606,COUNTRY,GBR,EUR,Europe,2013,8300 [7500-9200],8300.0,7500.0,9200.0
620463,COUNTRY,SRB,EUR,Europe,2013,2000 [1500-2600],2000.0,1500.0,2600.0
630798,COUNTRY,SMR,EUR,Europe,2013,0 [0-0],0.0,0.0,0.0
641143,COUNTRY,RWA,AFR,Africa,2013,7300 [5400-9600],7300.0,5400.0,9600.0
686453,COUNTRY,PRY,AMR,Americas,2013,2400 [2100-2700],2400.0,2100.0,2700.0
886874,COUNTRY,CHE,EUR,Europe,2013,540 [460-620],540.0,460.0,620.0
889349,COUNTRY,AFG,EMR,Eastern Mediterranean,2013,60 000 [39 000-85 000],60000.0,39000.0,85000.0
901399,COUNTRY,LUX,EUR,Europe,2013,44 [37-50],44.0,37.0,50.0
936681,COUNTRY,ZAF,AFR,Africa,2013,604 000 [299 000-1 010 000],604000.0,299000.0,1010000.0
938779,COUNTRY,CYP,EUR,Europe,2013,47 [40-54],47.0,40.0,54.0
955986,COUNTRY,ATG,AMR,Americas,2013,12 [10-13],12.0,10.0,13.0
985348,COUNTRY,KNA,AMR,Americas,2013,0 [0-0],0.0,0.0,0.0
1046309,COUNTRY,MDG,AFR,Africa,2013,56 000 [36 000-80 000],56000.0,36000.0,80000.0
1078369,GLOBAL,GLOBAL,,,2013,11 100 000 [9 470 000-12 900 000],11100000.0,9470000.0,12900000.0
1157537,COUNTRY,AGO,AFR,Africa,2013,98 000 [61 000-144 000],98000.0,61000.0,144000.0
1225292,COUNTRY,MCO,EUR,Europe,2013,0 [0-1],0.0,0.0,1.0
1231630,COUNTRY,BOL,AMR,Americas,2013,13 000 [7800-20 000],13000.0,7800.0,20000.0
1247139,COUNTRY,CRI,AMR,Americas,2013,510 [380-660],510.0,380.0,660.0
1270144,COUNTRY,MKD,EUR,Europe,2013,390 [250-550],390.0,250.0,550.0
1354736,COUNTRY,SLB,WPR,Western Pacific,2013,450 [340-570],450.0,340.0,570.0
1404342,COUNTRY,ARE,EMR,Eastern Mediterranean,2013,93 [80-110],93.0,80.0,110.0
1433060,COUNTRY,CHL,AMR,Americas,2013,2800 [2400-3200],2800.0,2400.0,3200.0
1528341,COUNTRY,NOR,EUR,Europe,2013,420 [360-480],420.0,360.0,480.0
1625853,COUNTRY,KHM,WPR,Western Pacific,2013,60 000 [32 000-97 000],60000.0,32000.0,97000.0
1737303,COUNTRY,PSE,EMR,Eastern Mediterranean,2013,47 [36-59],47.0,36.0,59.0
1983795,COUNTRY,ISR,EUR,Europe,2013,350 [300-410],350.0,300.0,410.0
1995027,COUNTRY,ALB,EUR,Europe,2013,550 [460-640],550.0,460.0,640.0
2001447,REGION,EUR,,,2013,331 000 [267 000-400 000],331000.0,267000.0,400000.0
2051508,COUNTRY,DJI,EMR,Eastern Mediterranean,2013,4000 [3000-5000],4000.0,3000.0,5000.0
2067099,COUNTRY,BEN,AFR,Africa,2013,6800 [4100-10 000],6800.0,4100.0,10000.0
2104077,COUNTRY,JPN,WPR,Western Pacific,2013,24 000 [20 000-27 000],24000.0,20000.0,27000.0
2140635,COUNTRY,SLE,AFR,Africa,2013,21 000 [13 000-31 000],21000.0,13000.0,31000.0
2184392,COUNTRY,WSM,WPR,Western Pacific,2013,25 [22-29],25.0,22.0,29.0
2200884,COUNTRY,CIV,AFR,Africa,2013,41 000 [26 000-58 000],41000.0,26000.0,58000.0
2266335,COUNTRY,MRT,AFR,Africa,2013,4300 [2400-6700],4300.0,2400.0,6700.0
2277957,COUNTRY,OMN,EMR,Eastern Mediterranean,2013,380 [320-440],380.0,320.0,440.0
2297578,REGION,AFR,,,2013,2 780 000 [2 320 000-3 290 000],2780000.0,2320000.0,3290000.0
2317099,REGION,AMR,,,2013,268 000 [249 000-288 000],268000.0,249000.0,288000.0
2331631,COUNTRY,LVA,EUR,Europe,2013,1000 [860-1200],1000.0,860.0,1200.0
2331940,COUNTRY,GMB,AFR,Africa,2013,3700 [2700-4900],3700.0,2700.0,4900.0
2409798,COUNTRY,SEN,AFR,Africa,2013,17 000 [12 000-24 000],17000.0,12000.0,24000.0
2458461,COUNTRY,SAU,EMR,Eastern Mediterranean,2013,3800 [3400-4200],3800.0,3400.0,4200.0
2568040,COUNTRY,GRC,EUR,Europe,2013,570 [490-660],570.0,490.0,660.0
2612750,COUNTRY,ISL,EUR,Europe,2013,13 [11-15],13.0,11.0,15.0
2685609,COUNTRY,LBR,AFR,Africa,2013,14 000 [8900-20 000],14000.0,8900.0,20000.0
2772944,COUNTRY,PRI,AMR,Americas,2013,56 [48-65],56.0,48.0,65.0
2788568,COUNTRY,NPL,SEAR,South-East Asia,2013,78 000 [45 000-121 000],78000.0,45000.0,121000.0
2792145,COUNTRY,THA,SEAR,South-East Asia,2013,119 000 [67 000-184 000],119000.0,67000.0,184000.0
2892856,COUNTRY,HND,AMR,Americas,2013,3800 [2600-5200],3800.0,2600.0,5200.0
2958529,COUNTRY,DNK,EUR,Europe,2013,380 [320-440],380.0,320.0,440.0
3001261,COUNTRY,CAN,AMR,Americas,2013,1900 [1600-2200],1900.0,1600.0,2200.0
3005213,COUNTRY,FSM,WPR,Western Pacific,2013,190 [140-230],190.0,140.0,230.0
3017936,COUNTRY,LBN,EMR,Eastern Mediterranean,2013,790 [680-920],790.0,680.0,920.0
3091827,COUNTRY,TZA,AFR,Africa,2013,164 000 [52 000-338 000],164000.0,52000.0,338000.0
3268477,COUNTRY,ZMB,AFR,Africa,2013,67 000 [37 000-106 000],67000.0,37000.0,106000.0
3280021,COUNTRY,BRN,WPR,Western Pacific,2013,240 [210-280],240.0,210.0,280.0
3286212,COUNTRY,JAM,AMR,Americas,2013,120 [82-160],120.0,82.0,160.0
3375737,COUNTRY,COD,AFR,Africa,2013,247 000 [158 000-355 000],247000.0,158000.0,355000.0
3496463,COUNTRY,IND,SEAR,South-East Asia,2013,3 220 000 [1 830 000-4 990 000],3220000.0,1830000.0,4990000.0
3532084,COUNTRY,KIR,WPR,Western Pacific,2013,510 [390-640],510.0,390.0,640.0
3570050,COUNTRY,AND,EUR,Europe,2013,6 [5-7],6.0,5.0,7.0
3595153,COUNTRY,HKG,,,2013,5500 [4700-6300],5500.0,4700.0,6300.0
3631083,COUNTRY,MOZ,AFR,Africa,2013,90 000 [56 000-133 000],90000.0,56000.0,133000.0
3634418,COUNTRY,NRU,WPR,Western Pacific,2013,8 [7-9],8.0,7.0,9.0
3669987,COUNTRY,VUT,WPR,Western Pacific,2013,160 [110-210],160.0,110.0,210.0
3673963,COUNTRY,STP,AFR,Africa,2013,260 [83-530],260.0,83.0,530.0
3787889,COUNTRY,EST,EUR,Europe,2013,300 [260-350],300.0,260.0,350.0
3799193,COUNTRY,BTN,SEAR,South-East Asia,2013,1400 [1000-1700],1400.0,1000.0,1700.0
3875695,COUNTRY,KWT,EMR,Eastern Mediterranean,2013,810 [690-940],810.0,690.0,940.0
3884483,COUNTRY,GIN,AFR,Africa,2013,20 000 [13 000-28 000],20000.0,13000.0,28000.0
